"mean","t_ic_i","t_ic_s","median","w_ic_i","w_ic_s","count"
28.9568509468039,28.6747028297185,29.2389990638892,28.8194200104572,28.5456427736595,29.1004204853846,467
28.9502939798693,28.6713456654777,29.2292422942609,28.8063902347455,28.5385206347278,29.0789647796371,463
29.0154019458849,28.7368712209211,29.2939326708488,28.8453491809862,28.5835220382214,29.11386704403,458
29.0514769353912,28.7703541678578,29.3325997029246,28.8727121716582,28.6128655972292,29.1447697080732,454
29.108570058581,28.8154690688983,29.4016710482637,28.9053450204641,28.6383436544949,29.1793097897287,453
29.1450967553093,28.8461072782881,29.4440862323304,28.9506980252577,28.6793382526224,29.2332936205274,452
29.1461866899084,28.8488333455927,29.4435400342242,28.9552290066745,28.6793534845991,29.2330779344464,451
29.1506184050478,28.8513209765496,29.4499158335459,28.9609461469933,28.6868851240199,29.2449403141332,448
29.187299096898,28.8829769920906,29.4916212017054,28.9782581740492,28.6915438975909,29.2625781735218,446
29.1819057799541,28.8808662277228,29.4829453321854,28.9739982626109,28.6976749078951,29.2521471530961,440
29.1895184014609,28.8891314625721,29.4899053403496,28.9905524551839,28.7169082327821,29.2831268024382,437
29.1599319911337,28.8621799646253,29.4576840176421,28.9877398170175,28.7109062881815,29.2676663606972,433
29.1789428336904,28.8847629024385,29.4731227649422,29.0133279985865,28.7392858028825,29.2944360929025,425
29.1521128947026,28.8501203481034,29.4541054413018,29.0142958043137,28.7370843220466,29.2988099074654,420
29.1743814816468,28.8735280874888,29.4752348758047,29.0035814558284,28.7249145467402,29.2828912556939,417
29.1976677767328,28.8940070255883,29.5013285278773,29.080240867604,28.8064550181745,29.3603739010849,408
29.2276021042007,28.9219500729224,29.5332541354791,29.0886107214472,28.8058934500903,29.3730981183042,403
29.2294289131799,28.9166632514496,29.5421945749101,29.0916007702395,28.807494355861,29.3827270544085,402
29.2049949251514,28.9026739734524,29.5073158768504,29.0893758898251,28.8066799672066,29.37092853255,401
29.2620564978708,28.9576362183238,29.5664767774177,29.1381351016749,28.844732248957,29.423390712164,397
29.3244703052109,29.0222487576089,29.626691852813,29.1934085197292,28.9028257435826,29.4839970603425,394
29.3101397002144,29.0037975823109,29.6164818181179,29.1885845247153,28.8969580618208,29.4792446118578,389
29.2974271330548,28.9937607782289,29.6010934878806,29.193749706839,28.9139797701693,29.4867223674723,389
29.341037755994,29.0357970841823,29.6462784278057,29.2271156497351,28.9429260311416,29.521212127422,385
29.4088654458867,29.1020146175785,29.7157162741949,29.2999094646404,29.0164760190101,29.5876911350577,384
29.3993504150597,29.0889135655394,29.70978726458,29.3108829591978,29.0268186265654,29.6013678423806,377
29.4626317333517,29.145579971057,29.7796834956465,29.3629765639816,29.0671844030499,29.6589922057141,375
29.4437600976992,29.1219687085809,29.7655514868174,29.3487241863191,29.060424941129,29.6492856438553,372
29.4431999359801,29.1284090229614,29.7579908489987,29.3346762345122,29.0462293215583,29.6336347864565,371
29.4713283874181,29.1525715582291,29.7900852166071,29.3621988611851,29.0837687525127,29.6581437291824,370
29.5440274627027,29.2236060227047,29.8644489027008,29.3923529234641,29.1035048659657,29.6988229035054,364
29.5311011170803,29.2058252603349,29.8563769738258,29.378715176613,29.085940001494,29.6803638565874,361
29.5437248369577,29.212447627557,29.8750020463583,29.3968927673093,29.1036627497675,29.7020349916902,359
29.5557087570853,29.2163089187966,29.8951085953741,29.4332305434228,29.1344473565662,29.7467851174064,354
29.5769200618932,29.2273776934124,29.9264624303739,29.4823652892072,29.1754595558149,29.7993789479144,351
29.6152604923673,29.2776740479682,29.9528469367665,29.515434563434,29.2052383059198,29.8255656697437,343
29.5998279708185,29.2622241222935,29.9374318193435,29.5412074263292,29.2293162873763,29.8642183350603,340
29.6299788637435,29.2819495117099,29.9780082157771,29.551906238951,29.2380336546537,29.8698086744239,338
29.6708799990982,29.3238310313242,30.0179289668723,29.5912566745554,29.2772484799886,29.9205203484492,335
29.7189081677428,29.369415142187,30.0684011932985,29.6053117028448,29.2841430645373,29.9374136634437,332
29.6988909191515,29.3415706969488,30.0562111413542,29.5986122455998,29.2750414764565,29.9280022310316,330
29.703924128771,29.3697428728042,30.0381053847379,29.6102419829483,29.2868391100767,29.9319176980914,328
29.6535321041411,29.3213451677914,29.9857190404908,29.5602560185975,29.2372874344408,29.8881911795652,326
29.6586350445916,29.3298974470034,29.9873726421799,29.5501749830998,29.2441184121024,29.8646144948829,323
29.7281601420674,29.3909256409369,30.0653946431979,29.6302137457115,29.3126863729809,29.953701118798,319
29.7204242102651,29.3886819946751,30.0521664258551,29.5853022100801,29.2764871813581,29.8958403526472,318
29.7243362795165,29.3976750869107,30.0509974721222,29.5758520130568,29.2674538746261,29.893143328853,316
29.6766322691176,29.3434151033132,30.009849434922,29.5296816521156,29.2105754780637,29.8532285706754,313
29.6823388028375,29.3595978801133,30.0050797255618,29.5557715311015,29.2478940364754,29.8728184240899,309
29.7026794660039,29.3645664808651,30.0407924511428,29.5617548283983,29.237472355635,29.8921285827743,307
29.6912666250466,29.3521773679035,30.0303558821897,29.5545646716917,29.2342393132898,29.8853729821876,307
29.7142841158023,29.3737830154549,30.0547852161496,29.5886548283035,29.2654318566811,29.9185566280593,307
29.6781098950179,29.3310459866913,30.0251738033445,29.552998043374,29.2230103225805,29.8860133190682,302
29.6632767555832,29.3239335394563,30.0026199717102,29.5866021011844,29.2590464958436,29.9132524035899,298
29.7194763683383,29.3867850836179,30.0521676530586,29.6317630130764,29.3033264512843,29.953168283768,298
29.6700360434939,29.3324083001836,30.0076637868043,29.5831862899841,29.2586114185226,29.9089588139944,297
29.7010740240195,29.3526158430001,30.0495322050388,29.6213711876475,29.2941337975705,29.9472250691466,298
29.7421378010905,29.3980004467086,30.0862751554723,29.6697533279217,29.3416261721133,30.0013920131912,294
29.7495027889394,29.4142388458537,30.084766732025,29.6874080371345,29.3839550774462,30.0123221941177,292
29.7375083531993,29.3928915172956,30.082125189103,29.6825320862381,29.3623980509451,30.001930211168,291
29.6741971296531,29.3283927362983,30.020001523008,29.6558153553792,29.3370177322535,29.9755558200826,286
29.7173021127201,29.3895839793785,30.0450202460618,29.680370778781,29.375016192729,29.9936873757656,283
29.7127963905713,29.3742242212525,30.05136855989,29.7092425894612,29.3847921334276,30.0218486417082,282
29.6231512864814,29.2837411366943,29.9625614362685,29.6659883486342,29.3528289628835,29.971758560564,280
29.6719981862108,29.3226740780546,30.021322294367,29.7288162657889,29.4027791406138,30.0436069183003,278
29.6858460201756,29.3344302723427,30.0372617680085,29.7258964893559,29.4036373988757,30.0418936080886,275
29.7004639461796,29.3649479622003,30.0359799301589,29.7411051479465,29.4231386155634,30.0492515770566,270
29.7321673986604,29.3895478815299,30.0747869157908,29.7667923845694,29.4537271975398,30.078726880354,270
29.8120789964368,29.4741430759439,30.1500149169297,29.8224781837266,29.5161950264557,30.1382156134499,269
29.8388724880027,29.512491523861,30.1652534521443,29.8356214246381,29.531448886395,30.1440093375657,264
29.9021927727403,29.5600110842332,30.2443744612474,29.8719534946949,29.5543421147458,30.1969435479903,263
29.9532137645335,29.6170113646033,30.2894161644636,29.9322363512071,29.6167970026023,30.2497389006113,260
30.0551636683421,29.7133637999167,30.3969635367675,30.0110563021798,29.6889798442437,30.3367721385896,254
30.0711613335197,29.7348627303499,30.4074599366895,30.050392911774,29.7272735686613,30.3689960766511,254
30.0915464286768,29.7516957742887,30.4313970830648,30.0904258598154,29.7685182557548,30.4044414486033,254
30.0748154075881,29.7537707162733,30.395860098903,30.0320136726471,29.7122185885534,30.3433490342973,253
30.0476644173187,29.7188399955551,30.3764888390824,29.9841379336635,29.6629482782667,30.3055034228787,251
30.013605812843,29.6829635434379,30.3442480822481,29.9865089675999,29.6570150093243,30.3068360386789,249
30.0588914117452,29.7252033064776,30.3925795170128,30.0352581759135,29.7095041604082,30.3553209287836,248
30.1585567019709,29.8134350134716,30.5036783904702,30.1431553016915,29.8155801934806,30.4692080085569,244
30.1599985493971,29.8066144867568,30.5133826120374,30.1275673274415,29.8002858438189,30.4498169265718,241
30.1286547418411,29.7675056426734,30.4898038410087,30.0998100895189,29.7604851117177,30.4274522246692,241
30.1191767722529,29.7561996089379,30.482153935568,30.0991161996876,29.7572752635106,30.4314690987289,240
30.095846447297,29.7413783030238,30.4503145915703,30.1002658161298,29.7707697385515,30.4238132061934,236
30.1474098569629,29.7881635018116,30.5066562121142,30.1476011014401,29.8353986283708,30.4705086050045,237
30.1355046466191,29.7796859378188,30.4913233554193,30.131674103754,29.8200009705657,30.4532092501927,236
30.1207634146634,29.7665975228054,30.4749293065214,30.1296701800333,29.8109330344583,30.4467655541522,235
30.1936658460009,29.8614395527718,30.5258921392299,30.1719528766524,29.8460339069324,30.4923910983145,234
30.239880975826,29.9135503123692,30.5662116392828,30.2237055180903,29.9030431783124,30.5402857833258,231
30.3140533961965,29.9873521773486,30.6407546150445,30.2772978563135,29.9548467987223,30.6043186909364,231
30.3548496289699,30.0191977874935,30.6905014704463,30.300021165288,29.9597888202394,30.6417916201909,229
30.3679438083772,30.0338198635881,30.7020677531663,30.316121893248,29.9832166025651,30.6544867190745,228
30.3911987943133,30.0576229367815,30.7247746518451,30.3338049017783,29.9999176150843,30.6744955206669,226
30.3072013279604,29.9721691491102,30.6422335068107,30.2740896195495,29.927673731777,30.6104292939037,225
30.3367930725482,30.0006260763037,30.6729600687927,30.3065930954442,29.970568971585,30.6441689909404,224
30.3468853127067,30.0083147424774,30.685455882936,30.2943749046083,29.9550452639191,30.6449017531241,224
30.3405800930659,29.9996378167645,30.6815223693674,30.3079864708026,29.9562793882077,30.6613869670907,223
30.3211283809498,29.9794432305072,30.6628135313923,30.2807071895361,29.9399896765636,30.6390251368234,223
30.3566467692593,30.0073055896415,30.705987948877,30.3050076437191,29.9590872998214,30.6621519098347,221
30.3473749515247,30.0018554859866,30.6928944170627,30.2910023340452,29.9443607524732,30.6523749829814,219
30.3413030997452,29.9932932126995,30.689312986791,30.2655856032564,29.9140750369881,30.6224343209819,219
30.3446819049688,29.986188870036,30.7031749399017,30.267750955374,29.9173374560458,30.6283334133524,215
30.3463484259656,29.9863334880893,30.7063633638419,30.2690406505035,29.9281817799847,30.6259161613465,215
30.3835945296893,30.0162637337622,30.7509253256164,30.2729847673919,29.9345277839859,30.6327572514149,215
30.401400917916,30.031483359872,30.77131847596,30.2922152682781,29.9390616898831,30.6582177272129,212
30.3650969859962,30.0054205961116,30.7247733758809,30.2665993956932,29.9232561830312,30.6106330858297,213
30.3723873138587,30.0057080943872,30.7390665333302,30.2681933408812,29.9173767930225,30.6167493844847,213
30.3657922786235,29.9927076515343,30.7388769057126,30.2603670948933,29.919034067344,30.6084948042705,213
30.3655921504695,29.9860645981386,30.7451197028004,30.2761629577011,29.9382174765001,30.6244326674598,213
30.3802962318384,29.9846412500472,30.7759512136296,30.2792296665283,29.92216419664,30.6403979219608,211
30.3712559413282,29.9728567719002,30.7696551107562,30.2939849983722,29.9396365017398,30.650900746817,209
30.4388253171971,30.0590524255191,30.8185982088751,30.3315351302455,29.9807217287802,30.6888968195989,206
30.4112444836245,30.0308759914934,30.7916129757556,30.3256911832733,29.984925313798,30.6802528863211,208
30.4154558369121,30.0322414736285,30.7986702001956,30.2963209985511,29.9598611451165,30.6552850683915,207
30.4195435543995,30.0400096871953,30.7990774216038,30.3056594152807,29.9629032500807,30.6621068788959,205
30.4598800155985,30.0794545022105,30.8403055289865,30.3635178117102,30.0221340940222,30.7136626869873,204
30.5030689771838,30.1195497485394,30.8865882058283,30.404772305534,30.0708063947169,30.7575257267482,204
30.5103487522305,30.1291612075918,30.8915362968693,30.4273621297772,30.0840430273324,30.7612916317458,203
30.500864460901,30.1055559770534,30.8961729447486,30.3925656422153,30.051241618977,30.7456172846463,202
30.418017295775,30.0505619295016,30.7854726620484,30.3923647091964,30.0454363231431,30.7476998730069,200
30.4036392944131,30.0287879319464,30.7784906568798,30.3837712483192,30.0436981717382,30.7502308688886,199
30.441019071405,30.0747836079498,30.8072545348602,30.4304955648796,30.0952466416589,30.7963442673419,200
30.493681367202,30.1296667445946,30.8576959898094,30.4783491578634,30.14265800838,30.836015652387,199
30.5065917035065,30.1420450626309,30.871138344382,30.4923280848363,30.1524023628054,30.8460344916321,201
30.4938460822565,30.1287172509549,30.8589749135581,30.4969565787653,30.1628245242933,30.8474975886553,200
30.4657753866305,30.0931365512192,30.8384142220417,30.4556223196388,30.1093786727518,30.7974280163408,197
30.5093776333203,30.1347571781842,30.8839980884564,30.5111774439302,30.1622470723851,30.8594338718763,197
30.4771649535624,30.1074847451194,30.8468451620055,30.4576657659578,30.1167954261635,30.7994708101189,197
30.4936338400296,30.1224457945052,30.8648218855539,30.4862238130879,30.1342918070882,30.8247928146911,196
30.4757961204195,30.1123076636357,30.8392845772033,30.4910027614912,30.1414666413186,30.8324024735826,195
30.5134995415593,30.1396857434175,30.8873133397011,30.5341629785358,30.1919677685879,30.891602694322,194
30.5491496822701,30.1763732493071,30.9219261152331,30.5905245746665,30.2454715757846,30.9257753122153,194
30.5462599264766,30.1788521362836,30.9136677166695,30.5670703315401,30.2297355544819,30.9115536730351,192
30.5965905301031,30.2390494381181,30.9541316220881,30.6016399179671,30.2550602721032,30.9268621791825,192
30.5765456325458,30.2171935332351,30.9358977318565,30.6289530927374,30.2779028460413,30.9690880241829,192
30.5939933978696,30.2320015681354,30.9559852276039,30.6493449112959,30.3078317789607,30.9871648529222,191
30.6063583156212,30.2427182053507,30.9699984258917,30.6650742423799,30.3204026417937,30.9962700979714,189
30.5659631246968,30.1955701084025,30.9363561409911,30.6299757317366,30.2886656361891,30.9768905769437,188
30.6436994510652,30.29259360258,30.9948052995505,30.6714411065542,30.3343613772898,31.0105390390085,187
30.6653131792908,30.3116000655424,31.0190262930393,30.6723946459757,30.3483712710727,31.0152668425634,185
30.6549783700908,30.3042644708187,31.0056922693629,30.6683104735844,30.3304389735995,31.0030482138285,185
30.626775057173,30.2756941678872,30.9778559464587,30.6369568931777,30.2984971281838,30.9719559654639,185
30.6049307493951,30.2498097789416,30.9600517198487,30.6266619940859,30.3012237063756,30.9713692158551,185
30.5728833168173,30.2026341644482,30.9431324691864,30.6279255593332,30.2918283010089,30.9592588990489,185
30.5789033690751,30.2176167930836,30.9401899450667,30.6227438615636,30.2795945984468,30.9519570349355,185
30.5682332307459,30.2126715289644,30.9237949325275,30.6000165593848,30.2649566520811,30.9231001376561,185
30.605030191873,30.2544171804252,30.9556432033208,30.6188581304692,30.2934634620207,30.9495794692992,185
30.5827949559973,30.2359116177224,30.9296782942722,30.5983407195696,30.2736932897919,30.907552034767,184
30.5763183029016,30.2237813753011,30.9288552305021,30.5880917755009,30.2675780594936,30.9131807634501,184
30.6386017999011,30.2911346811781,30.9860689186241,30.6200866890105,30.3114287567438,30.9590445322558,183
30.5934839327082,30.2398182349972,30.9471496304192,30.5789834389821,30.2489271794829,30.9034655600756,183
30.6851438812536,30.3329496350112,31.0373381274959,30.6581242357572,30.3309673463395,30.9968544760488,181
30.650321468305,30.2905956419035,31.0100472947065,30.6505042503656,30.3377664694975,30.9914411377668,181
30.6505694897365,30.2844945333616,31.0166444461113,30.6727200358866,30.3297237519524,31.0163095362541,181
30.6170744129376,30.2524722577569,30.9816765681182,30.6340420628094,30.3016833362964,30.9814344686429,181
30.7120514298448,30.3519377798647,31.0721650798248,30.706473501362,30.3890823820487,31.0490760811829,181
30.6641508209644,30.312376238915,31.0159254030139,30.6818869662649,30.3497489091944,31.006552972618,180
30.6673702011017,30.3104784083089,31.0242619938944,30.6729790485975,30.3390214242489,31.0058798978938,180
30.7325650401452,30.385438690945,31.0796913893455,30.7140328392686,30.3895248069111,31.0380094174114,179
30.716471212174,30.3620911355896,31.0708512887584,30.7126349739498,30.3702433510711,31.041999463428,177
30.7598494896452,30.4109654215007,31.1087335577897,30.7773578136874,30.4397656734686,31.1051210109294,177
30.7741982630148,30.4245661554481,31.1238303705814,30.7623344836333,30.4408162540285,31.1075394841254,176
30.7111862614914,30.3520472610814,31.0703252619013,30.6893397236585,30.3467339826466,31.032711455664,174
