p,times1,team_times1,won1,team_won1,last,max_times12,mean
50173,1400,307,736,210,2007-12-20 20:04:46,302,29.7302051209
50253,1400,1001,863,734,2009-02-07 13:19:34,848,30.0706471662
50308,1400,29,601,16,2008-09-12 15:40:06,11,27.1241821449
50447,1400,993,617,441,2009-02-03 19:00:24,649,30.7836595371
50603,1400,273,571,159,2009-03-11 17:09:24,33,30.6239092946
50617,1400,463,593,251,2008-07-26 17:42:36,334,31.7728008596
50657,1400,9,736,4,2008-12-30 20:34:12,7,32.0624019817
50833,1400,404,595,193,2009-01-30 11:42:12,105,30.1456536939
50840,1400,76,428,26,2008-09-28 17:34:14,73,29.5084715711
50900,1400,963,803,644,2009-02-14 21:31:20,38,31.4228341772
51167,1400,30,617,12,2009-05-22 20:57:20,8,29.5816250806
51213,1400,273,859,221,2009-04-02 14:13:32,209,31.1848447479
51382,1400,418,809,313,2008-03-12 07:25:33,203,31.7214237388
51387,1400,1005,751,618,2008-10-19 10:46:37,968,31.3072591606
51396,1400,100,782,55,2008-01-04 19:41:59,4,30.3409555028
51422,1400,63,402,33,2007-07-27 16:00:18,4,28.9374171816
51539,1400,66,261,20,2008-06-05 03:34:37,10,28.3036124641
51616,1400,104,484,49,2008-01-23 06:45:37,26,30.3307462245
51630,1400,14,286,1,2009-05-14 02:36:35,3,28.754916285
51706,1400,22,707,5,2007-12-31 09:30:20,3,35.3247415432
51899,1400,48,498,18,2007-12-11 00:06:15,25,30.9235271975
51913,1400,73,593,30,2007-11-02 19:23:11,33,29.7381720156
52020,1400,147,477,57,2008-06-17 03:38:58,15,29.2536991129
52144,1400,13,799,4,2008-07-05 20:57:53,2,35.0911993991
52310,1400,2,414,0,2008-03-24 14:21:39,1,31.6946398692
52383,1400,7,673,2,2008-07-30 18:36:47,4,30.9834550123
52542,1400,26,538,15,2008-01-23 03:12:16,20,29.617911214
52675,1400,23,292,6,2009-06-16 20:06:20,7,29.1154317167
52842,1400,11,247,5,2007-12-20 01:20:18,1,27.9970078054
52909,1400,59,609,33,2007-10-14 19:01:22,13,29.5665853632
53243,1400,41,525,14,2008-01-22 22:22:09,8,30.2598062346
53409,1400,7,396,2,2007-09-05 22:22:31,1,28.1534013393
53502,1400,550,567,293,2007-12-03 03:03:50,42,32.4717712295
53522,1400,1230,789,712,2009-05-26 21:39:53,576,33.8396648906
53579,1400,3,768,2,2009-04-30 02:51:39,1,31.1552032608
53651,1400,167,337,29,2008-01-26 00:42:15,26,28.1832553046
53692,1400,525,683,328,2007-07-17 18:41:42,199,31.1317611576
53757,1400,516,420,236,2009-06-19 07:27:54,188,30.2828772162
53763,1400,1235,916,862,2007-11-05 07:14:02,169,31.6426052393
54039,1400,298,582,161,2008-01-26 17:09:10,19,30.6354859971
54470,1400,74,708,30,2009-03-09 19:49:26,19,30.2531600372
54537,1400,118,595,47,2007-09-16 15:33:26,3,30.5082511634
54605,1400,126,603,60,2008-07-22 16:35:34,82,29.7537964458
54712,1400,96,374,33,2008-07-04 03:23:47,7,28.8215830887
54829,1400,2,557,0,2009-02-05 02:26:50,1,26.8457924879
54862,1400,88,531,31,2008-08-25 18:54:44,73,30.6407500443
55033,1400,429,724,293,2008-04-24 17:25:16,428,27.9488837268
55336,1400,1049,737,633,2009-01-08 15:31:03,558,31.6042147795
55556,1400,5,192,0,2008-02-18 19:09:26,2,28.4243324837
55559,1400,114,442,47,2008-02-16 19:52:46,10,29.419761842
55569,1400,8,661,4,2008-01-18 12:59:38,2,32.1211869108
55633,1400,581,609,332,2008-11-08 10:17:34,495,31.2898127658
55671,1400,58,706,26,2007-11-19 17:17:19,12,32.500818639
55810,1400,8,580,2,2008-03-29 16:57:24,1,31.414070212
55843,1400,87,680,51,2008-08-27 23:08:20,66,30.7257714269
55996,1400,246,632,112,2008-10-31 13:14:47,3,30.8038014936
56015,1400,119,470,57,2009-01-22 20:19:20,41,32.4210998291
56019,1400,1182,888,802,2007-10-19 00:29:34,317,32.2965485857
56045,1400,438,546,243,2008-01-13 07:38:25,108,29.8253908404
56104,1400,47,513,20,2008-01-23 22:09:28,21,31.6807312412
56140,1400,94,354,41,2009-06-22 22:04:03,55,30.2420748181
56194,1400,1323,837,821,2008-12-28 21:10:07,835,30.6693027842
56376,1400,428,589,268,2007-12-16 23:07:15,98,30.6556227669
56413,1400,965,983,718,2008-08-26 17:55:16,439,33.7648381403
56433,1400,303,304,92,2009-02-05 20:40:16,21,29.2976241079
56544,1400,1074,812,724,2008-01-18 07:48:35,633,32.7261025785
56776,1400,171,625,103,2008-11-26 19:37:57,26,30.8340609368
56886,1400,621,734,382,2007-09-26 12:08:39,91,32.1980035987
57308,1400,143,748,70,2008-04-01 00:53:38,4,30.9448695143
57337,1400,624,825,415,2008-09-06 05:41:02,61,32.7136633275
57673,1400,249,733,137,2008-10-23 14:34:24,206,31.2577800094
57704,1400,382,583,118,2008-05-28 15:24:22,6,29.7704929886
57913,1400,99,396,43,2009-06-02 03:36:09,14,30.5830488323
58166,1400,88,403,34,2008-10-12 03:24:48,8,28.710047456
58227,1400,183,637,99,2008-05-07 02:28:26,81,32.9053602841
58563,1400,15,348,4,2009-01-08 21:58:36,4,30.118635602
58731,1400,181,520,87,2009-01-15 21:22:35,27,30.3211004961
58787,1400,643,486,305,2007-07-08 02:32:43,158,28.8041762078
58808,1400,1,579,1,2008-03-12 23:17:55,1,29.6794632918
58867,1400,88,746,48,2008-08-14 19:24:42,15,30.3948571644
59040,1400,33,465,19,2008-06-10 21:48:30,1,31.4979870363
59047,1400,393,463,143,2009-06-17 11:22:42,324,29.8104503679
59083,1400,734,589,436,2007-06-03 10:13:10,109,30.371781992
59176,1400,278,605,169,2008-12-14 02:58:14,252,30.6028491583
59190,1400,10,1003,4,2009-04-15 21:07:45,5,31.3785491706
59332,1400,432,729,254,2009-05-30 11:56:29,8,30.2127773433
59677,1400,49,424,19,2008-09-07 22:14:46,3,28.562004657
59722,1400,836,747,574,2007-10-12 18:43:19,69,32.944818686
59755,1400,303,741,176,2009-02-16 05:04:31,148,31.65284058
59782,1400,7,682,4,2007-12-10 11:56:17,1,30.1928055599
59870,1400,74,836,32,2008-04-25 16:28:13,5,30.3565839716
60069,1400,201,484,108,2007-11-14 03:17:30,26,28.1008241167
60525,1400,2,587,2,2008-08-23 22:05:27,1,28.7331241736
60541,1400,94,557,27,2008-10-24 20:19:08,4,29.6803098303
60753,1400,1366,1001,987,2008-01-24 13:49:37,84,31.7949455154
60928,1400,130,372,44,2008-12-01 06:34:05,3,27.1798820713
61076,1400,863,637,531,2008-04-27 03:53:25,272,33.0716739878
61108,1400,50,590,20,2007-11-26 22:42:15,3,32.1451968591
61335,1400,264,749,147,2008-02-02 03:37:01,28,29.6666298216
61354,1400,34,536,16,2009-03-08 20:12:14,30,29.9434006121
61369,1400,64,854,28,2009-04-21 16:30:54,63,38.7862654653
61410,1400,267,482,110,2008-12-10 23:02:19,5,28.5312697353
61451,1400,89,713,46,2008-12-17 23:00:15,8,31.8568393424
61508,1400,102,583,46,2009-02-09 23:07:01,4,28.5023373918
61559,1400,283,506,122,2008-01-15 19:18:26,21,31.3360379038
61816,1400,104,719,52,2009-02-04 23:29:07,84,30.5650215768
62154,1400,360,572,190,2008-08-06 16:26:38,15,32.312734519
62228,1400,140,798,91,2008-04-06 12:46:12,12,31.5439021447
62308,1400,410,665,135,2008-05-11 18:19:49,13,29.7233297127
62344,1400,113,304,48,2009-04-25 06:25:35,7,27.9014351222
62408,1400,32,558,13,2008-02-18 05:09:31,14,30.5491519391
62419,1400,321,502,131,2009-03-17 17:56:56,143,29.7867807692
62475,1400,14,686,5,2007-10-22 21:46:17,3,33.7892648684
62487,1400,234,677,152,2008-08-02 16:28:45,26,30.9264809524
62539,1400,72,706,30,2008-04-21 20:54:37,11,27.6314940912
62617,1400,109,684,45,2008-09-28 05:07:44,93,30.5357964744
62814,1400,70,859,26,2007-11-25 10:22:02,7,33.1280770257
62875,1400,3,214,1,2008-12-26 12:12:26,1,29.3873004365
62891,1400,534,557,361,2009-01-20 23:41:47,69,30.1630239636
62993,1400,15,527,7,2008-01-26 21:38:30,3,30.8884611391
63226,1400,761,666,472,2008-06-02 02:39:40,250,29.1207809606
63347,1400,104,433,52,2008-01-04 13:44:50,12,28.5933454109
63376,1400,59,417,16,2009-04-26 16:22:02,2,27.8915927982
63548,1400,123,470,49,2007-12-24 23:41:03,100,30.9936998648
63567,1400,56,551,33,2008-05-08 16:17:19,19,31.4300085519
63800,1400,57,679,25,2008-02-02 21:16:57,3,31.5214870405
63808,1400,17,599,4,2007-10-29 08:22:36,11,29.3474156402
63823,1400,250,602,132,2008-03-01 07:39:13,74,31.1596872964
63865,1400,453,412,142,2009-01-06 13:57:45,7,29.1756448136
63916,1400,149,406,69,2008-07-28 19:06:13,40,30.2006230681
64005,1400,161,344,31,2008-03-11 14:33:02,5,27.9667057327
64063,1400,126,390,33,2008-12-10 02:24:17,8,30.4464027186
64127,1400,78,682,26,2009-07-07 18:32:44,11,30.1347047623
64176,1400,539,737,368,2008-11-17 20:23:26,41,31.8608523817
64203,1400,54,471,25,2009-04-26 00:21:22,12,30.1081714732
64257,1400,25,492,5,2009-02-23 17:32:00,6,30.0456580211
64381,1400,18,264,11,2009-03-14 20:32:45,2,30.0822016218
64591,1400,205,516,88,2008-12-25 17:05:10,136,30.5284875565
64949,1400,229,550,138,2008-07-29 02:13:43,165,30.0492783262
64979,1400,2,407,0,2008-01-17 00:20:52,1,30.2950387815
65099,1400,939,775,578,2007-10-17 03:56:45,193,28.7821475358
65318,1400,96,656,67,2007-12-15 21:42:09,25,30.0624881361
65393,1400,218,576,113,2008-04-03 17:02:48,27,30.4053230549
65443,1400,287,458,85,2008-04-14 10:22:53,45,29.3629299101
65458,1400,41,768,27,2008-07-04 03:58:19,10,32.2956066726
65504,1400,23,351,10,2009-01-23 14:40:34,3,28.5266861431
65516,1400,6,445,0,2008-06-18 08:28:22,1,29.0854567959
65742,1400,418,752,256,2008-10-01 17:09:07,110,30.4139468172
65784,1400,261,466,140,2007-12-17 19:17:41,144,30.84881336
66073,1400,243,588,100,2008-12-02 05:27:48,161,30.5903994236
66100,1400,28,435,7,2007-11-09 21:41:29,3,26.8892777946
66864,1400,714,868,466,2009-03-06 11:42:35,500,30.725467772
66877,1400,37,144,4,2009-02-18 18:49:05,2,26.4483926909
66955,1400,22,311,8,2008-11-11 17:14:52,7,30.6118065731
66998,1400,6,482,1,2007-12-05 22:38:54,3,30.0087086636
67161,1400,462,909,322,2007-11-19 18:09:10,47,31.6171425402
67169,1400,383,477,208,2008-05-10 19:52:44,72,31.1103037945
67255,1400,880,860,565,2008-12-06 21:09:28,137,34.2751456412
67289,1400,121,678,83,2007-11-25 01:34:25,47,33.7950125325
67604,1400,281,386,87,2009-05-26 06:37:43,259,30.6434663283
67826,1400,213,603,102,2007-11-16 16:18:09,72,32.6641687622
68025,1400,27,509,18,2008-04-15 05:02:33,4,31.8050252893
68319,1400,14,606,3,2008-06-25 13:24:19,2,29.9719651795
68441,1400,84,320,23,2008-01-24 23:33:11,13,30.3750724183
68829,1400,352,511,152,2008-01-26 23:03:35,41,30.9640844495
68889,1400,254,444,122,2009-02-19 09:08:59,89,30.1509134556
69057,1400,109,576,41,2007-11-05 12:24:13,15,31.3939982855
69269,1400,166,464,78,2008-06-29 09:48:17,100,29.3098937323
69771,1400,31,608,14,2008-11-01 14:36:01,14,29.4324451125
69837,1400,20,484,2,2007-12-12 21:29:05,2,28.0777952154
69996,1400,25,421,8,2008-09-15 08:11:08,2,30.4727043044
70197,1400,341,431,165,2007-12-16 13:02:49,26,31.3040377448
70376,1400,316,714,179,2008-06-10 01:36:56,21,31.8352770956
70571,1400,738,685,499,2007-11-22 13:30:29,153,33.1332554735
70676,1400,31,756,16,2008-02-19 21:20:31,16,29.1834326089
70768,1400,15,781,8,2008-02-13 02:38:03,1,31.233605467
70772,1400,60,620,19,2008-10-09 15:53:39,3,28.8907985674
70787,1400,26,315,3,2008-06-19 23:22:24,17,30.5847649722
70821,1400,14,595,2,2009-03-02 12:08:36,4,30.0784129055
70823,1400,416,795,274,2008-12-30 19:03:18,143,31.0954669444
70829,1400,238,539,92,2008-09-08 20:28:49,28,29.9013845723
70837,1400,70,417,27,2008-06-22 23:08:21,14,29.1342247484
70846,1400,123,472,44,2009-06-03 16:03:45,1,28.8247989813
70924,1400,1337,808,797,2009-06-14 19:52:00,1300,29.3746685775
71268,1400,6,372,3,2008-11-01 15:13:04,2,30.2630348758
71762,1400,71,427,24,2008-06-24 02:59:23,49,27.63458625
71890,1400,11,466,6,2009-04-24 03:55:45,5,29.0530135184
71998,1400,4,438,1,2009-05-14 19:16:16,1,30.4965367465
72500,1400,43,504,17,2008-01-26 17:30:58,13,29.446403665
72559,1400,76,417,27,2008-12-27 15:22:12,3,28.5708657443
72630,1400,2,456,2,2009-03-21 23:14:51,1,28.5679508633
72661,1400,34,283,10,2007-11-05 01:09:47,3,29.1496016102
73000,1400,703,900,466,2007-10-23 20:15:25,95,34.106658689
73200,1400,817,526,356,2008-04-17 14:50:28,42,32.4369993177
73347,1400,143,361,44,2008-06-14 16:05:55,112,28.9175280122
73536,1400,157,404,67,2008-07-02 14:05:21,55,30.036723988
73685,1400,11,773,5,2008-06-13 00:30:29,2,30.7780272929
73740,1400,84,461,32,2008-11-04 16:53:02,15,29.787821173
73745,1400,50,444,30,2008-04-07 05:02:46,33,31.4160662306
74592,1400,62,772,32,2008-05-09 03:33:30,28,34.310374417
74712,1400,47,812,27,2008-08-01 21:48:30,13,30.2437135652
74771,1400,45,589,15,2008-06-18 04:06:44,2,30.4200369715
75025,1400,2,445,0,2008-08-28 16:26:03,1,29.602229348
75064,1400,345,473,124,2008-04-07 02:23:03,26,29.1911031334
75440,1400,2,487,1,2008-02-17 18:49:27,1,27.3692649457
75469,1400,102,752,37,2007-11-04 13:50:01,14,30.5406595327
75470,1400,20,617,9,2008-01-13 23:39:13,2,29.965403217
75579,1400,14,473,0,2008-05-30 12:46:23,2,29.0648071762
75858,1400,164,506,91,2008-09-24 16:51:28,27,29.6615338494
76026,1400,207,555,101,2008-07-22 13:10:46,115,30.8135884743
76324,1400,2,623,0,2008-07-28 13:30:17,2,30.6453870976
76474,1400,9,533,2,2008-01-10 15:29:03,1,30.5666100268
76516,1400,62,144,9,2008-05-18 05:44:45,2,27.021658291
76555,1400,10,467,4,2008-05-04 20:38:55,2,27.6710887095
76820,1400,292,634,136,2008-03-08 07:11:40,85,30.0183954663
76921,1400,78,470,38,2009-05-14 23:01:18,13,30.0968586192
76970,1400,25,389,5,2009-01-05 21:08:25,7,29.9595155926
76987,1400,15,340,4,2008-10-11 18:01:38,8,30.1092273882
77311,1400,40,521,10,2008-03-04 07:56:23,2,30.346634683
77502,1400,6,525,3,2007-11-20 06:35:40,3,28.7414982134
77627,1400,1326,957,946,2009-05-04 20:21:57,343,32.0723989165
78018,1400,277,671,171,2007-12-25 06:15:50,14,33.0730693897
78059,1400,84,736,32,2008-07-22 04:17:33,53,30.5452563909
78404,1400,97,479,37,2007-12-30 18:08:46,2,31.2819368049
78481,1400,35,794,13,2008-06-25 13:06:45,8,30.0591254445
78600,1400,140,503,64,2008-04-28 00:08:39,8,30.8157789999
78627,1400,44,584,20,2009-06-09 10:38:16,2,30.656204519
78650,1400,695,709,441,2008-01-11 15:14:38,322,30.2193076255
78672,1400,58,559,21,2008-07-07 17:20:17,10,29.7360612918
78780,1400,15,361,2,2008-03-17 08:11:51,3,31.237850551
79025,1400,10,296,1,2008-04-28 15:06:55,1,29.412693213
79045,1400,5,709,2,2009-06-16 03:34:24,1,28.8563232814
79313,1400,22,487,6,2008-12-04 19:09:51,3,31.4606383612
79386,1400,22,741,8,2008-11-23 22:11:44,4,30.5060939662
79434,1400,87,613,27,2009-03-12 18:51:11,4,30.4617870293
79455,1400,25,582,5,2008-09-16 23:16:10,5,28.8626260098
79562,1400,1018,834,718,2009-03-31 14:54:08,531,33.8775860228
79599,1400,1042,847,724,2008-12-04 23:12:42,143,31.8881164861
79735,1400,204,705,110,2009-06-08 11:38:54,7,31.8691012492
79907,1400,43,593,16,2008-09-11 13:15:15,23,30.6636661323
80306,1400,27,667,11,2008-12-21 22:20:11,3,30.6445822711
80383,1400,13,316,4,2008-06-30 18:36:16,6,28.1343734942
80390,1400,292,527,126,2008-08-30 06:34:10,14,29.9991089637
80416,1400,38,873,20,2008-09-15 00:46:11,8,33.5323067846
80425,1400,66,477,26,2008-04-29 23:08:20,4,30.2109569138
80463,1400,8,681,3,2008-10-13 01:37:43,2,31.5344994905
80794,1400,33,241,8,2008-05-26 07:05:50,2,28.3906177206
80869,1400,8,409,3,2008-03-24 05:41:37,1,29.4720667146
80916,1400,48,745,14,2007-11-27 10:25:59,1,30.5529377263
81046,1400,421,607,159,2008-01-02 14:37:10,57,29.844616732
81098,1400,96,643,38,2008-04-16 12:17:17,3,29.2844769272
81148,1400,204,604,95,2008-10-17 03:05:02,27,30.281440977
81403,1400,6,374,1,2008-06-19 08:21:14,1,29.7586619584
81409,1400,1,869,1,2008-09-05 16:37:40,1,30.831715522
81662,1400,10,772,3,2007-11-06 18:49:40,1,30.5017106137
81870,1400,547,776,382,2008-05-18 12:49:49,253,32.8599097339
81882,1400,306,573,147,2009-02-11 08:06:07,190,29.7563066193
82138,1400,27,633,11,2008-08-28 19:26:06,10,32.1297927755
82223,1400,3,507,0,2008-06-17 05:27:12,1,27.2471624403
82252,1400,149,638,77,2009-07-07 21:51:02,61,30.7265665209
82277,1400,355,589,179,2009-05-02 21:34:34,174,31.0075326292
82886,1400,77,579,25,2009-05-08 19:06:38,4,27.2343478438
83124,1400,1163,740,662,2008-11-18 19:27:33,76,31.889483204
83273,1400,149,379,74,2008-01-04 05:19:25,18,30.9512063811
83379,1400,144,522,72,2008-11-28 00:11:33,82,31.7220108272
83678,1400,109,430,39,2008-09-24 05:07:08,5,29.6324402019
83899,1400,752,1050,547,2008-07-22 14:08:59,221,33.3286201145
84070,1400,135,526,46,2009-04-27 21:26:57,14,31.2323814839
84206,1400,332,490,92,2008-10-17 21:27:53,6,29.4464711091
84296,1400,96,451,53,2008-05-23 20:15:28,12,28.8453912843
84641,1400,39,745,14,2008-07-09 08:10:28,2,29.9188828416
84676,1400,503,577,265,2008-01-13 03:04:37,180,30.7951116797
84908,1400,94,527,47,2008-04-09 11:14:49,25,32.2866693193
85057,1400,71,409,29,2008-03-17 15:59:44,6,29.5185916176
85418,1400,469,486,224,2008-10-13 21:06:50,101,30.6704393618
85745,1400,763,728,473,2007-10-22 12:43:06,157,31.7132465334
85955,1400,30,474,6,2008-12-01 00:45:07,2,27.609264048
86045,1400,59,644,25,2009-02-16 09:47:05,3,30.6682066018
87340,1400,605,386,162,2008-02-24 20:31:02,17,28.7037968729
87595,1400,49,448,18,2008-12-05 22:33:50,13,29.9973703056
87684,1400,80,344,30,2008-08-08 02:41:57,2,30.215735225
88139,1400,42,613,23,2008-01-04 06:51:26,34,31.2092460841
88573,1400,94,530,28,2007-12-29 17:02:44,2,30.9900871915
88822,1400,91,623,31,2008-11-30 08:51:07,5,30.9657137659
89157,1400,1022,852,700,2008-05-09 22:36:27,275,32.6070743438
89294,1400,11,656,3,2008-01-09 13:13:48,2,31.7224593469
89666,1400,149,444,69,2009-02-06 23:42:52,72,30.2946987984
89710,1400,500,788,293,2007-12-03 18:47:39,22,29.9164264095
89772,1400,210,390,87,2007-12-06 00:17:59,72,31.7708897457
90233,1400,169,479,69,2008-01-24 12:00:32,14,30.6761338761
90251,1400,88,615,42,2007-11-07 14:19:49,5,30.4406548019
90375,1400,171,608,74,2008-12-18 00:19:34,100,29.4531555022
90400,1400,429,790,331,2008-02-19 20:38:24,242,31.5648296543
90407,1400,189,694,104,2008-09-14 04:35:27,93,31.2783626337
90451,1400,456,359,153,2008-05-30 21:51:42,49,29.5353524235
90598,1400,824,348,281,2008-10-17 17:20:56,16,27.7008204341
90608,1400,8,772,5,2009-01-02 15:51:53,2,29.898267993
91183,1400,9,831,3,2009-04-29 17:08:04,5,31.3272798414
91419,1400,36,616,11,2008-06-28 13:38:16,9,29.4001585848
91459,1400,47,544,19,2008-04-16 19:05:27,7,30.7825745863
91477,1400,474,464,203,2008-01-17 21:35:37,46,29.1689770259
91677,1400,300,534,109,2007-12-02 03:30:18,85,33.0478130329
91704,1400,595,629,383,2008-02-28 19:04:46,323,30.2118037835
91790,1400,13,615,5,2007-12-03 07:59:58,2,31.372490766
91810,1400,33,580,11,2008-01-19 13:55:46,10,30.8321137459
92171,1400,362,367,163,2008-08-31 02:29:32,353,29.8819155127
92185,1400,18,576,9,2009-02-20 10:41:22,6,29.9304381027
92248,1400,55,419,19,2008-02-23 18:09:08,2,30.2856766825
92636,1400,157,409,58,2008-02-20 01:54:33,24,28.9586381931
92750,1400,402,595,190,2009-01-10 11:02:45,328,30.3109360027
92858,1400,71,538,30,2009-01-30 12:43:24,19,29.6692574792
92988,1400,6,389,2,2008-03-17 19:32:05,1,30.8451562246
93161,1400,37,699,15,2007-12-19 20:32:35,12,35.6100741006
93246,1400,55,542,28,2008-04-02 20:03:01,26,29.7601564512
93434,1400,18,602,12,2008-05-23 16:41:49,7,30.6444680109
93503,1400,91,742,41,2008-01-03 04:50:20,5,29.8433443356
93883,1400,4,581,0,2008-07-23 16:23:29,1,29.9928624328
93929,1400,131,386,75,2008-06-28 19:19:47,114,29.9842595416
93977,1400,29,428,8,2008-04-28 11:18:24,2,28.4520509729
94182,1400,367,523,165,2008-12-20 23:26:03,321,28.5507209879
94204,1400,297,484,106,2007-12-09 05:35:42,57,29.2194588742
94380,1400,171,490,76,2008-02-13 06:33:34,9,31.0092612772
94382,1400,91,538,52,2008-11-30 12:49:14,6,32.5538677557
95076,1400,100,715,47,2008-04-23 08:39:32,5,33.3368297074
95145,1400,465,624,178,2008-07-31 13:28:48,52,30.6351587143
95229,1400,8,361,3,2008-08-26 19:11:48,3,31.2073846125
95367,1400,24,640,6,2009-04-25 06:20:09,1,24.2694827645
95569,1400,20,704,7,2008-05-26 21:18:49,6,29.5397542486
95719,1400,248,279,58,2009-03-04 16:50:49,5,27.5560396455
95947,1400,306,807,170,2009-03-08 14:44:46,149,35.0361891731
95997,1400,96,479,21,2009-04-09 00:06:20,13,28.7961078124
96268,1400,10,595,4,2008-05-18 08:15:23,8,31.5686065473
96507,1400,92,354,28,2009-01-05 05:27:52,26,28.4166779373
96833,1400,345,383,125,2008-01-07 00:58:30,8,30.3653677481
96950,1400,3,870,1,2008-08-29 10:42:35,1,34.846189088
97454,1400,138,747,77,2009-03-19 03:35:25,96,33.1086778772
97487,1400,9,365,2,2008-05-18 14:54:54,1,30.157441757
97729,1400,723,581,346,2009-02-08 00:41:58,158,31.3287288719
97766,1400,5,327,1,2008-05-02 17:05:48,1,30.2175639955
98063,1400,106,609,46,2007-08-17 09:45:58,5,30.6111612533
98160,1400,189,910,137,2008-12-08 15:17:27,33,32.5469732785
98184,1400,353,316,106,2009-03-05 08:31:33,243,28.9680391465
98188,1400,419,351,131,2009-01-29 17:59:25,234,28.2210312342
98513,1400,586,618,272,2008-12-20 08:17:14,230,31.9635980129
98576,1400,99,702,47,2007-10-26 10:35:06,46,31.9949951197
98583,1400,780,770,538,2009-01-13 09:14:25,39,31.5727867343
98768,1400,22,698,8,2009-04-02 11:16:28,2,29.292753016
98769,1400,319,662,172,2008-07-27 03:44:36,48,30.7298871654
98829,1400,268,470,103,2008-03-30 11:38:19,14,29.9372236787
98833,1400,54,276,21,2009-02-26 04:27:54,3,28.8233047144
98956,1400,8,672,4,2008-04-19 16:55:46,1,29.8508696922
99008,1400,368,658,233,2008-05-04 03:46:22,157,31.2011886274
99098,1400,264,397,88,2007-12-22 16:25:54,6,29.5269732159
99219,1400,14,336,2,2009-05-13 17:55:05,2,29.7628068464
99400,1400,291,417,67,2008-11-18 20:03:34,13,30.3520172544
99404,1400,324,764,205,2007-12-07 21:26:36,34,31.42045783
99452,1400,128,671,72,2008-01-24 04:06:41,14,30.0150117919
99646,1400,69,719,28,2009-01-22 11:13:02,51,32.7768427718
99883,1400,947,803,698,2009-05-07 22:07:25,345,32.5605105671
100136,1400,7,713,0,2008-02-23 23:41:39,1,30.3374132074
100471,1400,4,789,1,2009-01-11 21:33:59,1,30.9337463029
100845,1400,259,325,94,2008-05-04 23:29:40,14,30.0082034307
100880,1400,164,639,98,2008-07-12 20:38:36,24,32.6464118692
100954,1400,312,817,195,2009-06-15 00:49:43,198,30.0898195426
101070,1400,5,481,1,2009-05-22 21:33:11,1,33.3455634233
101341,1400,135,295,45,2008-08-27 00:20:36,93,28.3724204427
101482,1400,213,437,69,2008-09-17 14:51:07,195,31.7804318837
101633,1400,42,499,22,2008-08-04 21:18:38,3,31.198056961
101734,1400,575,463,259,2008-11-05 18:54:33,100,30.7733721923
101746,1400,4,717,2,2008-06-10 03:05:02,2,30.0605277229
101894,1400,95,559,57,2007-11-01 01:28:07,72,28.4677101567
101988,1400,141,573,52,2008-04-20 22:00:29,15,29.6927475581
102183,1400,209,670,100,2009-02-11 01:37:10,105,32.8761310486
102304,1400,605,773,436,2008-03-02 22:26:41,67,31.1765487082
102390,1400,837,726,583,2009-05-14 23:05:23,111,29.968832349
102682,1400,3,613,0,2008-07-23 22:39:06,1,27.4798541855
102898,1400,4,742,0,2008-03-04 01:29:49,2,31.5050650513
102945,1400,120,477,46,2009-05-09 10:15:41,81,29.5877128075
103146,1400,19,687,7,2008-02-01 00:37:02,6,30.0611369654
103334,1400,264,558,62,2008-04-04 23:03:47,4,30.6342089807
103514,1400,426,596,231,2009-06-26 11:01:31,175,31.9586246912
103647,1400,91,388,35,2008-02-26 22:26:10,13,27.8224677762
103762,1400,36,528,13,2009-02-17 05:03:19,3,30.1191821943
103875,1400,24,545,8,2008-06-13 06:06:34,9,29.423725101
103951,1400,21,672,10,2008-08-21 13:58:02,2,31.5692451958
104012,1400,1253,872,815,2009-05-14 19:11:33,71,30.2697803133
104429,1400,46,329,23,2008-03-03 00:18:58,16,30.0030506953
104596,1400,29,570,6,2008-01-08 21:04:22,2,28.1408282514
104692,1400,6,533,1,2007-12-15 00:42:26,1,27.8318665133
104902,1400,125,831,62,2008-10-09 17:53:05,76,33.7413812247
104914,1400,5,705,1,2009-03-02 16:09:07,1,31.5252461208
105114,1400,16,422,9,2008-04-22 21:22:03,8,29.0481266768
105553,1400,216,290,57,2009-03-15 12:21:26,121,30.7083171259
105600,1400,216,749,148,2008-09-28 18:50:53,42,32.1494336913
105660,1400,629,878,575,2008-08-21 17:15:35,625,30.6295716272
105680,1400,235,577,117,2007-12-10 01:38:40,33,32.216166133
105961,1400,778,793,604,2009-07-06 02:50:52,54,30.0531136601
105967,1400,9,622,3,2008-09-17 22:40:40,2,30.7523570351
106015,1400,268,457,108,2008-11-14 14:14:42,55,29.8670345965
106081,1400,1175,819,723,2009-04-10 13:57:15,512,32.5860907494
106193,1400,34,421,12,2008-12-01 02:02:12,9,28.6542693649
106361,1400,96,435,38,2008-01-19 05:01:45,50,29.7615050483
106515,1400,45,559,15,2007-12-16 14:07:32,2,29.2856170361
106649,1400,10,446,4,2008-06-24 10:54:39,1,29.2615978053
106789,1400,302,423,182,2008-11-23 20:24:28,28,29.6003188976
106878,1400,1,687,0,2008-10-08 15:20:25,1,30.1722368724
106951,1400,16,605,4,2008-08-02 14:50:48,1,30.5336965879
107025,1400,382,576,218,2008-04-17 06:07:38,58,29.1711247212
107643,1400,177,504,103,2009-02-28 20:47:05,19,28.9030330742
107701,1400,33,523,17,2008-02-01 23:29:38,10,30.6093105619
107701,1400,33,523,17,2008-02-01 23:29:38,10,30.6670488966
