p,times1,team_times1,won1,team_won1,last,max_times12,mean
77605,1100,42,365,18,2009-02-26 15:35:54,7,29.6282646119
77627,1100,1030,738,727,2009-02-01 21:31:26,214,32.2919228649
78018,1100,239,528,140,2007-11-30 08:09:21,12,31.1698565955
78059,1100,77,577,30,2008-06-22 20:29:03,48,29.5302311944
78404,1100,87,374,35,2007-12-01 17:57:21,2,30.0732333748
78457,1100,102,296,37,2009-03-08 18:38:17,72,30.249130446
78471,1100,1049,849,830,2009-05-08 06:25:08,837,34.4615778297
78481,1100,26,644,9,2008-04-10 01:52:52,7,31.292728816
78600,1100,130,449,58,2008-04-18 01:41:00,8,29.5856750922
78627,1100,37,441,15,2008-12-19 11:27:33,2,30.2514847502
78650,1100,623,602,398,2007-12-11 17:15:56,293,31.0051357848
78653,1100,6,597,2,2008-05-25 18:20:24,1,31.4815881278
78661,1100,136,553,67,2008-05-08 04:44:22,14,31.0893769258
78672,1100,44,416,17,2008-03-31 13:25:22,2,30.2627444062
78779,1100,12,276,3,2008-12-31 23:53:17,6,32.0314539408
78780,1100,15,280,2,2008-01-29 13:26:06,3,30.1630061722
79025,1100,8,224,1,2008-01-30 19:02:43,1,28.9867729612
79045,1100,4,556,2,2008-10-04 04:29:50,1,30.0724808366
79313,1100,19,381,5,2008-11-03 21:41:05,2,29.9614982065
79354,1100,103,360,33,2009-03-01 01:52:16,3,30.5294131083
79386,1100,19,599,8,2008-07-11 04:17:35,4,29.8099225569
79434,1100,87,467,27,2009-03-01 05:07:28,4,29.4149313394
79455,1100,25,431,5,2008-06-19 19:22:14,5,27.6320872833
79519,1100,7,446,0,2009-02-19 23:49:47,1,29.9833334255
79562,1100,737,588,482,2008-11-20 13:20:41,293,31.5701350877
79599,1100,769,668,548,2008-08-04 21:43:51,110,32.2387746363
79735,1100,195,536,105,2008-12-03 12:47:09,6,29.934112025
79907,1100,38,461,11,2008-05-14 08:52:01,18,30.7528004036
80306,1100,27,507,11,2008-07-02 20:37:06,3,31.2289494648
80383,1100,11,262,2,2008-05-29 15:01:32,5,28.4456129127
80390,1100,224,406,95,2008-04-20 00:29:33,14,29.7640045592
80416,1100,28,675,15,2008-07-05 03:09:05,8,31.575991235
80425,1100,62,389,23,2008-04-12 05:25:57,4,29.2520959435
80463,1100,8,525,3,2008-07-27 21:50:50,2,31.6424237476
80698,1100,12,218,4,2009-02-01 17:12:50,3,28.4505891834
80794,1100,32,214,8,2008-02-29 00:47:48,2,29.5175485437
80869,1100,8,317,3,2007-12-29 23:59:42,1,28.6563297748
80916,1100,45,595,12,2007-10-28 14:11:57,1,30.7130011662
81046,1100,334,458,105,2007-11-10 14:46:39,57,31.4231041588
81084,1100,592,505,368,2008-09-24 01:50:45,23,30.6829998883
81098,1100,85,489,34,2008-01-22 16:10:07,3,29.2284187591
81148,1100,142,461,56,2008-07-20 08:04:48,26,29.8303525728
81350,1100,154,351,67,2009-03-14 19:27:32,109,30.637349767
81403,1100,6,288,1,2008-04-02 06:41:06,1,28.9947425883
81409,1100,1,693,1,2008-06-19 08:32:10,1,32.0723800969
81452,1100,700,656,475,2009-04-25 01:45:54,124,31.752074803
81662,1100,10,608,3,2007-10-09 18:42:53,1,33.6723968759
81870,1100,451,588,323,2008-02-13 19:49:44,233,33.6946183673
81882,1100,241,464,115,2008-10-13 03:52:36,146,30.1088477113
82105,1100,43,296,24,2008-04-03 22:54:14,8,29.417898596
82130,1100,26,335,7,2009-01-07 22:26:45,4,30.4065434601
82138,1100,25,491,11,2008-05-05 05:01:20,10,30.4408093888
82206,1100,27,620,9,2009-04-22 00:22:47,1,30.7125021272
82223,1100,3,381,0,2008-05-25 00:34:01,1,26.2678181482
82252,1100,84,528,42,2008-11-25 03:27:27,49,31.7864520844
82277,1100,327,460,165,2008-10-28 19:44:36,174,31.4694778736
82369,1100,76,222,27,2008-09-07 15:32:41,6,27.8899276222
82440,1100,200,389,15,2008-07-15 17:44:54,10,30.481082161
82616,1100,985,766,738,2008-02-07 00:22:29,127,33.451132598
82886,1100,70,465,24,2008-11-19 17:46:16,4,27.614329598
83124,1100,864,533,455,2008-09-26 02:14:50,42,31.301651823
83273,1100,138,318,68,2007-12-23 18:25:58,16,31.1776956306
83374,1100,289,539,144,2009-05-24 23:41:22,175,30.8793838589
83379,1100,121,420,59,2008-09-26 22:10:50,78,31.0709546774
83379,1100,121,420,59,2008-09-26 22:10:50,78,30.9179000347
83678,1100,107,315,38,2008-08-11 05:55:37,5,28.4916177621
83899,1100,477,824,339,2008-04-16 00:34:14,133,32.4798043396
84070,1100,128,386,42,2009-03-20 18:10:32,14,29.849359108
84197,1100,895,640,578,2009-05-07 11:02:42,789,29.4006404926
84206,1100,302,377,87,2008-08-07 17:51:11,6,28.9924565158
84219,1100,308,527,199,2008-05-15 15:45:24,140,31.7753209843
84296,1100,89,401,49,2007-11-30 00:31:22,12,27.8465574416
84473,1100,177,304,54,2009-04-14 01:49:55,21,29.282534494
84539,1100,104,502,40,2007-12-21 21:45:13,27,28.8250458571
84641,1100,10,613,3,2008-06-12 07:36:43,2,30.4736656632
84676,1100,379,442,187,2007-11-12 23:47:53,168,31.5138644904
84908,1100,68,418,31,2007-11-07 20:13:23,7,30.0567124399
85057,1100,47,353,16,2008-01-29 21:26:28,2,28.2910943863
85175,1100,294,232,107,2008-09-12 22:00:28,32,28.7446643
85224,1100,205,482,130,2008-04-25 15:35:10,81,33.0392306396
85418,1100,336,372,151,2008-08-28 17:31:31,81,30.9013707725
85617,1100,12,270,2,2008-07-15 13:11:51,1,28.6308788094
85745,1100,508,523,281,2007-09-09 17:04:59,127,29.8700438266
85955,1100,26,368,4,2008-09-22 18:04:24,1,28.6908660841
86045,1100,50,493,19,2008-05-18 07:42:12,3,30.3807027027
86427,1100,73,497,36,2009-05-11 21:32:50,2,29.289662213
86678,1100,18,267,1,2008-04-07 00:47:54,1,29.7531978336
86698,1100,1,372,1,2008-10-25 02:30:44,1,30.4457803224
87340,1100,549,300,144,2007-12-14 23:46:12,12,28.4153543855
87558,1100,123,541,64,2009-02-09 14:01:39,23,30.3648692412
87595,1100,38,341,12,2008-08-20 17:29:21,10,29.0302351448
87684,1100,49,276,21,2008-03-31 06:04:54,2,30.7728336658
88139,1100,42,489,23,2007-11-29 19:41:45,34,29.0641976561
88155,1100,101,357,49,2008-08-24 06:33:06,56,34.6487025258
88215,1100,46,255,26,2008-04-30 11:14:14,10,32.1852253676
88370,1100,39,437,21,2008-06-03 03:00:53,6,34.1022126759
88522,1100,18,367,6,2009-01-17 20:20:15,4,29.8816058584
88573,1100,90,407,27,2007-12-03 14:29:16,2,31.6325508084
88676,1100,314,366,172,2008-08-04 12:20:11,205,31.312773312
88678,1100,4,401,0,2008-01-26 21:45:35,1,28.4203483172
88822,1100,90,480,31,2008-10-23 12:40:26,5,30.70804847
89157,1100,738,626,482,2008-01-21 00:06:20,154,32.5707596631
89294,1100,10,473,3,2007-10-07 20:05:06,2,31.4097766521
89666,1100,134,351,60,2008-07-16 02:52:05,72,30.0097412404
89710,1100,474,610,276,2007-11-14 03:06:53,22,31.7073760214
89772,1100,145,316,64,2007-10-20 02:37:12,33,30.3202547479
89970,1100,217,559,139,2008-04-15 00:43:42,211,30.8436188937
90033,1100,427,427,214,2009-03-01 07:08:42,171,30.3483484732
90187,1100,5,432,2,2008-03-20 04:33:27,4,28.7083604726
90233,1100,156,402,62,2007-12-30 01:39:30,14,31.163747102
90251,1100,61,515,28,2007-10-16 12:32:19,3,29.2682715513
90375,1100,159,458,70,2008-10-16 00:27:44,99,29.6130484637
90400,1100,353,609,278,2007-11-26 16:58:11,241,31.7751747981
90407,1100,176,533,94,2008-08-02 15:26:54,89,30.5356251051
90451,1100,402,271,122,2008-04-28 15:08:01,30,28.6413785852
90598,1100,726,293,246,2008-07-25 03:34:49,15,28.9275071458
90608,1100,6,619,4,2008-09-05 14:39:21,2,31.4609570366
91183,1100,9,660,3,2008-11-25 17:50:11,5,31.6760196177
91192,1100,338,270,113,2009-05-30 10:21:02,4,30.3751520566
91291,1100,104,307,62,2009-07-03 08:42:02,48,34.5881004143
91419,1100,1,491,0,2008-04-22 15:19:22,1,29.5299153121
91459,1100,45,411,19,2008-02-03 13:23:46,7,30.6085935763
91475,1100,10,604,4,2008-06-03 13:31:24,3,31.2011728642
91477,1100,387,345,155,2007-12-03 19:18:24,5,27.1602576952
91511,1100,138,532,75,2009-03-17 03:39:05,129,27.855780482
91565,1100,969,688,657,2008-07-29 22:58:24,148,31.3870180973
91677,1100,224,395,77,2007-10-17 23:12:05,33,30.0918718296
91704,1100,495,522,335,2007-12-16 19:06:29,304,30.201022797
91790,1100,11,458,4,2007-09-11 10:46:50,1,29.1345435655
91810,1100,31,447,10,2007-11-12 01:32:07,10,30.0644829528
92171,1100,331,299,152,2008-06-25 12:17:53,323,29.6012658498
92185,1100,17,447,8,2008-04-26 13:30:42,5,28.8778003497
92248,1100,55,348,19,2007-12-24 03:25:04,2,32.6747281871
92636,1100,122,328,47,2008-01-01 16:27:52,20,30.4041995942
92750,1100,256,462,122,2008-09-17 19:29:51,204,30.8657858369
92813,1100,4,553,0,2008-07-24 19:45:03,2,31.0609753666
92858,1100,52,401,21,2008-10-19 05:20:47,19,28.6936466306
92988,1100,3,312,1,2008-01-18 22:39:38,1,28.9250669736
93161,1100,36,469,15,2007-11-26 03:45:39,11,31.2212379553
93246,1100,54,463,27,2008-03-04 17:12:40,26,28.8969579089
93434,1100,18,478,12,2008-03-17 13:05:06,7,30.2691272844
93503,1100,52,596,29,2007-11-27 00:07:33,4,28.6862750545
93883,1100,4,423,0,2008-05-19 22:27:30,1,28.9405004443
93912,1100,22,459,8,2008-12-21 05:14:30,1,31.0128474164
93929,1100,114,306,67,2008-03-22 10:31:24,102,30.548215981
93950,1100,77,432,27,2008-04-23 00:03:08,26,31.3245742756
93977,1100,24,313,6,2008-02-29 18:42:36,2,28.2456117662
94182,1100,260,412,115,2008-10-07 11:38:09,220,29.6776636303
94204,1100,274,403,99,2007-11-21 02:40:17,53,28.9415648425
94340,1100,101,477,40,2008-10-06 16:38:05,54,29.5507707495
94380,1100,167,369,73,2007-12-18 13:38:19,9,30.0547246082
94382,1100,53,368,24,2008-09-29 22:21:21,3,29.6842257518
94794,1100,85,549,43,2009-06-23 03:28:33,22,28.1698666839
95076,1100,83,544,40,2008-03-06 10:32:49,5,29.9269938669
95145,1100,368,521,139,2008-05-19 19:32:35,45,30.6167230935
95229,1100,2,289,0,2008-06-15 00:49:02,1,31.2541556446
95367,1100,23,512,6,2008-12-20 23:43:54,1,28.3909216274
95569,1100,20,562,7,2008-04-07 19:29:20,6,31.0914756687
95600,1100,43,303,15,2008-12-14 07:56:49,2,29.044578489
95707,1100,85,380,48,2009-04-10 15:22:48,63,29.7005866507
95715,1100,642,549,377,2009-06-26 07:47:42,287,32.3049652902
95719,1100,228,202,52,2009-01-02 17:27:16,5,28.1129059621
95928,1100,17,291,6,2008-06-03 19:18:50,6,19.9878524398
95947,1100,213,580,106,2008-05-12 04:22:56,82,32.6403156882
95997,1100,61,417,12,2009-02-02 02:37:56,2,28.602227692
96268,1100,8,442,2,2008-03-12 03:19:38,6,30.0087777098
96507,1100,78,280,25,2008-10-06 12:49:48,26,29.8742495139
96833,1100,249,286,80,2007-11-15 22:37:04,8,29.7938842128
96950,1100,3,690,1,2008-05-17 23:35:26,1,33.3557563583
97064,1100,39,534,16,2009-02-20 22:21:29,4,29.3012138832
97454,1100,99,569,59,2009-03-04 17:19:16,68,32.2402216417
97487,1100,9,271,2,2008-04-11 07:26:07,1,30.184897081
97729,1100,555,452,270,2008-11-07 02:36:20,127,29.9412208989
97766,1100,5,252,1,2008-04-06 04:28:21,1,29.7833381343
98063,1100,32,479,16,2007-07-29 16:55:18,2,31.9623538925
98160,1100,120,707,86,2008-11-15 14:42:18,25,34.4935213698
98184,1100,310,253,91,2008-10-23 14:16:14,211,29.1826637773
98188,1100,318,291,101,2008-10-13 15:16:06,209,29.8535595886
98354,1100,492,532,264,2009-06-14 18:02:43,174,31.1029175033
98505,1100,338,637,250,2008-06-22 01:47:54,26,30.6964416596
98513,1100,462,479,214,2008-05-05 15:06:49,141,32.5170801326
98517,1100,26,543,12,2009-02-03 01:19:52,5,30.0791293567
98576,1100,83,548,40,2007-09-28 14:03:36,46,29.4893039935
98583,1100,587,595,393,2008-04-23 23:14:57,29,32.3966669435
98768,1100,21,571,8,2008-12-02 00:18:21,2,31.3980317825
98769,1100,208,504,99,2008-06-01 01:13:32,38,30.104759408
98829,1100,247,341,92,2008-03-03 23:54:33,14,28.8149255802
98833,1100,45,217,17,2008-12-30 03:37:30,3,29.7435349296
98956,1100,6,511,3,2008-01-27 20:44:20,1,30.0414469621
99008,1100,297,517,189,2008-04-07 00:08:40,157,30.8687654308
99098,1100,217,323,68,2007-12-07 14:34:50,6,29.9407550232
99219,1100,10,249,1,2009-01-02 17:02:29,2,30.2643144953
99400,1100,283,302,66,2008-07-31 21:47:40,13,30.5110064043
99404,1100,219,581,130,2007-11-03 15:02:33,34,32.1810737288
99452,1100,102,570,54,2008-01-09 17:54:31,14,30.3748659301
99591,1100,915,114,100,2009-04-05 23:51:39,14,26.0429219316
99646,1100,67,514,27,2008-11-27 15:54:10,49,31.5119361858
99850,1100,41,302,18,2008-06-04 19:19:03,23,29.2403120177
99883,1100,656,560,456,2009-02-18 10:20:41,236,31.1909070755
100136,1100,5,561,0,2007-12-08 04:41:29,1,30.2081159365
100471,1100,4,640,1,2008-03-20 11:54:46,1,32.6822458448
100574,1100,35,406,21,2008-06-05 03:35:57,2,31.4163059332
100845,1100,243,272,91,2008-03-26 01:28:42,12,29.5712786715
100880,1100,150,465,87,2008-05-29 01:31:29,23,34.1382634926
100954,1100,232,641,141,2009-01-11 16:07:26,162,31.1019815854
101070,1100,5,342,1,2009-04-03 17:25:50,1,27.9898769839
101341,1100,109,243,38,2008-07-09 17:33:10,74,29.0210942256
101482,1100,113,321,42,2008-08-05 00:30:45,97,30.254710598
101633,1100,32,394,15,2008-05-27 20:42:27,2,30.3855522852
101734,1100,547,379,242,2008-09-11 16:26:37,81,30.9032842881
101746,1100,4,551,2,2008-05-25 04:50:25,2,29.7746862696
101894,1100,60,449,35,2007-10-05 20:46:32,38,30.3168437281
101988,1100,120,454,37,2008-03-24 11:02:35,3,29.1898406174
102183,1100,195,495,93,2008-09-25 10:35:17,99,32.7740006768
102304,1100,356,577,260,2008-01-19 01:50:41,42,31.8262362867
102390,1100,698,589,495,2009-02-18 20:59:54,45,29.5423875974
102682,1100,3,482,0,2008-03-25 16:22:54,1,29.3223405914
102778,1100,3,613,1,2008-08-27 14:31:39,1,31.8918282513
102844,1100,335,433,143,2008-08-17 13:13:36,28,28.5015106702
102890,1100,163,397,48,2009-05-18 20:06:03,6,36.0971866593
102898,1100,3,572,0,2007-12-29 17:08:48,2,31.0202822811
102945,1100,111,396,43,2008-11-14 10:59:09,75,30.1259750975
103146,1100,17,563,5,2007-12-31 10:14:43,5,29.5411887772
103334,1100,225,437,51,2008-01-05 04:13:11,4,28.4613919327
103514,1100,289,457,164,2009-03-15 15:32:59,156,32.288877259
103647,1100,70,345,28,2008-01-30 20:47:03,13,30.1595100719
103759,1100,1,221,0,2009-05-01 19:17:53,1,27.6591646013
103762,1100,29,429,11,2008-11-10 03:17:47,3,30.0351166567
103875,1100,18,451,6,2008-01-06 07:52:43,9,29.5832482238
103951,1100,18,519,8,2008-07-02 15:47:29,2,31.0503110567
104012,1100,957,645,589,2008-08-01 19:51:04,45,30.8680074906
104420,1100,9,537,3,2008-10-03 01:07:44,2,32.3580957692
104429,1100,46,270,23,2008-02-17 15:07:37,16,29.0287745633
104596,1100,20,451,2,2007-11-15 17:34:21,1,25.9227791874
104692,1100,6,418,1,2007-11-23 03:19:44,1,30.0429230383
104902,1100,124,626,62,2008-09-28 21:41:01,76,32.2558032103
104914,1100,5,538,1,2008-11-16 10:07:19,1,30.5926291912
105023,1100,22,549,10,2008-11-26 12:19:30,6,30.0351528347
105114,1100,13,356,7,2008-03-16 16:28:04,5,28.6346918266
105553,1100,208,238,54,2008-10-03 01:10:25,119,31.0971623329
105600,1100,179,591,130,2008-07-20 15:07:22,40,32.7788099989
105660,1100,495,708,451,2008-06-03 03:28:02,491,30.98006783
105677,1100,211,525,104,2009-03-12 05:42:41,76,32.3188315477
105680,1100,219,453,110,2007-11-25 03:28:09,33,33.2749586087
105859,1100,88,443,41,2008-06-03 21:11:31,7,29.4843238147
105937,1100,62,455,22,2009-01-15 20:28:25,2,23.9263676444
105961,1100,560,594,434,2009-03-06 22:18:59,49,30.0906699589
105967,1100,8,495,3,2008-06-14 18:22:19,2,29.5797790506
106015,1100,195,368,85,2008-10-06 18:20:05,47,30.700997644
106081,1100,877,638,544,2008-12-18 01:48:38,314,33.0726975119
106094,1100,68,306,28,2009-02-25 23:23:38,8,28.8807773965
106171,1100,947,720,683,2008-08-16 12:47:20,182,28.8972628699
106193,1100,28,337,11,2008-09-29 03:27:52,6,28.7286323508
106288,1100,92,411,30,2009-03-23 06:31:37,2,28.9853408139
106361,1100,95,368,38,2008-01-13 19:44:36,50,30.1121187877
106493,1100,207,699,152,2008-11-30 09:12:53,174,34.4215653851
106515,1100,34,438,12,2007-11-23 13:49:33,1,28.3731610965
106649,1100,9,349,3,2008-05-12 11:42:19,1,29.3563584097
106789,1100,299,354,182,2008-10-01 12:59:42,28,29.4372701019
106878,1100,1,542,0,2008-08-18 18:23:58,1,27.6976229282
106951,1100,16,470,4,2008-06-05 13:11:39,1,29.0912746639
107018,1100,57,332,20,2008-09-13 14:45:13,4,28.4100340925
107025,1100,310,442,179,2008-02-21 02:25:23,56,30.8036629239
107287,1100,279,366,153,2008-12-05 20:21:40,68,30.4219664934
107617,1100,40,596,25,2008-09-30 02:29:22,3,31.7597170401
107643,1100,164,434,95,2008-01-29 23:24:55,19,28.2421740223
107701,1100,33,458,17,2008-01-26 22:53:40,10,30.9332241149
107919,1100,30,305,13,2008-01-24 21:07:49,23,30.8414367503
108333,1100,8,464,2,2008-06-24 15:34:45,1,29.8083259601
108449,1100,175,449,95,2008-03-05 23:34:41,87,33.0091329095
108524,1100,58,438,25,2008-02-02 18:22:21,3,29.7854936099
108664,1100,189,489,116,2007-11-30 23:44:04,10,31.3523303675
109076,1100,48,557,26,2008-11-22 02:40:07,7,30.3857825195
109247,1100,41,182,8,2008-09-14 23:08:07,2,27.0993446856
109258,1100,35,465,11,2008-03-03 15:37:50,5,29.0901658992
109706,1100,39,330,14,2009-06-06 23:28:14,7,28.6691607236
109734,1100,292,266,83,2008-09-25 14:19:17,24,26.573765101
109746,1100,28,520,12,2007-12-30 18:31:42,14,29.7652299157
109839,1100,15,284,5,2008-07-25 12:35:20,1,29.341860337
110019,1100,221,335,128,2008-06-12 20:50:45,61,29.9452596573
110291,1100,55,356,23,2009-05-30 22:16:36,2,29.0291733186
110462,1100,101,292,20,2008-01-26 16:36:59,6,28.5176928606
110564,1100,94,350,42,2008-04-14 20:42:22,19,29.6182349822
110886,1100,241,340,101,2008-05-27 18:13:21,7,29.480005117
111196,1100,67,528,27,2008-05-15 04:38:32,20,32.9793161528
111245,1100,803,643,544,2009-01-10 06:36:17,105,31.5855087763
111483,1100,5,416,2,2008-07-29 00:10:50,1,26.9778328942
111650,1100,5,587,2,2009-02-13 03:26:03,1,32.8540517998
111665,1100,26,195,10,2008-12-02 16:57:33,2,27.4659487843
111779,1100,75,502,31,2008-04-02 04:38:55,16,30.2817669029
112040,1100,163,365,56,2008-08-24 01:02:29,3,27.59792574
112173,1100,86,411,40,2008-01-03 21:01:33,46,30.0693326213
112200,1100,372,327,170,2009-04-30 01:37:32,177,31.2563897377
112239,1100,292,252,89,2007-11-28 03:37:11,12,29.6591110163
112326,1100,29,287,11,2009-05-06 00:17:32,23,29.6030722239
112823,1100,23,385,10,2009-01-11 19:51:45,3,28.6696625224
112844,1100,22,369,9,2008-06-19 02:32:54,2,29.3535723484
112926,1100,14,366,3,2008-11-08 16:36:47,2,27.5206026729
112963,1100,98,499,58,2007-11-29 04:24:43,12,30.8318357149
113102,1100,40,585,29,2008-12-26 13:20:17,27,33.0278912342
113511,1100,348,275,130,2009-06-18 12:03:47,30,29.5648048744
113722,1100,196,554,97,2008-07-26 00:06:57,61,31.0933161155
113757,1100,106,453,38,2008-02-19 17:58:51,13,29.8586127537
113772,1100,580,468,296,2007-12-20 03:32:54,169,28.7223103139
113896,1100,129,283,37,2008-02-03 22:08:02,4,30.332732807
114004,1100,10,649,6,2008-01-27 17:44:42,10,31.009657232
114041,1100,4,180,2,2008-03-13 18:57:06,1,28.7008006333
114179,1100,48,286,19,2008-08-11 17:09:19,4,29.2887798739
114195,1100,8,149,1,2008-01-19 02:04:48,1,28.9816987132
114527,1100,20,639,13,2008-03-11 18:12:25,15,30.5584491326
114613,1100,699,672,520,2008-07-14 12:42:09,31,31.2170957124
114865,1100,1,215,1,2008-10-01 20:03:24,1,27.8998378158
114929,1100,141,432,77,2008-11-20 17:29:42,8,30.6844489171
115011,1100,1,533,0,2008-12-05 23:43:15,1,28.9794222843
115160,1100,7,210,1,2009-02-25 18:16:03,6,29.4636298178
115178,1100,277,364,86,2009-02-23 22:02:28,26,30.4733466208
115253,1100,24,592,17,2009-03-11 12:50:21,9,29.411754544
115271,1100,13,455,6,2008-02-23 08:27:48,5,33.1461800957
115282,1100,22,557,7,2007-10-27 01:50:06,5,29.7550055827
115728,1100,52,289,18,2009-03-20 00:02:00,5,29.3321395116
116201,1100,22,492,8,2008-04-19 12:17:54,1,30.0106781173
116223,1100,67,445,31,2009-03-10 12:29:44,4,30.9576834479
116235,1100,22,546,12,2008-07-04 12:43:16,6,31.4485189501
116300,1100,355,410,194,2008-04-20 05:09:42,18,30.089798114
116408,1100,57,525,35,2008-12-15 16:18:13,4,29.9359987905
116529,1100,792,669,521,2008-05-27 01:44:08,92,33.0954643841
116543,1100,115,429,62,2008-09-08 04:46:04,23,30.8382034789
116672,1100,76,404,54,2009-02-14 04:07:39,69,30.5065186845
116752,1100,72,483,25,2008-11-27 00:27:47,3,29.9937064984
116815,1100,55,223,27,2008-12-16 18:26:23,11,28.3119278194
116881,1100,12,202,1,2007-12-22 03:59:50,1,25.6675820802
117225,1100,58,518,24,2008-03-12 21:08:22,45,31.8494909217
117263,1100,34,502,12,2007-12-09 14:23:32,11,30.3138020844
117291,1100,8,539,1,2008-08-23 05:36:11,2,30.1800569501
117348,1100,11,598,4,2009-01-14 00:32:52,1,30.1804800713
117403,1100,8,564,2,2008-08-19 05:38:05,2,29.3602660845
117572,1100,70,344,42,2009-01-15 18:14:51,10,29.5284462599
117586,1100,36,375,15,2009-04-04 09:52:24,6,31.7776793914
117753,1100,19,432,5,2009-03-03 12:35:12,18,28.6877964241
117955,1100,14,562,2,2008-11-05 02:00:55,1,30.1897814466
117996,1100,45,409,15,2008-08-26 15:48:15,12,28.6866295432
118193,1100,709,540,386,2008-01-20 06:56:14,458,31.4620330515
118229,1100,49,483,15,2008-01-05 22:53:29,3,30.0195916006
118377,1100,16,407,3,2009-05-18 18:44:49,1,28.1947203871
118399,1100,326,542,197,2008-05-16 06:19:05,317,32.1071155759
118413,1100,3,254,2,2008-03-03 16:50:33,1,28.5159615112
118645,1100,582,444,287,2008-02-14 19:16:45,43,29.1543357565
118742,1100,794,681,563,2008-07-27 15:08:10,151,31.3094135292
118793,1100,127,523,42,2008-03-09 06:53:21,7,30.2462552258
119070,1100,16,299,5,2008-05-19 15:07:15,3,29.5612482307
119185,1100,4,308,2,2009-05-17 09:51:52,1,28.1511062481
119226,1100,65,515,43,2008-08-21 17:48:26,42,29.4937399787
119449,1100,357,427,214,2008-04-07 19:09:19,14,30.1597995955
119556,1100,7,420,1,2008-06-25 15:10:08,1,28.3340200804
119615,1100,1,630,1,2009-02-21 20:10:01,1,31.446335898
119745,1100,73,473,35,2009-01-12 05:09:19,54,32.6913280254
119871,1100,37,719,17,2007-09-25 22:11:24,12,33.6354105763
120066,1100,4,259,0,2008-02-07 20:10:07,1,28.9310420955
120087,1100,63,389,38,2009-01-09 03:30:57,45,31.2999722724
120242,1100,51,524,38,2007-12-08 18:46:08,10,31.5866398435
120268,1100,5,312,4,2008-07-25 22:22:20,1,31.1517305962
120454,1100,167,353,80,2008-07-27 04:34:53,27,30.514068377
120586,1100,42,586,17,2008-11-03 09:34:47,15,30.1750318051
120700,1100,109,703,70,2008-04-12 12:25:12,57,33.2635990219
120705,1100,135,583,93,2008-09-25 20:14:41,11,30.4799161588
121171,1100,87,535,48,2008-04-05 17:23:43,8,32.5411460309
121267,1100,150,336,71,2008-12-16 12:48:09,74,29.5832687581
121367,1100,25,151,2,2008-01-05 19:32:49,2,29.997640072
121790,1100,112,469,54,2007-12-20 18:54:53,11,31.1800841712
121860,1100,45,445,17,2008-07-23 13:22:08,14,30.1175563351
122269,1100,64,521,29,2009-01-24 19:51:00,46,30.3637120992
122312,1100,96,467,42,2008-07-29 14:48:23,17,29.8088844047
122415,1100,29,552,11,2009-07-10 16:29:15,9,30.3298431536
122523,1100,431,506,226,2009-01-10 12:28:38,160,30.5572738289
122552,1100,196,372,89,2008-08-26 06:44:37,17,29.5610164677
122963,1100,104,551,38,2008-07-02 18:18:27,2,31.720173227
123083,1100,57,350,10,2009-04-13 06:25:52,2,28.0067800187
123256,1100,34,521,15,2008-08-08 16:48:18,14,30.3029121336
123315,1100,51,330,18,2008-11-21 04:54:27,43,29.5143606283
123359,1100,164,305,46,2008-04-23 02:23:01,4,26.2203831676
123391,1100,44,782,25,2008-10-28 21:17:34,2,37.1775455575
123517,1100,90,272,28,2008-02-24 15:33:23,3,28.35119612
123560,1100,22,539,11,2008-01-23 01:17:05,3,30.6434122761
123595,1100,1,647,0,2008-07-28 03:13:52,1,31.6638554666
123804,1100,364,138,90,2008-02-22 03:56:52,25,26.1961776914
123854,1100,36,382,13,2008-05-11 23:57:09,3,29.4459066514
123859,1100,17,619,9,2008-08-22 18:45:10,5,31.3163420284
124126,1100,18,313,4,2008-09-30 20:12:06,2,28.5521471971
124186,1100,61,414,31,2007-12-16 13:33:21,26,30.6939726242
124319,1100,109,387,61,2008-03-12 22:09:07,38,29.9017672088
124383,1100,12,603,6,2008-09-11 15:03:28,5,31.56466702
124386,1100,42,575,13,2008-07-17 10:40:30,3,31.3914462777
124409,1100,92,323,21,2009-01-07 02:40:49,9,29.510226175
124425,1100,54,269,20,2008-10-09 13:17:57,30,29.6640301508
124556,1100,5,620,1,2008-11-06 10:28:11,1,28.5910391717
124569,1100,50,566,21,2008-03-01 16:20:48,40,30.3356397155
124665,1100,240,346,192,2008-08-10 17:08:19,120,30.0770300424
124723,1100,6,224,1,2008-06-22 19:08:07,3,30.0793658516
124862,1100,65,624,33,2009-04-16 03:53:37,11,30.9088198955
124942,1100,94,320,45,2008-12-29 16:44:37,85,30.609187691
124998,1100,190,269,60,2009-01-27 17:02:41,7,28.082647037
125116,1100,99,404,49,2008-04-05 12:11:15,67,30.024802542
125244,1100,138,511,78,2008-04-23 20:03:33,114,30.6392357254
125370,1100,2,569,0,2008-10-07 16:03:06,2,29.8649587865
125383,1100,65,707,45,2008-03-15 13:08:53,3,33.1257828154
125616,1100,134,400,33,2008-11-26 21:55:26,4,28.3489445546
125731,1100,71,533,37,2007-10-09 17:18:53,6,30.9799024398
125786,1100,62,354,27,2009-05-22 00:17:25,22,29.3381706638
125845,1100,290,332,93,2008-09-19 21:22:08,10,29.0530266252
125945,1100,108,503,65,2008-07-11 02:07:35,48,30.5402390415
126276,1100,37,305,14,2008-05-13 08:19:46,14,30.4733190592
126286,1100,11,579,4,2008-04-09 06:15:52,1,33.1935254105
