p,times1,team_times1,won1,team_won1,last,max_times12,mean
38718,1000,86,270,37,2007-12-27 20:42:49,3,28.9630687582
38744,1000,26,549,16,2007-10-23 14:27:06,11,33.4187511671
38789,1000,100,228,40,2009-01-19 02:43:51,41,30.1792682282
38968,1000,51,443,22,2008-03-16 03:36:12,31,31.4927793681
39030,1000,29,500,18,2008-06-30 03:48:34,7,33.6134535817
39039,1000,321,425,172,2007-10-18 22:33:23,21,29.3859799222
39050,1000,209,417,121,2008-05-13 18:02:56,10,28.2795959134
39092,1000,5,568,1,2007-08-08 00:52:03,1,34.5927484884
39153,1000,3,547,0,2008-10-24 02:08:50,1,30.5343982157
39191,1000,102,513,71,2008-09-15 21:26:25,19,32.5127766455
39446,1000,614,618,456,2007-07-17 21:12:05,225,30.1035024226
39472,1000,149,625,93,2008-01-18 14:20:38,100,31.3366515214
39485,1000,107,448,58,2009-06-06 04:35:49,34,32.3551458206
39552,1000,60,236,23,2007-08-08 01:17:19,6,29.6012863033
39610,1000,55,370,26,2008-12-15 22:41:09,7,31.1132798955
39622,1000,24,200,4,2007-09-24 17:47:02,1,28.5865566432
39665,1000,380,426,231,2007-04-05 22:39:59,100,30.4128998189
39939,1000,149,380,76,2008-05-23 03:59:10,40,29.1415264335
39968,1000,160,510,101,2009-02-25 18:11:44,133,31.0216191535
39972,1000,113,208,36,2009-01-07 22:51:16,5,28.3319841248
40007,1000,243,433,185,2008-03-07 17:53:38,197,30.7991965143
40042,1000,67,437,42,2007-12-06 19:07:29,3,30.9680829369
40267,1000,217,380,105,2008-02-19 18:22:30,80,31.1113450436
40328,1000,10,496,2,2007-11-21 19:49:56,1,30.7802336037
40329,1000,122,522,45,2009-03-08 11:35:16,32,30.2262414878
40385,1000,9,350,3,2007-12-03 20:02:16,3,29.593607942
40539,1000,48,302,31,2007-10-14 01:19:14,42,28.8152449325
40599,1000,16,252,6,2008-12-04 04:53:27,3,29.6791669559
40694,1000,131,257,27,2008-12-22 00:24:23,4,29.2061676045
40721,1000,120,344,52,2008-02-20 20:57:51,70,29.678050839
40753,1000,475,432,259,2008-03-14 19:01:30,63,30.7402634285
40754,1000,8,209,2,2007-08-17 19:49:39,4,31.4046307597
40766,1000,7,484,4,2008-05-25 12:46:13,4,31.6380630843
40910,1000,392,528,262,2007-07-13 13:52:06,248,30.4137164532
40923,1000,514,389,293,2007-08-01 17:04:18,41,29.2189453616
41187,1000,237,430,103,2009-05-04 14:34:21,6,28.9443899106
41209,1000,9,479,2,2007-08-29 04:38:07,3,31.9994698891
41309,1000,365,378,211,2007-11-23 00:50:02,219,34.7525754929
41334,1000,301,399,178,2008-09-15 21:49:52,123,30.0209870346
41365,1000,683,570,436,2008-06-17 19:07:23,109,33.1290664824
41389,1000,615,617,442,2007-11-25 17:47:09,111,31.3428918632
41415,1000,82,366,36,2008-05-06 01:35:24,62,31.4744590251
41443,1000,1,416,0,2008-09-07 01:57:23,1,29.3138196208
41489,1000,284,356,140,2008-07-06 04:47:48,208,31.5423916327
41605,1000,29,294,7,2008-04-17 23:54:28,2,31.8636493305
41647,1000,100,453,37,2007-10-30 01:07:34,5,31.3889327273
41654,1000,370,324,165,2008-05-15 02:52:25,79,30.1329471633
41677,1000,38,308,16,2007-12-12 17:10:31,7,27.3572494539
41861,1000,10,608,5,2008-05-23 21:56:32,2,31.6867890581
41938,1000,34,383,16,2008-01-25 04:29:39,2,30.4664940035
41957,1000,159,471,63,2007-08-01 18:23:54,5,30.2483337358
41963,1000,102,250,42,2008-03-24 06:38:12,28,29.4257201787
42036,1000,46,296,30,2008-05-16 15:24:45,30,29.3653963409
42202,1000,592,549,432,2009-02-04 20:57:40,89,31.0908268784
42305,1000,244,401,117,2008-05-01 15:37:37,50,30.2187652831
42317,1000,1,432,0,2007-11-22 02:14:12,1,30.267384812
42408,1000,194,490,91,2008-01-15 01:30:39,30,31.1803981735
42459,1000,25,333,13,2008-06-29 01:47:18,4,30.0789989798
42523,1000,128,268,77,2008-04-19 09:05:06,12,30.7176569393
42535,1000,551,472,340,2009-03-04 02:46:00,35,30.6528699756
42575,1000,96,497,53,2008-01-22 00:19:19,52,31.6222551185
42579,1000,12,464,7,2008-03-13 16:23:07,7,29.3693904346
42617,1000,726,561,489,2008-09-07 03:18:45,268,29.9152131676
42690,1000,75,394,31,2007-10-15 12:39:23,12,31.5547945055
42732,1000,227,360,89,2008-11-18 20:32:43,3,29.1979916784
42857,1000,24,326,7,2007-05-05 22:29:08,2,28.7120332017
42971,1000,298,332,145,2009-03-13 03:23:03,214,29.6493612704
42977,1000,426,368,184,2008-03-29 23:26:41,79,29.0554654951
43034,1000,9,320,1,2007-10-22 20:41:40,1,26.3925812459
43058,1000,48,392,15,2008-01-28 16:51:18,2,29.9088824554
43255,1000,8,265,6,2008-05-05 17:52:21,3,27.5892148028
43290,1000,216,331,109,2009-07-06 08:29:08,138,30.6565023727
43318,1000,168,370,65,2007-12-22 01:42:21,8,31.1192139988
43335,1000,13,411,3,2008-06-09 19:02:54,3,30.4534076405
43426,1000,751,652,548,2009-05-16 04:12:49,366,34.7699166426
43426,1000,751,652,548,2009-05-16 04:12:49,366,34.8597187956
43426,1000,751,652,548,2009-05-16 04:12:49,366,34.9952508103
43533,1000,43,354,21,2007-09-20 19:21:42,15,29.4409138913
43558,1000,465,429,253,2007-09-08 20:19:04,184,30.2881241048
43612,1000,180,357,106,2007-09-06 23:14:17,29,30.0676968342
43638,1000,475,557,335,2008-09-21 18:35:14,126,32.7550596993
43677,1000,279,373,164,2008-02-21 17:00:25,26,29.9441551903
43744,1000,21,371,9,2008-07-11 16:40:38,11,32.2830084488
43803,1000,10,300,0,2008-01-12 20:29:19,1,27.8614106896
43839,1000,8,422,1,2007-11-23 00:09:53,1,30.3108402562
43851,1000,41,326,18,2008-03-13 00:12:54,2,29.2747105635
43874,1000,774,530,455,2008-03-07 21:29:39,431,30.9727642578
43877,1000,419,375,208,2007-12-11 06:33:06,241,30.0180597775
43946,1000,8,192,1,2007-12-14 03:06:57,1,30.2243511891
44018,1000,264,321,100,2008-02-01 14:36:38,6,28.983580923
44088,1000,175,242,73,2007-08-20 17:46:00,20,28.525203056
44234,1000,33,618,17,2007-11-18 13:42:21,31,31.8057208843
44284,1000,517,470,302,2008-08-12 03:24:17,74,31.590234368
44295,1000,7,368,2,2008-03-09 00:12:35,2,28.5463369026
44318,1000,92,242,35,2008-02-03 21:03:17,4,28.7975220249
44444,1000,214,313,108,2009-01-20 04:17:14,90,30.2146218668
44462,1000,174,256,73,2007-12-12 21:29:07,15,30.8138129581
44464,1000,45,362,15,2008-10-23 04:56:12,5,27.68368858
44470,1000,133,339,47,2009-02-03 02:57:55,8,29.655392809
44474,1000,618,569,429,2008-07-21 16:31:57,36,30.4775024779
44499,1000,200,236,77,2008-07-03 16:43:39,3,26.9096730374
44545,1000,76,867,51,2008-06-11 04:54:44,13,36.0200652275
44555,1000,149,323,69,2008-10-09 22:09:07,21,30.2799097814
44631,1000,309,254,148,2007-11-12 22:05:18,40,28.7386094965
44740,1000,155,238,59,2009-03-29 17:47:11,24,30.3932501142
44756,1000,20,463,6,2008-08-05 05:51:02,1,32.1517189624
44771,1000,36,192,14,2008-06-11 22:14:51,6,29.4556925659
44806,1000,22,456,14,2008-07-30 23:04:49,6,30.1390406006
44835,1000,502,531,318,2008-06-13 23:21:36,124,31.0329496148
44877,1000,88,254,39,2007-10-18 13:54:49,7,29.4361001187
44904,1000,4,217,1,2007-09-19 11:32:46,1,30.068030874
44963,1000,96,442,68,2007-09-21 22:42:42,62,31.9641710209
44971,1000,3,287,1,2008-05-05 13:49:54,1,29.2454434396
45014,1000,215,381,86,2008-04-10 06:43:43,52,30.7256046343
45024,1000,73,519,29,2008-04-17 12:01:04,3,29.541027302
45053,1000,116,536,60,2008-03-26 17:16:37,5,31.2389653139
45061,1000,142,410,79,2008-07-30 22:53:20,112,31.6025255271
45070,1000,354,508,211,2007-09-23 23:23:09,96,30.2330370816
45130,1000,40,385,11,2007-11-03 01:05:26,7,30.9246172505
45145,1000,121,380,56,2008-11-29 05:26:54,7,30.1087054229
45189,1000,732,463,374,2009-01-13 14:52:33,32,29.8434710816
45215,1000,91,350,41,2008-02-26 18:16:05,4,29.8794590789
45272,1000,111,350,39,2007-09-11 18:17:37,3,31.5162295484
45395,1000,335,324,169,2007-04-04 12:17:18,93,29.2160547567
45414,1000,44,448,29,2008-03-27 19:48:07,5,33.1922131157
45600,1000,611,416,323,2009-05-25 19:36:38,395,33.8710274932
45775,1000,130,193,51,2009-02-22 18:17:00,5,29.2532675678
45829,1000,355,274,120,2007-08-16 16:27:18,4,29.5945615181
46002,1000,41,200,7,2007-04-15 21:36:03,2,27.7212749218
46083,1000,6,314,1,2008-01-27 20:54:57,5,30.7201802016
46089,1000,93,512,63,2008-01-21 02:35:02,63,32.4431949776
46152,1000,15,554,9,2008-01-01 00:53:14,14,32.4990677322
46154,1000,219,315,101,2008-05-16 03:10:14,128,27.4477388425
46157,1000,160,316,89,2008-03-17 19:52:32,119,29.4967715401
46292,1000,105,445,51,2008-07-15 01:56:44,22,30.5247008439
46446,1000,12,119,3,2008-05-23 21:31:47,1,28.4073296306
46503,1000,108,565,55,2007-11-20 15:32:47,52,30.8374769698
46508,1000,169,287,74,2009-01-18 23:32:46,89,29.9313786799
46557,1000,814,747,624,2007-08-18 04:16:03,173,34.4990626014
46565,1000,2,492,1,2009-01-04 21:47:48,2,29.5117333279
46574,1000,126,324,49,2007-10-02 03:57:58,11,29.8564600978
46629,1000,202,261,81,2009-03-14 00:04:09,20,29.2948970719
46674,1000,147,191,57,2008-04-15 13:23:43,13,29.5088784482
46713,1000,4,554,1,2008-05-25 05:49:01,2,30.8872462514
46749,1000,31,265,15,2009-03-19 05:29:28,1,30.5616078193
46781,1000,11,192,4,2008-03-07 15:41:40,5,29.9152367267
46826,1000,807,570,493,2008-08-14 10:50:22,748,30.911127137
47054,1000,47,464,28,2008-04-28 17:04:59,31,30.8187128379
47206,1000,23,418,9,2008-05-06 17:16:35,3,29.9620438679
47217,1000,325,426,211,2007-10-17 08:32:18,101,26.8385328623
47278,1000,87,722,58,2007-10-16 23:50:50,47,35.1979866696
47431,1000,310,595,208,2008-01-07 07:43:07,307,31.2849794317
47476,1000,131,399,82,2008-02-22 10:02:45,59,32.1413809858
47535,1000,51,261,7,2008-01-05 16:23:19,3,29.2963153986
47592,1000,87,214,41,2008-08-05 06:20:09,2,29.8722038386
47925,1000,1,502,0,2007-10-10 12:23:11,1,30.3458412422
47932,1000,12,544,7,2008-02-15 16:05:32,8,31.3562851747
47994,1000,103,372,37,2009-04-06 17:55:26,2,28.0862859989
48054,1000,346,745,279,2009-05-05 19:04:49,88,34.6258462368
48101,1000,23,545,14,2008-04-12 08:12:19,9,34.5367957294
48147,1000,716,583,517,2007-05-27 10:01:13,96,30.8454863377
48179,1000,75,419,39,2008-11-21 01:58:23,26,30.0384451079
48184,1000,5,425,2,2008-06-02 19:10:23,1,30.4990666367
48230,1000,47,499,20,2009-03-16 00:03:21,11,30.5127716051
48388,1000,292,309,117,2007-09-23 02:18:22,225,29.3384469628
48441,1000,381,404,230,2007-11-01 11:40:22,93,33.1603748237
48551,1000,18,471,5,2007-12-30 01:09:02,1,30.5403041626
48642,1000,236,339,85,2007-08-07 21:32:10,8,28.4302828539
48714,1000,28,416,12,2008-08-08 00:06:01,5,30.3480729828
48744,1000,787,385,333,2008-07-30 15:06:57,99,29.6920123502
48906,1000,5,216,3,2008-01-11 00:18:02,1,30.6922869002
48946,1000,874,633,592,2007-09-04 14:30:28,398,31.081581657
48947,1000,42,434,13,2009-01-09 00:15:52,9,29.9590153451
48950,1000,142,314,53,2008-01-23 00:50:16,22,29.3813115674
49138,1000,19,403,8,2009-01-21 04:31:39,3,30.1568145177
49164,1000,124,342,52,2008-07-28 19:05:40,29,29.2067626561
49223,1000,566,476,328,2007-06-17 05:11:40,254,30.0965756781
49296,1000,576,486,365,2008-03-17 18:13:00,70,31.744234753
49321,1000,150,405,79,2008-09-02 20:07:25,36,30.5473608695
49328,1000,816,663,555,2009-05-15 15:01:07,141,33.7662968149
49333,1000,25,516,14,2008-02-23 22:08:11,24,29.415831996
49417,1000,366,335,107,2008-03-30 05:32:58,41,27.1620781489
49538,1000,226,320,84,2009-01-18 12:33:19,38,31.0114420499
49565,1000,886,599,566,2008-02-21 16:31:56,332,31.1186004172
49578,1000,48,464,23,2008-07-25 17:55:51,2,28.8668024814
49585,1000,134,423,75,2009-05-09 15:17:15,51,30.0993612465
49622,1000,242,370,106,2007-10-16 02:36:10,95,30.0707415525
49770,1000,27,435,13,2008-01-02 18:15:16,10,29.2770624317
49811,1000,85,298,48,2007-09-30 03:32:20,20,33.8904016872
50010,1000,287,427,126,2008-01-13 20:40:25,26,29.4107394518
50173,1000,253,531,183,2007-10-17 18:40:32,248,31.0400574339
50253,1000,750,666,575,2008-06-26 23:38:16,626,32.304484063
50299,1000,52,286,19,2008-06-14 21:04:25,2,29.930203618
50308,1000,29,412,16,2008-05-08 13:31:53,11,30.0820626789
50447,1000,617,444,274,2008-06-03 16:42:06,340,32.0828671054
50458,1000,157,255,73,2008-11-23 16:26:52,26,27.83645748
50459,1000,43,297,13,2008-06-23 19:05:39,10,29.3046120776
50560,1000,90,487,41,2009-06-03 01:53:07,2,29.8599686835
50603,1000,137,403,83,2008-12-22 03:48:02,29,30.6166173281
50617,1000,284,403,137,2008-02-08 13:18:16,163,30.267634613
50632,1000,220,477,95,2007-12-06 20:03:00,156,34.742410839
50657,1000,7,509,3,2008-07-12 19:27:44,5,32.1534270606
50771,1000,33,426,12,2008-12-19 14:41:53,2,30.0171561605
50833,1000,283,444,138,2008-05-22 02:34:48,85,29.8575880696
50840,1000,55,290,19,2008-03-31 09:20:54,52,28.8510724703
50841,1000,9,493,5,2007-12-20 11:11:32,8,29.6300024496
50846,1000,19,654,9,2008-03-28 22:42:13,2,33.0636628701
50900,1000,633,544,404,2008-01-17 02:39:23,32,30.5162389028
51018,1000,14,502,4,2008-09-28 06:02:07,2,33.0479418661
51167,1000,24,420,9,2008-06-10 21:28:16,8,30.0076893226
51213,1000,223,640,187,2008-07-01 17:35:51,207,30.1851583986
51382,1000,348,594,264,2007-12-18 00:32:47,197,31.8073820036
51387,1000,751,542,476,2008-08-04 08:55:40,718,31.2036483038
51396,1000,85,560,49,2007-12-11 15:52:20,4,30.5470372071
51407,1000,187,300,45,2009-03-24 12:26:27,5,29.5986833466
51422,1000,62,281,32,2007-05-01 17:51:38,4,28.3178038802
51539,1000,39,183,10,2008-03-13 21:46:38,4,26.4739774137
51616,1000,101,347,49,2007-10-05 18:18:40,26,30.2768625037
51630,1000,12,230,1,2008-09-14 21:23:44,3,28.7785876554
51706,1000,20,496,3,2007-10-15 04:24:48,2,34.4035060317
51899,1000,42,374,13,2007-11-01 00:55:30,25,29.4131907631
51913,1000,71,399,30,2007-08-07 12:34:46,33,31.9863103543
51929,1000,78,440,28,2009-07-07 16:37:50,10,30.9566092805
51976,1000,320,377,138,2009-05-05 19:49:31,292,30.528156017
52020,1000,132,333,51,2008-01-17 22:39:36,15,28.1939700129
52144,1000,12,555,3,2008-03-07 11:47:41,2,29.9097389523
52310,1000,2,311,0,2008-02-15 23:06:17,1,31.390960138
52383,1000,6,461,2,2008-03-18 19:30:46,4,30.1627764122
52389,1000,19,382,7,2008-10-23 22:21:24,11,32.6215949016
52542,1000,26,343,15,2007-12-05 01:15:33,20,29.4988867484
52614,1000,431,361,202,2008-10-06 16:21:56,93,30.0538245205
52675,1000,16,225,4,2008-11-29 19:56:19,7,29.022800487
52842,1000,8,170,5,2007-11-29 00:17:59,1,28.9955998785
52909,1000,57,408,32,2007-08-05 21:41:27,13,28.3537701535
53243,1000,23,386,6,2007-11-11 04:14:45,3,30.4980229148
53375,1000,61,478,31,2008-12-25 19:36:18,24,31.5928793
53409,1000,6,280,1,2007-07-14 14:07:58,1,28.7486271302
53502,1000,352,365,178,2007-09-16 06:10:07,15,29.3315616829
53522,1000,832,567,490,2008-10-11 18:08:21,523,29.9591130898
53579,1000,3,537,2,2008-06-11 11:24:22,1,31.8544475902
53634,1000,364,470,196,2009-04-04 10:19:49,121,31.1199168842
53651,1000,148,250,21,2007-12-16 19:38:36,26,29.4711612545
53692,1000,448,460,277,2007-06-08 09:33:05,199,31.4710231369
53707,1000,6,428,2,2008-06-11 22:55:30,1,29.0703097565
53757,1000,464,331,210,2009-03-24 20:00:27,174,29.1967910887
53763,1000,863,683,637,2007-09-03 23:53:26,121,33.6749944454
54039,1000,248,449,134,2007-12-28 19:01:41,19,30.5917290259
54369,1000,64,263,31,2007-11-09 06:51:37,49,31.4622579405
54376,1000,85,491,42,2008-12-30 01:01:40,56,31.1357627008
54470,1000,49,518,20,2008-08-08 05:02:36,19,28.5955547785
54537,1000,117,379,47,2007-07-26 17:52:54,3,29.775342647
54605,1000,89,410,39,2007-12-18 00:18:46,54,33.9363918305
54712,1000,69,261,25,2008-04-13 09:28:13,7,29.0923080336
54829,1000,2,383,0,2008-09-24 02:03:32,1,27.7583657603
54862,1000,63,361,19,2008-02-29 15:12:57,49,29.7767644295
55033,1000,429,532,293,2008-01-07 04:00:08,428,29.1573556283
55033,1000,429,532,293,2008-01-07 04:00:08,428,29.0495656495
55135,1000,17,308,6,2008-09-19 11:46:40,1,29.0490596096
55336,1000,687,495,403,2008-04-22 17:34:42,307,29.7063510023
55518,1000,787,535,458,2008-08-12 05:19:27,125,30.8318156334
55556,1000,5,116,0,2007-12-07 22:38:59,2,28.0791444999
55559,1000,103,334,43,2007-12-22 14:49:48,10,30.6230808832
55569,1000,7,440,4,2007-11-14 20:47:32,2,27.9165177425
55609,1000,92,226,45,2008-12-08 02:54:41,47,28.8428714574
55633,1000,397,417,226,2008-06-27 06:40:26,329,31.7755664441
55671,1000,53,506,23,2007-10-10 15:44:34,11,34.5974980363
55810,1000,8,381,2,2008-01-12 16:26:39,1,30.3758076771
55843,1000,86,466,51,2008-05-31 03:11:59,66,30.1896703081
55996,1000,169,458,66,2008-04-28 12:20:48,3,29.8625726481
56015,1000,32,330,14,2008-02-19 17:44:20,5,29.6684675929
56019,1000,797,598,518,2007-09-22 05:33:59,73,32.8273945159
56045,1000,401,420,224,2007-12-11 13:20:34,94,30.1457677071
56076,1000,267,304,117,2009-04-13 22:40:01,186,32.6019799075
56104,1000,35,340,14,2007-12-08 21:36:42,18,31.3670710012
56140,1000,14,227,3,2009-03-07 19:50:51,3,30.7090086365
56194,1000,937,592,578,2008-06-07 20:43:39,508,31.4693908969
56203,1000,620,613,461,2009-04-12 14:33:14,557,32.0614926891
56376,1000,331,405,214,2007-09-11 03:39:18,98,30.8495646201
56413,1000,600,667,420,2008-04-13 13:48:57,312,33.8577385352
56433,1000,200,217,61,2008-12-14 23:56:56,21,30.1377001091
56544,1000,745,584,509,2007-10-02 17:27:48,396,32.7003833906
56680,1000,109,552,47,2009-06-13 16:25:37,6,29.9072246531
56776,1000,169,419,101,2008-08-04 01:27:36,26,32.5109493159
56886,1000,332,468,177,2007-09-12 10:26:17,19,30.7884980725
56955,1000,235,400,109,2007-12-31 05:41:04,48,33.3785009197
57231,1000,83,527,20,2009-01-10 16:06:49,9,31.3668736963
57308,1000,142,503,69,2008-02-26 01:14:20,4,31.2727881587
57337,1000,238,541,139,2008-02-12 04:18:44,20,32.6167668266
57611,1000,429,494,287,2008-01-11 05:03:33,32,30.2805687116
57673,1000,169,517,87,2008-03-11 02:48:28,137,30.752736864
57704,1000,326,396,91,2008-04-12 13:05:26,6,29.9535199175
57913,1000,80,282,36,2008-07-02 23:47:43,14,30.2407999206
58166,1000,53,271,20,2008-06-16 12:56:38,3,29.7976551837
58227,1000,89,447,46,2008-01-14 20:58:50,32,32.5743196388
58435,1000,54,480,42,2008-07-10 11:19:38,38,32.6502185418
58513,1000,185,469,92,2009-05-03 18:02:06,69,30.1210978141
58563,1000,8,257,0,2008-07-05 23:46:36,4,30.0810194415
58731,1000,137,333,61,2008-10-27 11:10:52,6,29.4173566203
58787,1000,469,317,203,2007-05-27 18:28:47,124,29.5337230648
58799,1000,617,486,394,2008-05-27 01:16:01,197,32.0425037132
58808,1000,1,387,1,2008-01-08 04:10:47,1,29.6620223674
58867,1000,44,537,17,2008-06-13 18:55:47,7,30.1844964339
58979,1000,342,459,206,2009-01-13 03:53:55,334,30.3507925978
59040,1000,32,344,18,2007-12-01 06:24:52,1,29.7748701352
59047,1000,269,344,100,2008-10-22 15:02:29,212,30.2372066545
59083,1000,556,423,321,2007-04-04 08:53:54,80,28.2516909979
59176,1000,180,422,104,2008-08-17 21:40:44,166,30.8305399045
59190,1000,10,735,4,2009-02-16 22:20:29,5,34.3042741788
59332,1000,364,497,204,2008-07-20 14:54:21,6,30.6971524011
59677,1000,43,310,18,2008-06-30 00:29:51,3,29.6981327851
59722,1000,516,492,352,2007-07-26 17:42:43,31,31.7185639103
59755,1000,238,528,140,2008-08-04 00:19:17,120,31.5497755168
59782,1000,6,489,4,2007-10-07 17:10:09,1,29.0412807854
59870,1000,74,579,32,2008-01-18 02:12:17,5,31.7275800458
59933,1000,165,307,68,2008-02-28 13:12:20,5,29.7454551901
60069,1000,136,351,73,2007-10-02 02:45:07,19,29.5749983382
60231,1000,89,273,44,2009-05-26 23:35:47,10,28.9900218285
60338,1000,4,255,0,2008-04-02 02:10:38,3,28.22694906
60431,1000,47,560,19,2008-08-28 15:39:01,2,31.4031253233
60525,1000,2,390,2,2008-05-12 18:18:59,1,28.8496826328
60541,1000,66,426,16,2008-09-17 20:10:55,4,30.5384610411
60590,1000,532,400,224,2009-03-27 20:45:13,23,29.2569240199
60753,1000,972,699,687,2007-12-03 06:57:39,67,31.8306092695
60928,1000,108,245,38,2008-09-04 01:27:12,3,28.9230569427
61076,1000,595,452,361,2008-01-24 14:25:47,191,31.6376287243
61108,1000,36,393,14,2007-09-16 23:24:39,1,29.1384621308
61330,1000,74,260,30,2008-01-03 10:02:38,66,30.4486357725
61335,1000,199,524,103,2007-11-28 14:05:01,27,31.5034846379
61354,1000,18,434,8,2008-11-30 21:33:33,15,30.0545867673
61369,1000,55,593,23,2007-12-21 14:56:17,54,32.0999478141
61410,1000,244,317,101,2008-08-11 16:06:09,5,29.0422657638
61445,1000,14,313,6,2009-06-02 16:08:39,4,27.6796045384
61451,1000,78,475,37,2008-09-24 23:04:05,8,30.3261187902
61508,1000,66,418,28,2008-12-19 14:11:31,2,29.9415641268
61559,1000,217,346,90,2007-10-31 17:05:24,21,30.1598526749
61562,1000,36,503,20,2009-07-02 02:42:26,19,30.3040958189
61816,1000,101,525,49,2008-09-08 04:53:37,81,31.114938043
61867,1000,5,563,2,2009-04-09 03:42:55,5,31.3423931488
62154,1000,324,409,170,2008-04-02 17:20:43,9,32.306037213
62228,1000,123,560,79,2008-03-09 20:34:49,12,32.3548985243
62303,1000,96,177,34,2008-12-15 14:32:46,2,28.3960215786
62308,1000,341,449,112,2008-02-15 13:40:57,13,29.7499650215
62344,1000,85,227,34,2008-09-29 02:38:30,7,29.732754501
62408,1000,32,421,13,2008-01-20 22:54:57,14,30.8738838299
62419,1000,223,330,94,2008-05-07 12:15:15,55,29.2522027857
62475,1000,14,455,5,2007-09-14 20:59:00,3,32.1443936979
62487,1000,108,452,62,2008-03-25 16:30:28,12,31.4305943351
62527,1000,188,308,91,2009-05-08 05:57:28,41,29.1241085153
62539,1000,52,487,21,2008-03-10 20:36:05,11,27.7070423308
62617,1000,91,484,36,2008-06-16 19:46:16,80,29.8194395681
62814,1000,69,590,26,2007-10-10 19:41:56,7,29.8730425871
62875,1000,3,161,1,2008-09-27 21:56:52,1,29.2548999602
62891,1000,358,341,232,2007-11-20 03:29:30,59,29.5979693659
62979,1000,141,479,75,2008-04-24 12:57:44,35,35.7442901887
62993,1000,10,381,4,2007-10-27 06:18:32,3,29.8892573918
63135,1000,834,514,469,2009-03-07 03:21:55,658,32.525823676
63226,1000,491,442,271,2008-02-14 07:37:41,142,31.2696040345
63245,1000,399,347,156,2007-11-09 13:53:08,46,28.544524256
63347,1000,103,330,52,2007-10-25 10:30:29,12,30.4716608425
63376,1000,48,335,12,2008-12-26 03:44:21,2,28.2323466677
63548,1000,120,324,49,2007-10-22 00:33:06,99,27.356309777
63567,1000,33,388,19,2008-02-27 22:05:31,11,29.8059572726
63800,1000,57,482,25,2007-12-21 06:00:00,3,31.0931566403
63808,1000,17,418,4,2007-10-02 15:52:26,11,30.2396660293
63823,1000,161,406,77,2007-12-06 19:04:44,71,29.9592365492
63865,1000,384,283,111,2008-04-11 00:42:32,5,28.2555624913
63866,1000,2,563,0,2008-06-27 10:27:06,1,32.3520055559
63916,1000,106,301,49,2008-02-18 19:48:08,26,29.5723463772
64005,1000,143,247,28,2007-11-14 00:14:27,5,25.8156765622
64063,1000,124,271,32,2008-04-24 01:46:36,8,30.3696983828
64127,1000,56,492,18,2008-11-26 02:09:15,2,29.4553264458
64176,1000,379,502,255,2008-08-26 02:26:05,28,31.1715826835
64203,1000,40,325,15,2009-03-07 23:13:40,12,29.8817699664
64257,1000,21,358,3,2008-12-06 23:57:24,6,29.797381987
64381,1000,18,196,11,2008-10-02 23:17:48,2,30.0260537437
64591,1000,151,384,68,2008-08-17 02:25:36,91,31.3264825166
64592,1000,51,324,18,2008-08-18 14:06:37,13,26.8019045365
64949,1000,177,413,108,2008-04-03 01:34:43,124,29.6878111177
64979,1000,1,309,0,2007-10-20 15:22:02,1,30.7760007279
64991,1000,817,484,436,2009-04-14 18:53:48,660,28.9920629028
65008,1000,288,359,166,2009-04-13 12:07:06,17,29.1139885833
65099,1000,657,566,411,2007-09-17 01:00:38,154,30.8226132068
65119,1000,388,359,175,2008-11-19 17:48:17,121,29.1859275187
65239,1000,35,465,15,2008-07-19 12:32:56,2,31.0526493342
65318,1000,77,544,54,2007-12-02 10:01:49,25,29.8173779858
65393,1000,185,394,92,2008-01-16 17:34:40,27,29.6689622832
65429,1000,346,273,133,2009-01-27 01:25:00,35,28.3188986619
65443,1000,214,344,60,2008-03-16 06:44:22,26,28.9288561739
65458,1000,33,539,24,2008-03-28 03:46:17,9,31.6848454853
65481,1000,169,321,68,2009-02-13 22:10:19,123,28.2237267309
65504,1000,18,250,7,2008-12-02 19:44:44,2,30.2238506668
65516,1000,6,366,0,2008-03-09 08:22:26,1,29.3914013099
65661,1000,195,302,80,2007-08-10 15:49:36,5,28.8889845659
65742,1000,330,566,209,2008-06-06 21:07:27,88,32.7657447124
65784,1000,243,357,132,2007-12-01 00:15:41,131,28.4527741452
66073,1000,181,431,79,2008-07-19 01:52:50,123,29.8997467939
66100,1000,27,307,7,2007-07-08 15:38:34,3,28.8236503529
66354,1000,675,290,234,2009-07-06 22:25:42,657,29.4414920967
66614,1000,639,595,462,2008-04-24 12:34:21,113,32.0776172351
66749,1000,263,297,118,2009-04-13 04:36:23,106,29.8860448637
66864,1000,527,645,338,2008-03-26 13:49:26,405,32.7553568019
66877,1000,12,97,0,2008-09-09 21:36:13,2,26.1862822296
66955,1000,18,221,6,2008-09-09 14:03:45,7,29.6523006038
66967,1000,508,559,319,2009-06-27 07:27:07,391,29.8453477439
66998,1000,6,333,1,2007-11-04 14:43:34,3,30.8215101365
67084,1000,885,601,561,2009-06-28 04:40:49,391,31.4663263069
67129,1000,112,240,48,2008-05-23 21:11:16,33,28.1753953882
67161,1000,327,633,223,2007-10-14 22:04:47,33,33.1496639275
67169,1000,312,363,164,2008-01-21 15:21:52,37,31.0742769911
67255,1000,529,614,335,2008-07-21 08:47:45,102,33.4246366581
67289,1000,90,457,63,2007-10-03 00:01:30,26,31.785439377
