p,times1,team_times1,won1,team_won1,last,max_times12,mean
281915,900,42,121,9,2009-06-23 04:31:36,3,28.6035304357
281927,900,15,274,1,2009-05-04 17:39:44,2,29.0542764822
282245,900,84,264,11,2009-04-12 00:50:46,3,29.4860537993
282288,900,59,299,37,2009-06-24 16:46:02,27,31.0740116085
282581,900,7,209,2,2009-05-20 23:41:46,1,29.9534766678
282594,900,62,307,17,2009-01-27 04:59:41,4,28.6197782969
283088,900,4,269,1,2009-07-01 02:25:51,1,29.0297901419
283171,900,72,476,29,2009-06-08 19:30:09,39,30.4296510855
283295,900,83,210,37,2009-06-12 03:23:09,4,30.4835821112
283902,900,26,285,8,2009-03-19 08:17:15,2,28.271560022
283987,900,13,340,7,2009-03-28 14:43:58,1,29.9542724673
284577,900,164,218,55,2009-06-10 19:16:19,9,28.8910766058
285053,900,45,248,23,2009-06-05 16:44:48,12,30.6334951583
285256,900,6,91,1,2009-02-25 22:42:48,2,27.3357253666
285825,900,58,274,22,2009-06-28 07:51:56,2,28.8482765076
286183,900,127,480,78,2009-04-12 11:43:47,108,31.0311113669
286308,900,106,174,37,2009-03-24 23:13:24,53,29.3045920287
286320,900,2,469,2,2009-03-04 19:13:41,2,30.7346598245
286414,900,3,349,2,2009-04-21 17:54:14,1,29.2665885593
286591,900,309,220,40,2009-06-02 07:35:48,9,25.9560714637
287476,900,14,424,2,2009-05-12 23:33:29,2,27.1203433078
287586,900,41,444,15,2009-03-17 17:54:53,3,30.6516687415
287709,900,6,403,4,2009-03-01 05:39:43,1,29.1994442005
287818,900,556,109,28,2009-02-01 02:25:04,19,24.9122012205
287957,900,31,161,10,2009-04-08 07:24:59,7,30.2761606779
289483,900,2,431,0,2009-02-19 21:49:06,1,29.9029741196
289736,900,1,481,0,2009-05-08 12:05:21,1,29.1034376025
289746,900,3,451,1,2009-07-10 23:53:25,1,28.793939033
290165,900,1,684,0,2009-04-06 22:08:46,1,33.4506764112
290419,900,40,408,17,2009-05-12 03:20:17,10,32.3653212351
290424,900,239,344,54,2009-06-10 16:03:05,15,29.2282070318
290502,900,95,199,42,2009-03-07 11:24:55,13,30.0344652089
290738,900,3,478,1,2009-04-08 23:40:35,1,30.7619666589
290869,900,2,398,1,2009-06-13 08:55:04,1,30.1292802771
290997,900,63,203,13,2009-04-23 21:07:11,4,29.0286482315
291453,900,29,261,7,2009-05-10 03:11:04,14,29.0418134576
291726,900,28,313,9,2009-06-15 07:22:37,4,29.4837452081
292185,900,3,430,2,2009-03-16 14:12:29,1,31.0395355666
292921,900,13,107,2,2009-05-11 19:27:33,1,30.012848354
293008,900,42,367,19,2009-06-30 02:23:29,13,29.9382504568
293565,900,51,388,19,2009-05-15 02:38:43,14,29.5765035009
293851,900,2,322,0,2009-05-13 12:26:15,1,28.33184362
294060,900,4,127,0,2009-06-06 20:28:33,1,28.3153629012
294280,900,7,295,0,2009-07-05 19:57:51,1,28.1137457749
294563,900,19,178,7,2009-05-23 03:54:52,1,29.120111242
294760,900,47,342,17,2009-04-28 10:03:45,4,28.7035453399
295034,900,11,327,3,2009-04-25 00:49:35,1,29.7175769109
295281,900,9,378,2,2009-06-05 19:27:42,2,29.4070421635
296036,900,14,289,5,2009-06-15 04:38:54,3,29.5268308108
296180,900,114,313,44,2009-06-05 16:10:22,73,29.1732081031
296299,900,77,239,19,2009-06-10 19:23:44,3,29.235337463
296421,900,29,320,2,2009-06-03 03:32:47,3,27.7688269887
297916,900,47,489,29,2009-05-16 14:11:40,7,32.5548009838
298122,900,26,328,10,2009-04-12 04:24:35,6,30.3471897916
299350,900,126,368,48,2009-06-19 21:24:51,8,29.261245784
299467,900,5,316,1,2009-05-18 00:06:14,2,25.9690667816
299784,900,80,335,30,2009-06-23 14:59:42,78,29.1048513916
300238,900,83,277,31,2009-03-21 18:02:18,16,28.2936843344
300486,900,49,424,16,2009-07-05 00:41:54,20,29.1192472879
300489,900,23,271,10,2009-05-29 00:18:10,7,26.8117175739
300784,900,26,479,12,2009-04-28 13:08:30,8,31.775861528
301131,900,8,533,2,2009-04-22 20:43:08,1,31.4364987432
301632,900,7,207,1,2009-05-26 01:01:41,3,29.0827452806
301679,900,4,427,4,2009-06-07 21:19:40,1,32.7440484147
302841,900,24,209,7,2009-05-07 05:37:32,2,29.9465839189
303225,900,36,235,9,2009-05-15 18:40:33,4,28.6161164572
303893,900,71,407,44,2009-03-04 18:33:08,55,30.2632228283
304296,900,59,163,15,2009-06-02 18:28:01,3,28.5695247545
304598,900,96,180,28,2009-05-10 00:21:45,5,28.0162186918
304814,900,2,503,1,2009-05-13 23:59:16,2,30.5574469447
304964,900,79,210,17,2009-05-01 16:53:39,4,27.482510306
305461,900,15,184,4,2009-05-05 21:59:40,1,28.3793017388
306193,900,15,577,3,2009-06-06 12:14:48,1,33.7251086645
307932,900,1,366,0,2009-06-27 17:34:31,1,29.7349389479
308114,900,19,387,4,2009-07-07 23:31:27,1,27.9823597493
308333,900,194,566,128,2009-05-05 13:41:13,17,31.3955955112
309492,900,80,262,14,2009-05-28 23:07:18,17,29.638776113
309550,900,117,373,44,2009-05-31 22:47:34,15,30.2053921301
311075,900,131,389,75,2009-05-25 03:09:55,25,30.0165734808
311109,900,36,366,25,2009-06-19 20:23:31,22,31.9700870522
311435,900,12,395,3,2009-05-03 03:27:06,3,27.7629622559
311589,900,27,336,6,2009-05-18 18:19:43,4,29.307960598
311787,900,49,416,26,2009-04-23 13:37:56,18,30.2084366409
312164,900,32,261,12,2009-06-19 04:42:33,5,28.4165939098
312834,900,120,324,51,2009-06-16 15:31:34,61,28.8107511158
313147,900,7,458,5,2009-05-29 17:22:33,7,28.9514743008
314098,900,14,437,8,2009-06-21 08:05:07,3,28.8666968313
314157,900,4,101,0,2009-05-14 14:04:41,1,26.830679044
314502,900,10,227,6,2009-05-04 21:22:42,6,28.6041594922
315697,900,3,139,1,2009-07-04 01:48:55,1,28.0663786778
315866,900,72,288,23,2009-04-19 11:53:51,13,27.3854734662
316131,900,207,538,138,2009-05-18 15:20:02,31,32.4849055726
319097,900,78,377,28,2009-06-10 19:07:52,4,30.694100871
319560,900,42,411,13,2009-05-26 06:06:20,19,29.4327244865
320963,900,38,223,13,2009-06-28 02:32:17,21,29.640321156
322495,900,22,231,10,2009-05-21 15:54:11,4,29.3248153957
327041,900,333,43,9,2009-06-01 20:49:36,7,27.247182689
328865,900,5,426,1,2009-05-30 16:30:58,4,29.2926164767
