p,times1,team_times1,won1,team_won1,last,max_times12,mean
55336,1500,1126,785,672,2009-03-23 17:07:44,609,31.5251453566
55556,1500,5,205,0,2008-03-02 21:35:48,2,27.9252508064
55559,1500,119,462,50,2008-02-28 19:25:10,10,30.135467764
55569,1500,8,714,4,2008-01-26 21:13:14,2,32.0028206197
55633,1500,648,660,371,2008-12-28 12:06:14,560,31.1770613759
55671,1500,64,762,30,2007-11-27 17:29:58,12,33.2891970841
55810,1500,8,635,2,2008-04-05 18:03:08,1,31.12089416
55843,1500,87,738,51,2008-09-18 22:01:37,66,31.8072324661
55996,1500,248,686,114,2009-02-10 12:41:16,3,31.2802067448
56015,1500,143,510,71,2009-06-14 16:08:18,48,28.8080687426
56019,1500,1272,948,859,2007-10-28 12:21:58,388,31.8299424417
56045,1500,446,599,248,2008-01-20 09:51:22,108,30.3058560021
56104,1500,51,553,21,2008-02-15 21:12:28,21,32.3214758056
56194,1500,1400,880,857,2009-02-28 22:53:11,888,31.2939635702
56376,1500,474,627,292,2008-01-09 00:31:22,98,29.6426519726
56413,1500,1050,1052,780,2008-10-23 19:31:04,512,32.6541209553
56433,1500,326,329,102,2009-02-18 21:18:34,21,29.8128663022
56544,1500,1161,877,786,2008-02-10 20:36:49,663,33.6227575396
56776,1500,174,668,104,2008-12-04 10:39:16,26,30.5720396616
56886,1500,708,806,451,2007-10-01 02:00:49,151,30.5257633295
57308,1500,143,792,70,2008-05-03 22:25:32,4,29.4687526809
57337,1500,724,895,485,2008-10-17 13:03:22,66,32.4048406825
57673,1500,307,809,183,2008-11-07 16:47:25,247,33.0987433978
57704,1500,396,629,125,2008-06-14 09:14:55,6,29.6878332618
57704,1500,396,629,125,2008-06-14 09:14:55,6,29.7445148672
58166,1500,90,433,35,2008-10-29 00:47:36,8,30.420460077
58227,1500,218,691,119,2008-06-01 00:48:57,103,33.1452756758
58563,1500,18,367,6,2009-04-04 22:00:55,4,29.644925328
58731,1500,189,572,90,2009-01-28 20:21:48,33,29.7990165745
58787,1500,674,516,320,2007-07-16 21:08:10,158,29.2509069462
58808,1500,1,630,1,2008-04-08 07:35:16,1,30.3473886176
58867,1500,91,757,51,2008-08-30 23:19:51,15,29.3753642972
59040,1500,33,494,19,2009-01-06 23:50:31,1,29.535744124
59083,1500,741,617,439,2008-06-04 04:05:16,109,25.8269373472
59176,1500,299,654,180,2009-01-05 21:16:05,269,30.7599353139
59190,1500,10,1076,4,2009-04-26 13:00:02,5,32.3305400396
59332,1500,444,781,263,2009-07-01 12:01:30,8,29.7345531462
59677,1500,56,458,24,2008-09-21 03:24:27,3,28.3192327002
59722,1500,920,821,645,2007-10-28 08:38:07,72,32.5666703592
59755,1500,310,800,179,2009-03-08 20:30:29,152,31.493657178
59782,1500,7,726,4,2007-12-20 16:29:11,1,30.6849132855
59870,1500,74,905,32,2008-05-21 19:54:23,5,30.1186065285
60069,1500,215,515,117,2007-11-20 02:35:50,26,30.3789367022
60525,1500,2,644,2,2008-08-30 16:21:02,1,29.9526171384
60541,1500,102,592,29,2008-11-06 00:54:09,4,30.5617047947
60753,1500,1465,1055,1041,2008-02-21 02:46:12,88,30.5811513159
61076,1500,926,681,564,2008-06-09 04:19:46,313,33.0901330948
61108,1500,51,639,21,2007-12-01 22:13:59,3,30.8360453917
61335,1500,275,798,156,2008-02-27 01:41:19,30,29.0443618197
61354,1500,58,565,27,2009-03-15 01:38:11,53,30.3927128653
61410,1500,268,525,110,2008-12-27 23:40:26,5,28.8866288039
61508,1500,117,613,50,2009-02-21 00:55:51,6,28.4614726151
61816,1500,104,788,52,2009-03-30 23:31:58,84,34.843117147
62154,1500,381,619,202,2008-09-07 06:33:00,16,31.3803449089
62228,1500,147,877,98,2008-04-12 10:07:41,12,32.8854872435
62308,1500,422,710,138,2008-07-30 21:09:17,13,28.1387996586
62408,1500,32,597,13,2008-03-03 20:54:52,14,28.8069828354
62419,1500,355,549,143,2009-06-02 12:58:31,177,29.9129314317
62475,1500,14,753,5,2007-10-25 12:29:48,3,33.5590796741
62487,1500,271,726,176,2008-08-17 19:15:28,26,30.6596059058
62539,1500,73,756,30,2008-05-06 07:19:35,11,27.8492724842
62617,1500,109,737,45,2008-10-17 21:01:43,93,30.3832559839
62814,1500,71,927,26,2007-12-11 16:46:47,8,33.7763516953
62875,1500,3,230,1,2009-01-20 03:56:34,1,29.3910114791
62891,1500,548,583,370,2009-01-27 20:24:22,69,29.8861503622
62993,1500,15,553,7,2008-03-06 19:56:04,3,30.6983289234
63226,1500,823,722,516,2008-06-20 23:25:22,270,29.7986216126
63347,1500,104,463,52,2008-01-14 14:19:10,12,28.5938358741
63376,1500,59,438,16,2009-06-13 18:25:36,2,28.3940333803
63548,1500,123,527,49,2007-12-27 01:27:31,100,30.8797844514
63800,1500,57,741,25,2008-02-27 20:19:03,3,32.797386891
63808,1500,18,641,4,2007-11-10 17:37:51,11,31.7008101398
63823,1500,269,661,145,2008-03-09 21:27:12,74,31.8358992012
63865,1500,458,440,145,2009-03-22 15:05:08,7,29.2327754094
63916,1500,169,429,75,2008-08-18 17:56:27,40,29.2005907455
64005,1500,166,357,32,2009-02-15 03:37:41,5,16.928325539
64063,1500,127,417,33,2009-04-08 18:56:25,8,30.7901045753
64176,1500,571,795,395,2008-12-18 23:14:41,41,31.6321922309
64203,1500,75,501,33,2009-06-01 18:34:47,21,28.926908555
64257,1500,30,530,8,2009-03-16 02:59:21,6,30.5949646819
64381,1500,18,275,11,2009-05-21 19:31:41,2,28.9969432809
64591,1500,217,544,93,2009-01-28 02:52:26,143,29.8390951679
64949,1500,242,581,142,2008-08-19 14:12:46,178,30.1982011888
64979,1500,2,423,0,2008-02-21 19:23:19,1,29.848598926
65099,1500,961,821,583,2007-10-22 03:20:30,193,30.3610399624
65318,1500,99,708,68,2007-12-18 20:25:32,26,30.7276516636
65393,1500,232,613,120,2008-05-03 21:54:04,27,31.2177384059
65443,1500,288,484,86,2008-04-17 11:36:17,45,29.2812561704
65458,1500,41,829,27,2009-03-22 03:15:10,10,32.7708386378
65504,1500,29,391,14,2009-02-05 10:49:54,6,28.5340358866
65516,1500,6,464,0,2008-07-21 00:25:41,1,29.0610505874
65742,1500,429,821,265,2008-10-11 22:39:48,110,32.4898131785
65784,1500,261,489,140,2007-12-21 01:27:15,144,30.6663568556
66073,1500,256,624,106,2009-01-02 16:51:59,172,30.3443505217
66100,1500,28,436,7,2007-11-14 21:17:51,3,24.7738638383
66864,1500,726,921,472,2009-04-06 14:38:34,500,29.7407864866
66877,1500,38,151,5,2009-04-13 02:02:30,2,26.8370556046
66955,1500,23,341,8,2008-11-20 21:36:44,7,29.9519932862
66998,1500,6,531,1,2007-12-16 18:26:46,3,31.8782912595
67161,1500,482,967,332,2007-12-10 01:12:17,52,32.8628270092
67169,1500,392,498,215,2008-06-02 19:50:49,80,31.0892194412
67255,1500,960,914,611,2009-02-02 09:39:50,137,33.9982665583
67289,1500,153,735,105,2007-12-05 16:35:41,70,33.5896331267
67826,1500,213,637,102,2008-02-21 21:59:13,72,30.7048432991
68025,1500,27,547,18,2008-06-09 01:34:41,4,32.2791119645
68319,1500,15,656,4,2008-07-12 19:16:47,3,35.724866818
68441,1500,84,362,23,2008-01-26 01:30:26,13,29.3046372689
68829,1500,357,549,155,2008-02-21 18:00:39,43,30.8263914355
68889,1500,267,482,131,2009-04-16 22:20:38,89,29.7009980314
69057,1500,109,614,41,2007-11-15 09:04:45,15,28.1409033992
69269,1500,167,496,78,2008-07-28 06:26:44,100,27.4585536084
69771,1500,31,644,14,2008-11-26 04:52:31,14,29.2145281747
69837,1500,20,513,2,2007-12-30 23:15:25,2,27.6412717634
69996,1500,26,458,8,2009-05-31 06:53:27,2,29.557177851
70197,1500,354,471,174,2007-12-31 01:38:37,36,31.7277587844
70376,1500,349,768,200,2008-08-16 11:58:15,28,31.6268918297
70571,1500,836,752,566,2007-12-12 14:10:18,178,32.3951229212
70676,1500,31,813,16,2008-04-25 18:30:05,16,28.780419889
70768,1500,15,828,8,2008-02-22 22:15:06,1,30.8848713605
70772,1500,60,654,19,2008-10-17 20:29:50,3,28.9672364181
70787,1500,29,367,4,2008-06-30 17:35:27,17,30.7135931922
70821,1500,14,657,2,2009-04-08 16:26:51,4,30.6421788932
70823,1500,484,851,313,2009-01-25 05:14:10,164,31.7027285454
70829,1500,240,576,93,2008-11-14 01:56:35,28,29.624783481
70837,1500,70,462,27,2008-07-08 06:55:44,14,30.1231206445
71268,1500,6,403,3,2008-12-09 14:37:56,2,30.2929899969
71762,1500,72,452,24,2008-07-09 16:37:47,50,27.9905811104
71998,1500,4,471,1,2009-06-17 22:37:10,1,30.3615391271
72500,1500,43,536,17,2008-03-09 22:39:48,13,29.2658930572
72559,1500,83,459,31,2009-01-05 17:53:46,9,30.0716980152
72630,1500,2,510,2,2009-03-24 18:04:29,1,30.3379188986
72661,1500,35,303,10,2007-11-13 04:20:49,3,30.7048985095
73000,1500,799,956,521,2007-11-11 12:36:02,105,32.2455093218
73200,1500,896,558,380,2008-09-10 16:58:30,43,30.1434093135
73347,1500,174,382,50,2008-07-18 21:02:36,113,29.2612479711
73536,1500,163,436,69,2008-08-03 22:26:41,55,30.4487001297
73740,1500,85,492,32,2009-01-04 19:26:31,15,28.8008300941
73745,1500,66,491,43,2008-04-22 03:17:24,33,31.4024925199
74592,1500,63,827,33,2008-05-27 05:00:55,28,33.5966676736
74712,1500,47,845,27,2008-08-18 03:47:56,13,31.7107174372
74771,1500,45,644,15,2008-06-26 04:38:42,2,30.575610117
75025,1500,2,478,0,2008-09-15 20:54:44,1,29.7508213253
75064,1500,368,504,130,2008-04-27 15:07:37,28,28.8859783847
75440,1500,2,528,1,2008-02-25 15:50:17,1,27.5824629208
75469,1500,114,794,46,2007-11-09 01:02:45,17,31.9268195795
75470,1500,20,648,9,2008-02-18 20:25:52,2,30.7209691085
75579,1500,14,514,0,2008-08-09 22:52:54,2,31.1041386328
75858,1500,167,550,92,2008-11-21 13:23:14,28,27.9149733534
76026,1500,210,594,103,2008-08-16 11:49:24,118,30.1523999986
76324,1500,2,670,0,2008-08-24 01:30:46,2,29.8340549546
76474,1500,9,581,2,2008-01-16 16:37:48,1,32.3507737853
76516,1500,62,160,9,2008-06-22 20:57:32,2,26.6289389457
76555,1500,13,508,7,2008-05-26 16:48:01,3,28.9802335122
76820,1500,304,675,139,2008-03-23 03:23:40,88,29.6781861874
76921,1500,80,485,38,2009-05-25 20:45:07,13,30.6570300562
76970,1500,25,409,5,2009-03-13 17:13:39,7,28.9008545232
76987,1500,15,353,4,2009-02-12 05:56:44,8,29.52322656
77311,1500,42,555,11,2008-03-28 23:06:17,2,29.6175120816
77502,1500,12,564,5,2007-12-15 01:01:52,3,29.4573228415
78018,1500,292,712,182,2008-01-06 12:51:36,15,31.6322714136
78059,1500,84,783,32,2008-07-26 00:18:45,53,30.0792738436
78404,1500,101,514,40,2008-01-05 22:11:32,3,31.5271265469
78481,1500,40,830,17,2008-06-28 13:18:14,8,29.6650243677
78600,1500,140,515,64,2008-05-02 22:25:55,8,30.4601151075
78650,1500,701,734,442,2008-02-25 20:19:04,323,30.0516379451
78672,1500,64,614,25,2008-08-12 17:50:35,11,30.1097503286
78780,1500,15,388,2,2008-04-01 09:27:35,3,31.0503901579
79025,1500,10,310,1,2008-05-08 00:06:32,1,28.3060453321
79313,1500,24,525,6,2008-12-22 02:02:11,3,28.5776433093
79386,1500,23,769,9,2008-12-21 21:16:11,4,30.0139795634
79434,1500,87,656,27,2009-03-17 21:06:26,4,29.5857701432
79455,1500,25,636,5,2008-10-09 14:43:36,5,29.3587160264
79562,1500,1118,911,795,2009-05-30 09:23:22,623,32.9952684727
79599,1500,1142,920,797,2009-01-06 15:36:56,145,31.7329371673
79907,1500,45,638,17,2008-12-11 21:03:50,25,29.7891729572
80306,1500,27,704,11,2009-03-12 19:31:18,3,27.8935232738
80383,1500,13,336,4,2008-09-17 18:44:52,6,27.8844287482
80390,1500,325,570,146,2008-10-09 12:55:33,21,29.9682962038
80416,1500,39,938,21,2008-10-04 01:55:19,8,33.7570320589
80425,1500,70,520,28,2008-05-02 06:18:21,4,30.3722700316
80463,1500,9,740,3,2008-10-20 01:51:56,2,31.9455707494
80794,1500,34,249,9,2008-06-28 14:16:57,2,28.3375970548
80869,1500,8,443,3,2008-04-12 03:47:36,1,29.3828234713
80916,1500,48,799,14,2007-12-03 01:14:53,1,30.6348094122
81046,1500,458,667,187,2008-01-21 16:25:16,57,30.7804974614
81098,1500,100,707,40,2008-04-25 13:23:07,3,31.049727061
81148,1500,208,624,95,2008-11-25 04:09:55,27,30.6450810903
81403,1500,6,407,1,2008-06-26 09:01:47,1,30.0101724704
81409,1500,1,931,1,2008-10-12 05:51:12,1,31.3590113684
81662,1500,10,823,3,2007-11-12 05:07:24,1,31.5358038237
81870,1500,595,838,404,2008-06-25 16:29:24,260,33.11733627
81882,1500,339,614,162,2009-04-05 19:01:23,207,30.7799829233
82138,1500,34,692,18,2008-09-23 11:16:05,10,32.452113175
82223,1500,3,558,0,2008-06-22 14:32:14,1,29.0054516572
82277,1500,360,631,181,2009-06-13 00:14:53,175,29.9967849927
83124,1500,1262,812,734,2008-12-07 19:17:10,78,32.3179944107
83273,1500,155,405,76,2008-01-10 23:57:44,18,31.1858346926
83379,1500,161,559,80,2008-12-19 13:58:29,82,31.2620959472
83678,1500,110,461,40,2009-07-08 00:49:31,5,31.2490715287
83899,1500,831,1120,602,2008-08-15 13:16:19,234,33.7302806139
84070,1500,135,575,46,2009-05-05 19:40:35,14,30.8225941965
84206,1500,335,517,92,2008-11-02 04:50:57,6,29.2846025987
84296,1500,100,460,53,2008-05-28 21:02:03,12,28.5736936885
84641,1500,50,789,21,2008-07-15 06:56:02,4,29.9733065559
84676,1500,525,614,275,2008-01-26 06:26:47,182,31.2069700368
84908,1500,95,572,47,2008-05-02 17:16:13,25,31.8294801263
85057,1500,71,420,29,2008-03-29 01:26:25,6,29.2936551288
85418,1500,505,522,241,2008-11-05 11:24:22,110,30.5122154272
85418,1500,505,522,241,2008-11-05 11:24:22,110,30.4488687353
85745,1500,851,793,535,2007-11-06 01:08:51,168,32.8174439166
85955,1500,34,512,9,2008-12-08 15:46:25,2,28.2292708597
86045,1500,62,699,28,2009-02-23 06:43:28,3,30.5582907956
87340,1500,613,412,166,2008-03-14 21:01:44,17,28.5936077937
87595,1500,56,478,20,2009-01-08 00:12:45,13,29.5366100512
87684,1500,89,375,38,2008-08-29 21:06:24,2,30.5739547337
88139,1500,42,676,23,2008-01-08 19:10:29,34,31.9161481536
88573,1500,100,571,31,2008-01-09 15:39:43,2,30.8573431327
88822,1500,91,676,31,2008-12-08 15:49:33,5,31.945365778
89157,1500,1108,935,776,2008-08-08 18:46:57,329,32.6081272592
89294,1500,11,719,3,2008-01-22 00:58:06,2,33.4728765631
89666,1500,167,483,78,2009-04-17 12:58:08,72,30.6046238712
89710,1500,503,850,296,2007-12-08 14:55:07,22,32.1473992408
89772,1500,219,412,89,2007-12-26 20:15:18,72,30.7046314429
90233,1500,169,495,69,2008-01-26 00:46:17,14,31.0276376254
90251,1500,167,677,99,2007-11-14 00:46:46,19,30.7050941851
90375,1500,173,665,75,2008-12-22 00:00:34,100,30.1030218035
90400,1500,433,830,332,2008-04-05 18:29:12,242,27.43649468
90407,1500,208,750,113,2008-10-19 17:54:46,103,31.6757078764
90451,1500,470,385,160,2008-06-16 18:18:02,50,28.6748230529
90598,1500,858,372,295,2008-11-16 14:28:05,16,28.5930073391
90608,1500,8,834,5,2009-01-19 21:57:19,2,30.6192716814
91183,1500,9,903,3,2009-06-17 17:54:35,5,33.0392883822
91419,1500,66,670,25,2008-07-16 19:42:37,18,30.4652002404
91459,1500,48,593,20,2008-05-04 20:27:48,8,31.937590534
91477,1500,499,508,218,2008-02-04 17:05:25,68,28.5012418285
91677,1500,346,586,129,2007-12-18 04:29:56,112,31.0641022083
91704,1500,657,668,417,2008-03-21 04:12:11,323,29.5050768829
91790,1500,13,667,5,2007-12-07 08:36:14,2,30.5405146006
91810,1500,34,616,11,2008-02-17 12:47:07,11,29.2858042857
92171,1500,372,391,167,2008-09-15 07:22:53,363,28.820047363
92185,1500,18,618,9,2009-04-08 12:01:20,6,28.8352648371
92248,1500,55,450,19,2008-03-11 15:22:36,2,30.5787740546
92750,1500,442,631,200,2009-02-23 23:38:14,367,29.4514407554
92858,1500,82,577,34,2009-02-20 20:05:57,19,29.1167798264
92988,1500,12,416,5,2008-04-08 14:42:21,2,30.6376132499
93161,1500,37,771,15,2007-12-30 07:40:04,12,34.9319907834
93246,1500,55,577,28,2008-04-16 12:53:14,26,27.2587569729
93434,1500,19,650,12,2008-07-02 16:01:45,7,31.3503939154
93503,1500,105,799,52,2008-01-17 02:51:55,5,30.8477552572
93883,1500,4,638,0,2008-07-28 20:00:55,1,30.0583646486
93929,1500,131,404,75,2008-07-05 22:02:18,114,28.863924082
93977,1500,30,460,8,2008-05-09 13:40:56,2,27.8322735275
94182,1500,388,566,173,2009-01-29 08:58:09,339,29.9959756561
94204,1500,304,513,109,2007-12-15 16:21:02,59,29.19188918
94380,1500,180,521,79,2008-03-10 19:23:37,9,31.5408698612
94382,1500,105,593,62,2009-01-04 18:30:14,6,31.7828057822
95076,1500,104,771,50,2008-05-07 11:34:30,5,33.8514407581
95145,1500,520,675,220,2008-08-17 11:05:07,57,30.8435045647
95229,1500,9,386,3,2008-09-20 00:55:09,3,31.4958628017
95367,1500,25,678,6,2009-06-18 03:59:20,1,25.7228017913
95569,1500,20,758,7,2008-06-13 00:26:35,6,29.7751258217
95719,1500,253,303,59,2009-03-29 21:02:46,5,27.8799536704
95997,1500,104,499,25,2009-05-01 23:41:24,13,28.4839927997
96268,1500,10,651,4,2008-06-06 21:21:11,8,31.9305275243
96507,1500,95,378,28,2009-01-19 22:31:22,26,28.4569283847
96833,1500,373,404,136,2008-02-06 14:54:47,8,28.8719337062
96950,1500,3,929,1,2008-10-07 18:31:01,1,32.1265587292
97454,1500,177,811,102,2009-04-08 16:58:59,135,32.6379547004
97487,1500,9,396,2,2008-06-01 11:00:00,1,29.4055613765
97729,1500,794,626,380,2009-03-13 04:04:05,184,31.0302912769
97766,1500,5,352,1,2008-05-11 01:01:30,1,29.4026465521
98063,1500,114,637,51,2007-08-22 20:56:36,5,31.1865675498
98160,1500,232,945,165,2008-12-25 19:09:55,43,29.451939672
98184,1500,357,333,108,2009-04-27 15:35:51,246,29.0301133119
98188,1500,462,378,149,2009-02-23 17:53:39,240,30.0346110808
98576,1500,102,747,48,2007-11-05 23:26:02,46,33.4968651448
98583,1500,809,803,548,2009-02-15 17:33:48,39,30.8556613066
98768,1500,23,746,8,2009-05-03 19:05:14,2,30.2172213233
98769,1500,344,707,193,2008-08-01 18:26:13,55,30.9656929416
98829,1500,293,513,108,2008-04-07 16:52:13,18,30.610134785
98956,1500,8,736,4,2008-05-20 00:11:43,1,30.4784370985
99008,1500,387,717,243,2008-05-16 17:20:45,157,31.6465804377
99098,1500,269,422,92,2007-12-26 00:22:39,6,30.719271049
99219,1500,14,363,2,2009-07-02 14:38:53,2,30.6223474426
99400,1500,295,459,69,2008-12-16 18:31:29,13,28.9719372222
99404,1500,340,825,217,2007-12-14 16:55:48,41,32.1910529447
99452,1500,150,724,86,2008-02-13 19:42:46,16,30.749715044
99883,1500,1043,886,780,2009-06-01 11:36:35,360,33.4014015924
100136,1500,7,770,0,2008-03-17 06:51:03,1,31.070562491
100845,1500,267,355,96,2008-05-13 17:21:27,16,30.2023990826
100880,1500,165,676,99,2008-07-15 02:40:44,24,31.415020617
101070,1500,5,517,1,2009-07-09 05:01:36,1,27.818692272
101341,1500,142,325,46,2008-09-14 01:38:21,100,28.7974108685
101482,1500,214,472,69,2008-10-11 22:06:44,195,31.0029577844
101633,1500,43,531,23,2008-08-11 19:45:35,3,30.265510793
101734,1500,583,493,263,2008-11-21 19:42:54,102,30.9198958911
101894,1500,111,595,67,2007-11-05 05:21:17,86,28.1791432538
101988,1500,144,607,53,2008-04-23 18:07:16,15,29.8923250005
102183,1500,262,730,143,2009-02-26 19:18:07,105,32.1081821642
102304,1500,685,838,494,2008-03-13 21:39:44,71,31.0068900732
102390,1500,906,776,628,2009-07-04 04:26:51,133,30.3624889031
102898,1500,4,798,0,2008-03-26 23:07:29,2,30.8606304911
102945,1500,120,509,46,2009-07-06 11:29:48,81,30.6283262601
103146,1500,19,729,7,2008-02-28 06:55:10,6,30.3111111387
103334,1500,276,587,66,2008-04-09 02:22:42,4,28.8468935844
103647,1500,100,414,39,2008-03-21 14:28:03,13,28.6666904244
103762,1500,41,562,15,2009-03-13 23:32:07,3,30.0728927264
103875,1500,29,574,9,2008-07-11 02:36:50,9,29.7382608516
103951,1500,21,718,10,2008-09-03 08:56:52,2,30.6403616199
104429,1500,46,349,23,2008-03-08 00:16:50,16,29.8290252176
104596,1500,35,605,7,2008-01-24 02:58:10,2,27.5334875628
104692,1500,6,576,1,2007-12-26 00:04:18,1,28.7054908735
104902,1500,127,903,64,2008-10-18 19:24:29,76,33.6086534438
104914,1500,5,760,1,2009-04-21 15:50:03,1,28.2042119927
105114,1500,18,447,10,2008-07-18 18:01:30,8,29.8787445041
105553,1500,217,313,57,2009-04-16 00:07:20,121,31.021305072
105600,1500,220,801,149,2008-10-14 00:31:51,43,32.3600287629
105660,1500,685,941,629,2008-09-16 19:24:10,680,31.3267608875
105680,1500,238,627,118,2007-12-18 12:07:10,34,33.2631255122
105967,1500,10,650,3,2008-10-21 19:32:30,3,28.4798913889
106015,1500,282,489,112,2008-12-07 00:32:37,55,30.335121668
106081,1500,1268,872,773,2009-06-09 15:19:04,550,31.6826900169
106193,1500,35,447,12,2009-01-16 15:36:38,9,28.5378957574
106361,1500,100,460,41,2008-01-21 19:40:11,50,30.81026075
106515,1500,49,601,18,2007-12-22 15:27:03,2,29.2851085223
106649,1500,10,482,4,2008-07-10 11:33:32,1,28.4297960299
106789,1500,303,456,182,2008-12-05 20:06:16,28,29.9830820685
106878,1500,1,729,0,2008-10-23 19:57:41,1,29.9681510468
106951,1500,16,638,4,2008-10-13 15:22:53,1,22.5143748342
107025,1500,395,610,228,2008-04-23 06:17:22,58,29.4827601356
107643,1500,179,531,105,2009-03-04 03:49:41,19,29.3695678935
107701,1500,33,540,17,2008-02-02 06:27:26,10,30.4722160506
107919,1500,31,432,13,2008-03-17 16:57:35,23,32.3051830587
108333,1500,16,602,5,2009-01-23 21:10:23,1,28.0897140198
108449,1500,275,681,159,2008-05-03 19:41:23,92,34.1776963868
108524,1500,60,567,27,2008-05-15 14:32:30,3,29.3812260231
108664,1500,427,702,292,2008-02-07 00:22:29,22,30.9509933806
109247,1500,67,248,17,2009-01-25 18:28:48,3,29.3040217179
109258,1500,91,598,33,2008-04-01 23:25:13,14,31.1087810349
109746,1500,32,723,14,2008-09-23 21:32:07,14,29.1680979577
110019,1500,347,500,217,2008-10-13 18:02:05,128,30.5450627864
110462,1500,143,463,42,2008-03-12 12:19:54,25,30.6581080425
110564,1500,111,508,54,2008-05-26 13:46:23,19,31.1117557018
110886,1500,385,483,170,2008-08-05 16:13:03,8,30.2096980696
111245,1500,1098,879,759,2009-05-25 16:41:57,105,30.4975834891
111665,1500,27,248,10,2009-05-20 05:44:54,2,28.3920976841
111779,1500,88,718,35,2008-04-25 16:41:01,16,30.6168582026
112040,1500,163,533,56,2008-11-01 17:19:37,3,29.1976413731
112173,1500,91,527,40,2008-01-25 15:29:59,46,29.8243599892
112239,1500,340,356,105,2008-05-17 21:09:49,33,29.3142521558
112823,1500,25,571,10,2009-02-24 22:56:59,4,29.3438116239
112844,1500,29,551,12,2008-08-28 16:28:44,2,30.2785823642
112926,1500,38,484,12,2009-03-25 23:15:13,3,34.9579926563
112963,1500,100,668,60,2007-12-21 01:24:50,12,29.4105698057
113102,1500,61,711,39,2009-01-23 11:04:17,28,30.6321424464
113722,1500,254,745,130,2008-09-10 06:22:23,80,32.2455237938
113757,1500,114,543,44,2008-04-11 01:06:18,13,30.6138742196
113772,1500,878,683,453,2008-01-09 07:09:54,402,31.1202139955
113896,1500,134,377,39,2008-05-16 03:08:05,4,29.8639324799
114004,1500,11,908,6,2008-05-22 21:32:48,11,32.529257015
114041,1500,4,230,2,2008-04-30 21:14:44,1,28.8680265825
114179,1500,53,370,19,2008-10-05 00:21:51,5,31.7815194047
114195,1500,8,205,1,2008-02-26 00:10:27,1,29.3204153554
114527,1500,30,881,20,2008-05-24 13:04:17,21,31.5054882645
114613,1500,853,884,637,2008-11-23 05:56:30,34,30.4122527888
114929,1500,180,582,101,2009-05-16 04:02:51,8,30.8122189532
115011,1500,1,735,0,2009-01-08 20:28:20,1,30.1005422244
115160,1500,58,299,26,2009-05-18 02:46:06,6,30.1303069235
115271,1500,52,635,35,2008-03-22 18:47:39,25,31.9372087347
115282,1500,31,744,9,2007-11-15 14:52:43,5,29.7011563045
115728,1500,62,377,24,2009-05-31 04:24:49,5,29.0202671123
116173,1500,2,636,1,2008-08-01 02:51:17,1,27.7657140881
116201,1500,22,678,8,2008-07-27 14:39:25,1,30.1966575439
116300,1500,443,651,251,2008-05-28 22:02:19,49,31.0023429074
116408,1500,66,764,41,2009-01-28 23:24:29,6,32.1587000689
116529,1500,969,914,643,2008-07-27 22:44:11,96,32.9562992106
116672,1500,83,557,59,2009-05-24 06:16:43,69,30.6155099276
116815,1500,62,302,31,2009-03-30 10:38:00,11,28.3795325413
116881,1500,57,285,16,2008-02-14 15:39:24,3,27.1224336367
117225,1500,58,751,24,2008-12-18 07:36:10,45,35.4264654253
117263,1500,64,664,30,2007-12-23 14:34:25,20,30.4182471967
117348,1500,11,858,4,2009-04-02 00:21:30,1,32.4045551599
117403,1500,9,758,3,2008-11-27 14:03:13,2,31.2777636041
117572,1500,148,468,88,2009-02-18 18:59:10,25,30.8258700003
117753,1500,29,589,7,2009-06-19 02:07:55,27,28.9437381036
117955,1500,14,798,2,2009-03-10 19:43:35,1,30.8497493332
117996,1500,76,510,25,2009-02-06 17:21:20,13,28.0727043213
118193,1500,974,785,561,2008-02-25 17:01:08,485,31.1282399602
118229,1500,49,689,15,2008-03-09 12:50:17,3,29.58058256
118399,1500,538,774,326,2008-10-10 04:37:34,528,30.5245054089
118413,1500,3,337,2,2008-04-11 12:52:50,1,27.1126714819
118645,1500,873,654,461,2008-05-13 12:20:13,48,29.653598397
118742,1500,1068,926,755,2008-12-10 17:03:46,161,30.4738492201
118793,1500,142,739,46,2008-05-13 06:53:13,7,29.7969868159
119070,1500,16,382,5,2009-01-25 14:24:01,3,29.8937406276
119226,1500,73,669,45,2009-02-25 09:32:50,43,29.5286696349
119449,1500,516,593,336,2008-05-07 00:03:41,33,29.628050789
119871,1500,41,1006,17,2007-10-30 15:25:16,12,34.7299339683
120066,1500,4,358,0,2008-03-18 07:38:21,1,31.2115092079
120242,1500,53,652,39,2007-12-26 02:20:14,10,30.6751592517
120454,1500,185,538,91,2008-10-17 03:12:14,31,30.9173079307
120700,1500,189,980,130,2008-07-22 01:44:01,112,32.3864583596
121171,1500,93,781,53,2008-05-26 13:29:23,8,34.2896146064
121267,1500,296,514,144,2009-05-12 05:04:31,187,30.3228310948
121367,1500,26,187,3,2008-02-15 18:10:33,2,28.7956640629
121790,1500,137,638,63,2008-02-26 14:22:02,11,30.8710061751
121860,1500,77,612,31,2008-09-08 16:33:46,20,31.7240749967
122963,1500,111,796,40,2008-07-30 20:27:52,2,31.432565262
123256,1500,35,721,15,2008-09-25 19:33:42,14,31.493710003
123517,1500,119,370,36,2008-04-20 01:42:58,4,28.5584726283
123560,1500,22,728,11,2008-03-22 00:04:10,3,30.6531501257
