p,times1,team_times1,won1,team_won1,last,max_times12,mean
47054,1300,47,649,28,2008-11-08 00:12:06,31,30.8000210452
47206,1300,57,543,25,2009-02-13 14:47:05,11,29.6845830223
47217,1300,469,609,310,2007-12-04 18:35:45,144,30.8193848456
47278,1300,149,953,106,2007-11-27 19:26:44,81,35.5912767214
47431,1300,511,754,306,2008-07-03 05:17:41,508,31.2442062085
47476,1300,135,561,82,2008-03-07 13:21:20,59,33.1652870357
47925,1300,1,674,0,2007-11-08 18:45:02,1,30.8592523575
47932,1300,12,744,7,2008-06-11 18:31:36,8,34.862573857
47994,1300,104,500,37,2009-07-07 17:43:43,2,29.141883019
48101,1300,24,777,14,2008-06-02 15:31:08,10,37.3848827411
48147,1300,1006,830,762,2007-07-08 14:31:02,121,32.3097092002
48179,1300,83,578,44,2009-02-02 21:44:55,26,29.8086682171
48230,1300,47,686,20,2009-06-26 05:37:35,11,32.9321805975
48388,1300,303,386,118,2007-11-08 15:48:34,236,29.4144902371
48441,1300,545,550,343,2008-09-03 09:05:00,129,31.609770741
48551,1300,18,597,5,2008-05-16 16:56:38,1,29.5416462067
48714,1300,37,578,19,2008-12-06 18:34:36,6,32.3325932697
48744,1300,943,487,406,2009-03-30 14:43:25,143,30.4452570924
48906,1300,14,291,8,2008-03-10 17:08:16,6,30.151774556
48946,1300,1167,836,792,2007-10-27 21:09:33,485,32.1759290075
48950,1300,169,408,62,2008-04-16 01:52:00,22,29.9000005913
49223,1300,668,645,388,2007-07-12 22:25:19,303,30.5272740071
49296,1300,665,695,428,2008-06-12 13:16:07,88,33.0117931677
49321,1300,216,488,112,2009-01-19 22:50:52,61,31.2140292756
49333,1300,26,683,14,2008-03-22 20:34:39,25,29.7422383392
49417,1300,375,510,112,2008-05-02 18:32:19,44,27.6908930342
49565,1300,1110,765,695,2008-04-28 21:52:50,442,32.1016052964
49622,1300,298,541,148,2007-12-30 18:45:25,150,30.9909321639
49770,1300,27,565,13,2008-01-30 19:21:28,10,29.5701840214
49811,1300,197,441,113,2007-12-14 22:38:32,58,35.9843899122
50010,1300,292,568,128,2009-06-12 20:36:13,26,29.3901021959
50173,1300,302,688,207,2007-12-11 06:57:56,297,29.9187543598
50253,1300,931,819,692,2008-11-18 08:01:04,796,31.2652251033
50308,1300,29,563,16,2008-06-05 21:09:12,11,30.9075150963
50447,1300,899,561,387,2008-12-20 02:01:42,575,30.496803442
50603,1300,232,539,141,2009-02-17 23:43:21,29,31.0513493968
50617,1300,455,549,248,2008-06-29 17:24:55,328,30.2586642239
50632,1300,264,565,121,2008-06-09 09:54:49,175,33.218006792
50657,1300,9,683,4,2008-12-08 23:00:52,7,32.0013915641
50833,1300,386,561,186,2008-12-30 20:35:38,105,30.4178001541
50840,1300,76,398,26,2008-09-02 21:07:55,73,29.3213936488
50900,1300,868,721,566,2008-09-13 01:12:17,37,29.5535703564
51167,1300,29,573,12,2009-01-30 23:09:33,8,30.6077462239
51213,1300,272,811,221,2009-02-02 03:05:16,208,30.810002735
51382,1300,416,758,312,2008-03-02 11:35:26,203,28.8603146545
51387,1300,969,701,601,2008-09-18 15:10:24,933,30.6305498128
51396,1300,98,730,54,2007-12-28 17:31:35,4,31.0317110013
51422,1300,63,364,33,2007-07-06 00:41:08,4,27.9947173556
51539,1300,62,242,18,2008-05-19 00:40:34,10,27.9461108923
51616,1300,103,451,49,2008-01-06 03:08:26,26,29.6695888742
51630,1300,14,274,1,2009-03-20 20:52:22,3,29.4192102924
51706,1300,22,650,5,2007-12-17 00:28:19,3,31.346867963
51899,1300,47,464,17,2007-11-29 03:43:44,25,31.7692511334
51913,1300,72,549,30,2007-10-11 22:58:35,33,33.4578803214
52020,1300,140,439,55,2008-05-30 13:02:40,15,28.8506428141
52144,1300,13,734,4,2008-05-17 18:17:28,2,29.768026146
52310,1300,2,382,0,2008-03-14 15:29:36,1,30.8132611051
52383,1300,7,625,2,2008-07-09 15:15:58,4,32.2081075688
52542,1300,26,491,15,2008-01-14 03:55:59,20,32.5219705002
52675,1300,23,273,6,2009-04-26 22:33:23,7,28.847232552
52842,1300,11,227,5,2007-12-15 22:46:42,1,28.7297402306
52909,1300,59,565,33,2007-10-01 20:20:18,13,31.7807267929
53243,1300,36,485,10,2008-01-07 22:34:18,8,29.8273074157
53409,1300,7,367,2,2007-08-25 15:04:17,1,29.4784843954
53502,1300,475,519,251,2007-10-19 04:23:30,19,32.1238459835
53522,1300,1130,733,656,2009-04-18 14:44:26,576,33.7343844151
53579,1300,3,710,2,2009-03-23 14:44:22,1,31.7415036004
53651,1300,165,328,29,2008-01-13 23:59:29,26,28.7843484776
53692,1300,501,628,315,2007-06-28 00:01:13,199,30.786384142
53757,1300,509,401,231,2009-05-18 16:57:59,186,29.7755579215
53763,1300,1137,856,803,2007-10-24 09:09:13,169,31.9349478481
54039,1300,285,548,153,2008-01-20 06:10:57,19,31.2224070436
54376,1300,108,665,52,2009-07-02 22:49:01,77,30.5564495736
54470,1300,66,663,28,2009-01-30 16:18:34,19,29.4385329589
54537,1300,118,535,47,2007-08-30 09:02:19,3,29.9623810095
54605,1300,117,558,56,2008-05-05 18:23:37,74,29.6582082406
54712,1300,90,350,32,2008-06-17 15:49:00,7,29.4671300534
54829,1300,2,517,0,2009-01-11 02:45:59,1,29.518972838
54862,1300,65,483,20,2008-07-18 15:07:58,50,29.2386337934
55033,1300,429,680,293,2008-03-30 20:50:34,428,29.0275429767
55336,1300,949,674,570,2008-10-15 21:23:16,479,31.2976881306
55556,1300,5,164,0,2008-01-26 12:31:04,2,27.7597932244
55559,1300,112,423,47,2008-01-26 15:51:12,10,30.0971560328
55569,1300,8,598,4,2008-01-11 13:23:18,2,31.9714729169
55609,1300,142,325,76,2009-05-18 14:24:45,84,30.1098171929
55633,1300,548,570,313,2008-10-05 22:25:20,467,30.8630621923
55671,1300,56,648,25,2007-11-16 16:15:24,11,31.0314809057
55810,1300,8,522,2,2008-03-22 06:30:34,1,30.2933161753
55843,1300,87,632,51,2008-07-18 00:56:10,66,31.476268204
55996,1300,223,580,96,2008-10-03 07:42:29,3,27.5559855424
56015,1300,90,430,50,2008-10-20 18:47:07,26,30.5750929185
56019,1300,1083,818,732,2007-10-14 17:20:32,237,31.7860369104
56045,1300,438,513,243,2008-01-08 07:03:03,108,29.6235712239
56104,1300,44,471,19,2008-01-14 16:53:36,21,32.1873922573
56140,1300,79,319,30,2009-05-21 23:27:15,45,30.5262450595
56194,1300,1223,774,758,2008-11-08 01:00:54,737,29.7128207282
56376,1300,392,547,249,2007-11-19 04:12:09,98,31.1100178622
56413,1300,865,894,629,2008-07-23 23:36:12,439,32.7261256627
56433,1300,287,285,86,2009-01-27 16:25:13,21,30.1458878851
56544,1300,994,753,673,2007-11-26 21:32:03,585,33.1430869871
56776,1300,170,578,102,2008-10-22 23:51:33,26,31.2385696484
56886,1300,533,661,317,2007-09-22 20:31:21,76,31.2925872768
57308,1300,143,695,70,2008-03-22 14:11:02,4,29.4434807081
57337,1300,524,757,347,2008-07-25 08:38:02,55,33.7477179676
57611,1300,714,711,502,2008-03-03 21:04:10,32,30.5826636392
57673,1300,226,672,117,2008-10-08 18:52:17,191,30.5723014113
57704,1300,364,540,107,2008-05-11 10:41:21,6,30.0161670703
57913,1300,98,351,43,2009-03-06 20:24:29,14,30.8778505579
58166,1300,75,373,29,2008-09-13 05:31:00,6,30.5173269638
58227,1300,160,586,84,2008-04-04 13:12:37,58,32.5921883565
58563,1300,14,327,3,2008-10-24 21:30:44,4,30.4132028357
58731,1300,172,465,83,2009-01-02 10:59:45,22,30.182478922
58787,1300,596,445,280,2007-06-22 13:37:04,152,28.5518567335
58808,1300,1,530,1,2008-02-24 05:37:05,1,28.1602869097
58867,1300,73,684,37,2008-07-29 15:43:12,9,29.580000866
59040,1300,32,426,18,2008-03-08 01:42:03,1,31.1793811458
59047,1300,385,428,141,2009-03-25 01:20:23,321,29.4158550478
59083,1300,726,563,434,2007-05-11 05:22:09,106,28.0226431576
59176,1300,257,563,158,2008-11-19 19:36:53,233,30.4610940475
59190,1300,10,940,4,2009-03-26 23:34:00,5,32.5758135723
59332,1300,421,673,246,2009-04-02 22:19:05,8,31.132521829
59677,1300,47,388,18,2008-08-24 03:47:26,3,27.8915212627
59722,1300,751,679,510,2007-09-23 18:48:45,69,30.4238426125
59755,1300,287,691,169,2008-11-28 21:44:58,144,31.1424395565
59782,1300,7,634,4,2007-11-16 16:19:16,1,29.9560913438
59870,1300,74,769,32,2008-04-03 02:26:09,5,30.3091054844
59933,1300,219,365,87,2009-01-14 09:58:17,5,28.5992593664
60069,1300,187,456,101,2007-11-03 18:56:09,26,28.1884651791
60525,1300,2,537,2,2008-07-20 18:06:25,1,28.53786545
60541,1300,90,532,24,2008-10-11 19:37:03,4,30.5762392098
60753,1300,1269,932,918,2008-01-12 08:22:05,83,32.4771579298
60928,1300,122,349,43,2008-11-14 07:05:05,3,27.9798055277
61076,1300,791,584,485,2008-03-25 13:55:37,229,31.6855377201
61108,1300,48,542,20,2007-11-18 07:01:45,3,31.1216153368
61330,1300,95,318,33,2008-09-19 17:27:23,87,29.4355026809
61335,1300,263,698,147,2008-01-21 07:32:35,28,29.2376112189
61354,1300,18,507,8,2009-02-25 15:52:42,15,30.5544447378
61369,1300,62,794,28,2008-03-29 20:18:54,61,32.5873118468
61410,1300,264,443,108,2008-11-19 22:25:01,5,28.9891552778
61451,1300,85,648,42,2008-12-03 05:25:05,8,30.9683524825
61508,1300,97,549,43,2009-01-31 20:43:29,4,29.7155585334
61559,1300,273,482,118,2007-12-15 21:10:23,21,30.8756114349
61816,1300,104,677,52,2008-12-11 23:37:20,84,31.3912790776
62154,1300,352,525,187,2008-06-28 16:26:10,9,31.7889264129
62228,1300,136,736,89,2008-03-26 17:58:56,12,31.1921248324
62303,1300,124,242,41,2009-06-14 14:53:33,2,28.2934502703
62308,1300,387,613,125,2008-04-11 20:42:29,13,29.5775121744
62344,1300,107,285,44,2009-03-09 21:23:17,7,28.4504496644
62408,1300,32,522,13,2008-02-03 20:03:20,14,31.0043961538
62419,1300,303,462,122,2009-02-26 01:58:54,129,29.5489383074
62475,1300,14,624,5,2007-10-17 18:39:39,3,31.8664427366
62487,1300,183,620,109,2008-07-20 19:20:42,26,31.7160243237
62539,1300,70,659,29,2008-04-10 11:18:55,11,28.5952077121
62617,1300,107,628,45,2008-09-07 21:39:46,91,29.1722245504
62814,1300,70,784,26,2007-11-07 15:01:14,7,32.3601666718
62875,1300,3,197,1,2008-12-09 01:26:10,1,28.4496946114
62891,1300,516,524,346,2009-01-07 22:52:35,69,31.0209716932
62993,1300,13,498,6,2007-12-22 03:04:28,3,29.5733254608
63226,1300,704,615,429,2008-05-10 17:06:31,234,29.3597743823
63245,1300,452,435,175,2008-01-06 05:18:04,51,28.645670149
63347,1300,103,411,52,2007-12-03 17:12:32,12,28.9072231473
63376,1300,59,393,16,2009-03-30 00:13:35,2,27.7991177608
63548,1300,123,405,49,2007-12-17 22:23:52,100,28.7380703531
63567,1300,36,507,21,2008-04-10 21:43:10,11,31.1980901874
63800,1300,57,626,25,2008-01-28 07:29:53,3,31.8747689051
63808,1300,17,553,4,2007-10-19 20:15:39,11,30.783160056
63823,1300,228,548,119,2008-02-23 23:33:02,74,30.1398079344
63865,1300,444,375,135,2008-09-26 08:24:08,7,28.1266033273
63866,1300,2,743,0,2009-02-26 22:01:21,1,32.0908326355
63916,1300,135,381,62,2008-06-30 21:11:36,40,29.6037811041
64005,1300,156,317,30,2008-01-10 15:43:47,5,26.4480365078
64063,1300,126,366,33,2008-08-12 23:46:56,8,29.6255622623
64127,1300,70,634,22,2009-04-30 21:51:21,6,30.3002433518
64176,1300,506,686,344,2008-10-28 15:04:46,40,32.4333212053
64203,1300,46,429,19,2009-04-06 02:11:21,12,29.3571910734
64257,1300,23,464,4,2009-02-02 15:09:17,6,29.8494177217
64381,1300,18,245,11,2009-02-16 22:22:09,2,29.6550044836
64591,1300,192,487,85,2008-11-22 16:35:16,125,30.5445386702
64949,1300,220,526,134,2008-07-11 19:33:14,160,30.7052492711
64979,1300,2,384,0,2007-12-25 17:54:50,1,29.9433262162
65099,1300,871,737,550,2007-10-10 13:10:04,193,28.4525679313
65318,1300,92,626,63,2007-12-13 16:55:32,25,30.6421274555
65393,1300,204,548,105,2008-03-09 15:08:56,27,30.4475108855
65443,1300,278,427,82,2008-04-06 20:14:08,45,28.0391521502
65458,1300,39,708,26,2008-06-14 00:23:14,9,31.413733238
65504,1300,23,334,10,2009-01-14 18:25:56,3,27.824077886
65516,1300,6,430,0,2008-05-17 08:46:28,1,29.7549731524
65661,1300,196,385,81,2007-10-09 09:33:58,5,28.8823639491
65742,1300,398,704,245,2008-08-22 03:48:13,107,30.7797644566
65784,1300,261,434,140,2007-12-13 22:56:25,144,28.1394239106
66073,1300,230,546,93,2008-10-27 11:51:35,153,30.1420098021
66100,1300,28,415,7,2007-09-05 21:51:17,3,29.6739996052
66864,1300,713,825,465,2008-12-09 10:54:03,500,30.3666674657
66877,1300,35,133,4,2009-01-07 15:41:58,2,28.2770520847
66955,1300,21,283,7,2008-10-31 16:32:43,7,30.1788535934
66998,1300,6,449,1,2007-11-29 18:55:20,3,31.3118260469
67161,1300,421,838,290,2007-11-13 19:52:30,44,32.4810421753
67169,1300,373,447,202,2008-04-16 08:28:51,63,29.6853292501
67255,1300,787,799,505,2008-10-17 20:41:58,115,34.728185457
67289,1300,98,621,67,2007-11-05 00:15:17,30,31.5515437669
67604,1300,281,372,87,2009-05-03 17:43:16,259,30.5288526819
67826,1300,210,564,101,2007-10-27 22:03:34,72,33.4079597771
68025,1300,26,469,18,2008-03-21 00:57:19,4,31.4234608787
68308,1300,31,567,7,2009-07-05 06:37:26,3,28.8006120844
68319,1300,14,572,3,2008-06-11 21:27:08,2,32.5134241419
68441,1300,83,275,22,2008-01-22 13:54:20,13,29.3267287739
68829,1300,322,469,134,2007-12-11 04:29:49,30,30.2408360972
68889,1300,225,399,107,2009-01-04 22:38:52,89,28.6970735976
69057,1300,106,529,39,2007-10-30 21:32:25,15,30.0977505798
69230,1300,42,610,15,2008-03-19 01:53:17,9,30.6405820334
69269,1300,166,416,78,2008-05-30 03:16:50,100,27.9501251384
69771,1300,31,565,14,2008-10-12 17:38:01,14,29.4440636197
69837,1300,20,445,2,2007-11-30 01:38:53,2,28.5625642046
69996,1300,25,383,8,2008-08-27 11:52:32,2,29.8429633826
70081,1300,258,388,147,2008-11-24 17:53:32,204,29.9692124724
70197,1300,322,390,148,2007-11-30 21:37:49,24,30.520580738
70376,1300,276,655,155,2008-03-15 01:04:17,17,31.1955713388
70571,1300,642,618,432,2007-11-06 13:29:17,132,32.8535131822
70676,1300,31,703,16,2008-01-18 21:47:09,16,31.800866823
70768,1300,15,727,8,2008-01-16 14:53:30,1,31.3569594982
70772,1300,59,580,19,2008-08-02 14:13:30,3,28.2714499153
70787,1300,25,297,2,2008-06-13 22:40:11,17,31.0815999481
70821,1300,14,545,2,2009-01-03 12:28:34,4,31.3001661217
70823,1300,356,734,228,2008-12-02 21:49:26,126,32.9680546807
70829,1300,235,506,91,2008-07-17 06:02:23,28,29.9228345601
70837,1300,69,392,27,2008-05-27 16:29:58,14,29.9566247767
70846,1300,122,424,44,2009-03-09 16:30:44,1,27.971889459
70924,1300,1237,746,735,2009-05-04 16:18:06,1200,29.6291722274
71268,1300,6,345,3,2008-09-14 23:48:33,2,29.5470755745
71762,1300,69,404,23,2008-05-25 01:57:54,49,27.7671500315
71890,1300,9,430,6,2009-01-01 13:26:03,4,29.3335673279
71998,1300,4,410,1,2009-04-17 02:50:15,1,30.3316799349
72500,1300,43,463,17,2008-01-02 14:44:09,13,29.4664064349
72559,1300,68,388,20,2008-12-19 20:39:50,3,28.8680174567
72630,1300,2,410,2,2009-03-19 00:28:46,1,28.8838686154
72661,1300,32,261,9,2007-11-02 11:51:50,3,28.803281901
73000,1300,624,826,410,2007-10-08 02:51:04,84,33.0791065541
73072,1300,1202,914,878,2009-07-05 17:21:27,270,32.784330112
73200,1300,786,492,340,2007-11-19 22:32:39,42,30.7256140043
73347,1300,131,341,40,2008-05-22 17:02:01,108,29.365088528
73536,1300,149,371,63,2008-06-02 13:06:41,54,30.0923999818
73685,1300,11,723,5,2008-04-17 16:45:17,2,31.2353155866
73740,1300,83,426,32,2008-10-13 21:06:44,15,29.661663767
73740,1300,83,426,32,2008-10-13 21:06:44,15,29.6896832179
73745,1300,50,398,30,2008-02-29 23:38:22,33,30.4107456771
74052,1300,39,425,18,2009-06-13 18:26:08,30,30.8649099365
74592,1300,62,697,32,2008-04-24 15:18:57,28,33.6908548337
74712,1300,45,759,25,2008-07-18 04:50:47,13,31.2892322187
74771,1300,44,533,14,2008-05-26 04:40:16,2,29.9148363441
75025,1300,2,409,0,2008-08-06 10:34:11,1,30.4911573764
75064,1300,325,431,117,2008-03-27 14:52:45,26,29.3913342704
75326,1300,55,814,32,2009-06-12 05:55:55,6,32.1555427082
75440,1300,2,451,1,2008-01-31 20:41:50,1,27.9845528855
75469,1300,96,707,33,2007-10-28 06:20:37,14,31.6922227653
75470,1300,20,587,9,2007-12-24 22:15:26,2,30.1473396831
75579,1300,14,445,0,2008-03-16 22:28:57,2,29.181507288
75858,1300,162,485,91,2008-09-19 18:08:28,27,29.58101155
75902,1300,13,560,3,2009-04-02 23:45:28,2,32.4145224741
76026,1300,202,507,98,2008-07-02 05:55:49,112,30.9729962512
76324,1300,2,578,0,2008-07-20 01:24:25,2,31.3360135359
76474,1300,9,495,2,2008-01-07 15:58:26,1,30.8190902593
76516,1300,59,130,8,2008-04-07 18:08:29,2,27.4365862666
76555,1300,9,431,3,2008-04-26 19:53:10,2,29.7253844059
76820,1300,280,589,131,2008-02-21 04:12:07,77,31.1179618686
76921,1300,77,440,37,2009-04-13 11:18:55,13,29.9271957299
76970,1300,25,361,5,2008-10-31 19:28:51,7,29.0703257783
76987,1300,15,323,4,2008-08-12 20:53:25,8,29.461085653
77311,1300,38,485,9,2008-01-21 04:16:20,2,29.7636202802
77502,1300,4,498,3,2007-10-26 02:39:37,2,29.2492188073
77627,1300,1227,880,869,2009-03-29 07:11:49,292,31.4184511615
78018,1300,263,620,160,2007-12-13 16:24:14,13,32.6431652064
78059,1300,82,684,31,2008-07-16 21:50:47,51,31.1794632979
78404,1300,91,453,36,2007-12-18 17:10:58,2,31.9807229373
78481,1300,29,753,10,2008-06-12 18:24:10,8,31.2189103568
78600,1300,132,484,59,2008-04-24 22:52:09,8,29.3965475538
78627,1300,42,541,19,2009-02-21 12:37:52,2,31.0464959961
78650,1300,683,672,435,2008-01-04 01:47:12,313,29.3345789614
78653,1300,6,700,2,2008-12-09 21:44:47,1,31.8487748733
78672,1300,49,512,18,2008-06-06 17:06:13,4,29.9396469123
78780,1300,15,330,2,2008-03-04 06:56:44,3,30.3720159347
79025,1300,9,282,1,2008-04-11 20:03:34,1,28.4728206289
79045,1300,5,661,2,2009-02-04 22:24:07,1,30.1421554601
79313,1300,22,434,6,2008-11-22 10:55:07,3,29.5519052543
79386,1300,21,706,8,2008-11-12 02:24:45,4,31.5781355264
79434,1300,87,565,27,2009-03-09 16:16:23,4,29.8478762922
79455,1300,25,534,5,2008-08-21 13:53:01,5,29.422507168
79562,1300,928,744,633,2009-02-20 22:24:51,449,33.102273842
79599,1300,942,783,660,2008-10-10 17:20:51,117,31.7935049411
79735,1300,202,648,109,2009-03-30 17:09:45,7,31.7454839672
79907,1300,41,540,14,2008-07-05 09:19:41,21,29.7420454615
80306,1300,27,616,11,2008-10-23 15:44:47,3,29.387113518
80383,1300,13,297,4,2008-06-20 08:33:47,6,27.7150331047
80390,1300,272,479,112,2008-07-10 22:28:00,14,29.9475489083
80416,1300,36,808,20,2008-08-02 03:52:12,8,35.3263000959
80425,1300,65,439,26,2008-04-26 23:03:13,4,29.0441895309
80463,1300,8,629,3,2008-09-16 04:21:28,2,31.5650033207
80794,1300,33,236,8,2008-04-23 11:52:55,2,28.1378086836
80869,1300,8,373,3,2008-03-09 18:56:43,1,28.3222341898
80916,1300,48,700,14,2007-11-18 05:15:46,1,29.2849657254
81046,1300,414,565,154,2007-12-12 03:02:16,57,30.6110403599
81084,1300,776,656,516,2009-02-14 18:24:18,27,31.0238279381
81098,1300,96,595,38,2008-04-08 17:47:08,3,29.5922201915
81148,1300,163,554,71,2008-09-21 13:10:07,27,30.4021020494
81350,1300,202,411,87,2009-07-09 19:03:40,125,30.5879082254
81403,1300,6,345,1,2008-06-11 11:11:55,1,29.4620368043
81409,1300,1,815,1,2008-08-05 18:54:29,1,31.6074935428
81662,1300,10,720,3,2007-10-30 18:16:40,1,30.4303502625
81870,1300,524,717,370,2008-04-25 23:35:29,252,33.4763833149
81882,1300,280,535,131,2009-01-04 01:55:29,172,29.7321839392
82138,1300,25,585,11,2008-07-03 20:44:03,10,31.3889504585
82223,1300,3,472,0,2008-06-12 04:13:18,1,27.5808029334
82252,1300,130,606,69,2009-03-28 08:55:24,52,30.5103857835
82277,1300,351,533,178,2009-03-22 01:29:25,174,30.2034454593
82886,1300,76,543,25,2009-03-18 12:57:10,4,28.8187816547
83124,1300,1064,665,587,2008-10-30 22:28:53,68,31.0560807871
83273,1300,148,360,73,2007-12-31 16:36:03,18,30.5944116358
83379,1300,136,493,69,2008-11-10 02:40:28,80,31.4513983071
83678,1300,107,386,38,2008-09-07 22:10:42,5,29.2799878103
83899,1300,654,976,474,2008-07-09 19:19:03,206,32.1415627357
84070,1300,133,466,44,2009-04-20 15:17:35,14,29.7357585294
84206,1300,322,458,90,2008-09-22 02:11:08,6,29.5583140581
84219,1300,317,627,204,2009-01-12 20:59:36,141,38.7398433173
84296,1300,94,437,51,2008-05-15 18:12:01,12,27.0625129786
84641,1300,30,695,9,2008-06-30 14:22:50,2,29.1465931167
84676,1300,469,547,245,2007-12-30 21:37:50,177,31.5453300394
84908,1300,94,497,47,2007-12-20 16:17:51,25,28.6704454932
85057,1300,67,394,27,2008-03-06 22:42:05,6,28.9469938169
85175,1300,405,314,151,2009-02-27 23:46:26,32,28.2060249677
85224,1300,271,606,169,2008-06-13 15:39:59,102,32.7999242729
85418,1300,422,456,203,2008-10-03 19:48:09,96,29.8010328377
85745,1300,674,665,411,2007-10-12 01:09:30,140,34.3305602213
85955,1300,28,445,5,2008-11-22 14:37:58,1,28.4660734269
86045,1300,59,595,25,2008-07-26 03:04:18,3,32.1617011921
87340,1300,598,353,159,2008-01-21 18:02:41,16,29.0390698378
87595,1300,44,407,14,2008-11-06 08:57:34,12,29.2921604916
87684,1300,70,319,26,2008-05-18 10:33:30,2,28.8736130007
88139,1300,42,553,23,2007-12-27 02:23:48,34,29.6409876115
88155,1300,123,453,62,2008-12-15 01:38:16,58,34.6588821182
88215,1300,99,363,69,2008-06-18 04:21:42,49,32.8406108596
88522,1300,36,429,14,2009-06-13 11:35:27,20,30.7859941927
88573,1300,90,503,27,2007-12-20 20:22:00,2,30.0691591328
88676,1300,395,454,219,2009-04-24 13:49:59,285,30.1745345277
88822,1300,91,573,31,2008-11-28 00:46:58,5,30.6068857256
89157,1300,923,766,614,2008-03-31 17:21:30,184,31.355349624
89294,1300,11,598,3,2007-12-19 22:08:04,2,25.9791176105
89666,1300,134,416,60,2008-12-15 00:49:01,72,30.7879770963
89710,1300,485,740,285,2007-11-28 01:49:59,22,32.1864756871
89772,1300,187,362,80,2007-11-25 02:28:37,54,30.5801401235
90187,1300,7,512,4,2008-08-24 03:18:50,4,34.2903710906
90233,1300,168,454,68,2008-01-22 13:40:48,14,30.8851346171
90251,1300,66,576,32,2007-10-27 02:06:33,3,29.6180378356
90375,1300,169,560,74,2008-12-15 01:46:35,100,29.9169739086
90400,1300,412,735,321,2008-01-05 10:52:01,242,32.7455502914
90407,1300,185,640,101,2008-08-27 22:26:36,90,30.8872799253
90451,1300,446,337,149,2008-05-24 00:08:37,48,29.6783748171
90598,1300,799,338,274,2008-09-19 15:21:50,16,29.6165945625
90608,1300,8,711,5,2008-12-10 13:23:35,2,29.6474561124
91183,1300,9,773,3,2009-03-03 22:57:18,5,31.9629917819
91419,1300,10,589,2,2008-06-13 20:42:05,2,30.6770895025
91459,1300,47,508,19,2008-03-30 14:50:25,7,31.4294912407
91477,1300,437,421,183,2008-01-03 21:19:41,26,29.6197187854
91677,1300,292,473,106,2007-11-16 22:32:25,85,31.1357416733
91704,1300,550,594,359,2008-01-28 22:26:43,323,30.7235537695
91790,1300,13,556,5,2007-11-21 08:33:51,2,28.7207216601
91810,1300,32,535,11,2007-12-09 03:09:36,10,31.5837511662
92171,1300,349,345,158,2008-08-09 17:43:50,341,29.3913886676
92185,1300,17,529,8,2008-07-24 13:26:54,5,28.0214608891
92248,1300,55,398,19,2008-02-03 22:24:44,2,30.8690951338
92441,1300,20,863,16,2008-12-10 16:12:34,16,38.7417940632
92636,1300,153,388,56,2008-01-21 01:20:09,23,28.9037756186
92750,1300,353,557,175,2008-11-24 11:24:45,284,30.6695790935
92858,1300,55,491,22,2009-01-02 02:11:26,19,29.5794535323
92988,1300,6,369,2,2008-02-29 04:03:17,1,30.7802596608
93161,1300,36,623,15,2007-12-12 19:07:33,11,35.7784063495
93246,1300,55,524,28,2008-03-28 17:45:05,26,29.3528986574
93434,1300,18,554,12,2008-04-23 22:04:02,7,30.0976749437
93503,1300,75,694,36,2007-12-24 06:28:22,5,30.2321960735
93883,1300,4,530,0,2008-07-16 02:04:07,1,30.3123050476
93929,1300,122,356,71,2008-05-27 23:29:01,110,29.9396395029
93977,1300,27,390,7,2008-04-14 16:22:22,2,28.6403905156
94182,1300,324,494,150,2008-11-20 09:17:34,279,29.2690853001
94204,1300,289,462,104,2007-12-04 02:10:58,57,30.1600371463
94380,1300,169,451,75,2008-01-15 18:03:53,9,31.3929500657
94382,1300,63,470,31,2008-11-12 15:42:30,3,31.173659016
95076,1300,98,657,47,2008-04-09 09:07:01,5,33.2498671338
95145,1300,435,582,155,2008-07-14 20:03:35,51,30.0603486751
95229,1300,8,338,3,2008-07-30 11:17:20,3,31.2740564446
95367,1300,24,598,6,2009-02-26 21:11:24,1,26.8645471961
95569,1300,20,650,7,2008-05-20 16:02:41,6,29.240897866
95600,1300,52,351,16,2009-05-17 14:24:27,2,29.6316540393
95719,1300,246,253,58,2009-02-08 05:31:46,5,28.7272656249
95947,1300,286,737,159,2008-06-16 03:49:00,131,35.7006263108
95997,1300,84,460,18,2009-03-15 01:48:32,9,27.9696315065
96268,1300,9,540,3,2008-04-20 18:57:59,7,30.9784413272
96507,1300,88,328,28,2008-12-03 04:04:21,26,27.9815183633
96833,1300,322,358,119,2007-12-18 22:45:09,8,31.1422106625
96950,1300,3,808,1,2008-07-10 21:28:14,1,32.8695629683
97064,1300,61,611,24,2009-05-09 04:31:41,5,29.660379031
97454,1300,124,672,68,2009-03-13 17:36:01,86,30.7940254136
97487,1300,9,332,2,2008-05-04 17:59:16,1,30.0631351764
97729,1300,676,532,321,2009-01-09 05:38:56,146,30.4758875808
97766,1300,5,301,1,2008-04-24 00:50:56,1,30.13830654
98063,1300,85,573,40,2007-08-11 19:28:56,4,32.1270458894
98160,1300,178,852,130,2008-12-02 20:53:56,30,33.7933927933
98184,1300,342,298,105,2009-01-29 16:07:56,234,29.4160949823
98188,1300,395,338,125,2009-01-05 05:12:04,220,30.118279668
98513,1300,535,583,253,2008-06-22 18:31:47,191,33.5367635469
98576,1300,95,646,46,2007-10-17 20:56:55,46,31.6386471374
98583,1300,718,718,498,2008-06-23 02:52:00,39,32.2717417262
98768,1300,22,661,8,2009-02-18 20:52:53,2,29.5746767431
98769,1300,282,621,150,2008-06-30 17:34:53,38,32.0643942064
