dif1,dif2,avg,count
-5,13,0.53846153846153846154,13
-5,14,0.33333333333333333333,9
-5,15,0.50000000000000000000,6
-5,16,0.00000000000000000000,2
-5,17,0.00000000000000000000,2
-5,19,1.00000000000000000000,1
-4,-23,0.00000000000000000000,1
-4,-21,0.00000000000000000000,1
-4,-20,0.00000000000000000000,2
-4,-19,0.00000000000000000000,2
-4,-18,0.28571428571428571429,7
-4,-17,0.25000000000000000000,4
-4,-16,0.22222222222222222222,9
-4,-15,0.10714285714285714286,28
-4,-14,0.11904761904761904762,42
-4,-13,0.13888888888888888889,72
-4,-12,0.10400000000000000000,125
-4,-11,0.15283842794759825328,229
-4,-10,0.20588235294117647059,374
-4,-9,0.16935483870967741935,744
-4,-8,0.16942771084337349398,1328
-4,-7,0.17783701447067783701,2626
-4,-6,0.19328972357037349652,4739
-4,-5,0.19790819291109819872,8605
-4,-4,0.20741202117720336344,12844
-4,-3,0.22071463654223968566,16288
-4,-2,0.23248657454896518434,16573
-4,-1,0.24786024975445488986,14254
-4,-0,0.26698262243285939968,10128
-4,1,0.27316318638824439288,6465
-4,2,0.29481970543423057390,3938
-4,3,0.28756130182790905038,2243
-4,4,0.31449814126394052045,1345
-4,5,0.32718327183271832718,813
-4,6,0.33398821218074656189,509
-4,7,0.30498533724340175953,341
-4,8,0.27624309392265193370,181
-4,9,0.37226277372262773723,137
-4,10,0.34939759036144578313,83
-4,11,0.39682539682539682540,63
-4,12,0.30303030303030303030,33
-4,13,0.26315789473684210526,19
-4,14,0.30000000000000000000,10
-4,15,0.28571428571428571429,7
-4,16,0.44444444444444444444,9
-4,17,0.20000000000000000000,5
-4,18,0.50000000000000000000,2
-4,19,0.00000000000000000000,1
-3,-23,0.00000000000000000000,1
-3,-20,0.00000000000000000000,1
-3,-18,0.16666666666666666667,6
-3,-17,0.00000000000000000000,5
-3,-16,0.22222222222222222222,9
-3,-15,0.15789473684210526316,19
-3,-14,0.16666666666666666667,48
-3,-13,0.14084507042253521127,71
-3,-12,0.16535433070866141732,127
-3,-11,0.15238095238095238095,210
-3,-10,0.15757575757575757576,330
-3,-9,0.16724738675958188153,574
-3,-8,0.17444933920704845815,1135
-3,-7,0.20090702947845804989,2205
-3,-6,0.21355236139630390144,4383
-3,-5,0.21358234295415959253,8835
-3,-4,0.22071463654223968566,16288
-3,-3,0.23191437997907781444,24854
-3,-2,0.24153652148608012416,30927
-3,-1,0.26549503622216259726,29816
-3,-0,0.27808285375389887097,22763
-3,1,0.29805052169137836354,14568
-3,2,0.31073379244834956067,8422
-3,3,0.31669993346640053227,4509
-3,4,0.32398155265180630284,2602
-3,5,0.32231962238705327040,1483
-3,6,0.32190265486725663717,904
-3,7,0.32812500000000000000,576
-3,8,0.35078534031413612565,382
-3,9,0.34433962264150943396,212
-3,10,0.37333333333333333333,150
-3,11,0.30188679245283018868,106
-3,12,0.32876712328767123288,73
-3,13,0.42500000000000000000,40
-3,14,0.40000000000000000000,20
-3,15,0.37500000000000000000,16
-3,16,0.53846153846153846154,13
-3,17,0.50000000000000000000,2
-3,22,1.00000000000000000000,1
-3,24,1.00000000000000000000,1
-2,-21,0.00000000000000000000,1
-2,-20,1.00000000000000000000,1
-2,-19,0.00000000000000000000,3
-2,-18,0.00000000000000000000,1
-2,-17,0.00000000000000000000,3
-2,-16,0.00000000000000000000,11
-2,-15,0.05882352941176470588,17
-2,-14,0.17073170731707317073,41
-2,-13,0.10810810810810810811,74
-2,-12,0.15151515151515151515,99
-2,-11,0.14705882352941176471,170
-2,-10,0.17123287671232876712,292
-2,-9,0.16826003824091778203,523
-2,-8,0.20199004975124378109,1005
-2,-7,0.21033210332103321033,1897
-2,-6,0.20534311157674174961,3818
-2,-5,0.21437256809338521401,8224
-2,-4,0.23248657454896518434,16573
-2,-3,0.24153652148608012416,30927
-2,-2,0.26395383124815704116,47478
-2,-1,0.27805205648527970378,55094
-2,-0,0.29641352466904766997,46759
-2,1,0.30807980380459998674,30174
-2,2,0.32436252281962193039,16981
-2,3,0.33555629654329220851,8997
-2,4,0.34730298776819731301,4987
-2,5,0.36295234682909351487,2791
-2,6,0.36904761904761904762,1512
-2,7,0.36316337148803329865,961
-2,8,0.35483870967741935484,589
-2,9,0.39436619718309859155,426
-2,10,0.37867647058823529412,272
-2,11,0.45197740112994350282,177
-2,12,0.38532110091743119266,109
-2,13,0.34666666666666666667,75
-2,14,0.49019607843137254902,51
-2,15,0.28000000000000000000,25
-2,16,0.62500000000000000000,16
-2,17,0.50000000000000000000,2
-2,18,0.33333333333333333333,3
-2,19,0.00000000000000000000,2
-2,20,0.00000000000000000000,1
-2,22,0.00000000000000000000,1
-2,28,1.00000000000000000000,1
-1,-20,0.00000000000000000000,1
-1,-19,0.00000000000000000000,2
-1,-17,0.00000000000000000000,1
-1,-16,0.10000000000000000000,10
-1,-15,0.14285714285714285714,14
-1,-14,0.20000000000000000000,30
-1,-13,0.15517241379310344828,58
-1,-12,0.15853658536585365854,82
-1,-11,0.14473684210526315789,152
-1,-10,0.21186440677966101695,236
-1,-9,0.18518518518518518519,432
-1,-8,0.21686746987951807229,830
-1,-7,0.23175675675675675676,1480
-1,-6,0.22108298622236462672,3121
-1,-5,0.24395130220372938820,6489
-1,-4,0.24786024975445488986,14254
-1,-3,0.26549503622216259726,29816
-1,-2,0.27805205648527970378,55094
-1,-1,0.29620667926906112161,79350
-1,-0,0.31037727563579789970,79703
-1,1,0.33062156568900306858,56052
-1,2,0.34912197437114380636,31605
-1,3,0.36482123639842161904,16726
-1,4,0.37690806840353494778,8713
-1,5,0.38273649347961084662,4831
-1,6,0.39813084112149532710,2675
-1,7,0.40262172284644194757,1602
-1,8,0.39801980198019801980,1010
-1,9,0.43166666666666666667,600
-1,10,0.38888888888888888889,378
-1,11,0.38400000000000000000,250
-1,12,0.45685279187817258883,197
-1,13,0.40151515151515151515,132
-1,14,0.42500000000000000000,80
-1,15,0.44736842105263157895,38
-1,16,0.52000000000000000000,25
-1,17,0.22222222222222222222,9
-1,18,0.62500000000000000000,8
-1,19,0.50000000000000000000,2
-1,20,0.50000000000000000000,4
-1,23,0.00000000000000000000,1
-1,26,1.00000000000000000000,1
-0,-18,0.50000000000000000000,2
-0,-17,0.00000000000000000000,6
-0,-16,0.00000000000000000000,7
-0,-15,0.06666666666666666667,15
0,-14,0.11764705882352941176,17
-0,-13,0.13043478260869565217,23
-0,-12,0.17567567567567567568,74
0,-11,0.18348623853211009174,109
-0,-10,0.19815668202764976959,217
-0,-9,0.23823529411764705882,340
-0,-8,0.22870662460567823344,634
-0,-7,0.20483005366726296959,1118
0,-6,0.22944297082228116711,2262
0,-5,0.25617021276595744681,4700
-0,-4,0.26698262243285939968,10128
-0,-3,0.27808285375389887097,22763
0,-2,0.29641352466904766997,46759
-0,-1,0.31037727563579789970,79703
-0,-0,0.33249994876734225465,97594
0,1,0.35348214509146417757,79922
-0,2,0.36869741384656729994,48373
0,3,0.38674689256590927084,25262
-0,4,0.39360890787065283710,13112
-0,5,0.40197992191857222532,7172
-0,6,0.42172687676146553933,3903
0,7,0.41860465116279069767,2193
-0,8,0.41541916167664670659,1336
0,9,0.43055555555555555556,792
0,10,0.41965973534971644612,529
-0,11,0.43161094224924012158,329
-0,12,0.46037735849056603774,265
0,13,0.48295454545454545455,176
-0,14,0.46017699115044247788,113
0,15,0.43750000000000000000,48
0,16,0.47368421052631578947,38
0,17,0.48000000000000000000,25
-0,18,0.50000000000000000000,6
0,19,1.00000000000000000000,1
-0,20,0.50000000000000000000,6
0,31,0.50000000000000000000,2
1,-19,0.00000000000000000000,1
