rn,avg,stddev_pop,count,max,min
573,31.0680124189679,1.96575118911807,28,34.9174029344,24.9362167654
574,31.0369526322821,2.03164157236092,28,34.833950396,25.0101135936
575,31.0405185239286,2.03883787565143,28,34.9101412122,24.9995463705
576,31.0670139987571,2.06998104697416,28,34.9954803433,25.050549465
577,30.9985800117179,2.0622937875161,28,34.911618008,24.9742984395
578,31.0858872970464,2.0464664681867,28,34.9991814545,24.9581727856
579,30.9962159317679,2.01682304582644,28,35.0951481391,24.9966837047
580,30.9020214728143,2.00594991658174,28,35.0093969222,24.9702345458
581,30.8349821171393,2.01028723026267,28,35.0837799729,24.8853111243
582,30.8768608972571,1.93714786573853,28,34.9886918747,24.9348311197
583,30.9458420581786,1.89804615438453,28,35.0667359496,25.0215012961
584,30.9901159935607,1.92069682702136,28,35.1441597539,25.0781875561
585,30.9674757415786,1.93272980688917,28,35.2122486269,25.11114353
586,31.0150528704857,1.97093324207369,28,35.1006837897,25.1678148357
587,31.061098408675,1.99569624188299,28,35.1586574144,25.2481869981
588,31.0440604587143,2.00404947103456,28,35.247829408,25.1802999829
589,30.9130418220714,2.03695799248215,28,35.3619723518,25.3051681048
590,30.958912650325,2.0328084635606,28,35.2782694263,25.2254600032
591,30.7864345271964,2.41818090346431,28,35.2869488357,24.3012258634
592,30.7765553008678,2.65150987452331,28,35.1748898333,22.0231608726
593,30.7445972738679,3.00639761804035,28,35.250661661,19.5800812659
594,30.6441407746036,3.29828928821242,28,35.321781401,17.3620294553
595,30.9863421356107,2.31995034628103,28,35.1821723647,25.0988103165
596,30.9797353303536,2.468277775457,28,35.2153148281,24.7752353478
597,30.8936959033929,2.60234746127342,28,35.1303006659,22.8280601242
598,30.8147856984607,2.65834943815401,28,35.2351793596,22.0703751378
599,30.8115880019464,2.82855015929515,28,35.3253596575,21.2066260835
600,30.7863088564929,2.68838887777312,28,35.3920498308,21.8367778783
601,30.8694878676321,2.56405004285708,28,35.4899263492,22.9750215574
602,30.7598570338964,2.67542765819478,28,35.3886120184,21.5160888197
603,30.9020707085929,2.43070962460072,28,35.3050051336,24.0553389711
604,30.8117663372857,2.53466697731643,28,35.2063002236,23.0993403531
605,30.9368070611929,2.3928073334227,28,35.1297094195,25.0231345038
606,30.9602672177893,2.43857858232042,28,35.2076134419,24.362004468
607,30.9526722083429,2.34176839188794,28,35.2978258787,25.2292484811
608,30.9470086761071,2.30838827629698,28,35.3927199252,25.3089578297
609,30.9460571601964,2.20072591958812,28,35.3129847406,25.3806707316
610,31.0323296495893,2.05339188112183,28,35.3947286207,25.4197945262
611,31.0368672359607,2.08705325134838,28,35.4559336502,25.2712644799
612,31.0137801180214,2.03269821232912,28,35.3699280989,25.3746911818
613,31.0319511026536,2.06289061477127,28,35.4501608366,25.4172547779
614,31.1479597863857,2.08378691822164,28,35.5386736635,25.4476972085
615,31.1859013459857,2.1346712942855,28,35.6313116311,25.5215404123
616,31.1617475474464,2.17844643626905,28,35.7045158834,25.4247780413
617,31.2514173181893,2.19750678708709,28,35.7865729379,25.4829441983
618,31.1899915809678,2.30711596316819,28,35.8751232458,25.3625778443
619,31.1877491752571,2.38922785770254,28,35.9607676529,25.4194230471
620,31.0866317064679,2.30415199519531,28,35.8563254741,25.3574421075
621,31.1251387388321,2.31364328927937,28,35.9367641082,25.4778109529
622,31.0735743629286,2.42501415296485,28,36.022390021,25.414495545
623,31.0754968678821,2.314197280679,28,35.9210513691,25.3527188082
624,31.1615626017556,2.3972539397853,27,36.0004118735,25.2924224588
625,31.1929685555111,2.46733847615593,27,36.4737326033,25.2335510089
626,31.201308175037,2.49130276666759,27,35.8351780792,25.1345232497
627,31.2394449092038,2.5896967088562,26,36.2113247937,25.210440129
628,31.2481670899038,2.57865255672101,26,35.6922078015,24.7581284635
629,31.306140934792,2.62316922999254,25,36.01284849,25.3607541458
630,31.388714694248,2.64150852328929,25,36.2453579879,25.434100267
631,31.428368938932,2.67794761701187,25,36.5021757223,25.494794521
632,31.5826148480958,2.40399102511496,24,36.7497533156,25.4584549372
633,31.5730265341875,2.46243128425553,24,37.0353725935,25.3828533009
634,31.5675945837583,2.42483321154026,24,36.4806825644,25.4860103151
635,31.5502249626875,2.40502226774178,24,36.5483801594,25.4098500814
636,31.5705682929696,2.51021193430132,23,36.6934153465,25.3356136545
637,31.528309419287,2.57106948234069,23,36.8178762298,25.2632284656
638,31.5242007769739,2.58872786347868,23,36.7242991182,25.1926253264
639,31.4213046835435,2.42538931297045,23,35.9431919829,25.1393123364
640,31.4980480469435,2.48669309538491,23,36.2294790318,25.087151163
641,31.5547437078652,2.50117173386229,23,36.4088541155,24.9608391173
642,31.5676507034435,2.48130312528346,23,36.5753729747,25.0153532014
643,31.643765929,2.52908702059136,22,36.7242502043,25.0396614559
644,31.6969801696864,2.60974640123905,22,37.0800008813,25.1390759561
645,31.7374170593091,2.59964223614765,22,37.1757840494,25.2356869246
646,31.6788500080727,2.46087414123032,22,35.8776769891,25.2850817143
647,31.6524285982909,2.41189433826121,22,36.0066873921,25.2000362291
648,31.7007358612773,2.51574834398678,22,36.4172109875,25.1182483256
649,31.6431236009318,2.44997558815204,22,35.8373224965,25.0229993671
650,31.5461638826045,2.31133870576094,22,34.915837075,25.1065794523
651,31.5261442764955,2.25387365680747,22,35.1080387032,25.1577462452
652,31.5105150426818,2.19365331034675,22,34.7600841301,25.2277794864
653,31.5124413755545,2.17050545257815,22,34.491119867,25.2696069882
654,31.5193472999476,2.19001858974169,21,34.3750505248,25.2068078068
655,31.5435626795381,2.21756985376104,21,34.6351799477,25.1602806078
656,31.4893815671857,2.14839674011447,21,34.2676581704,25.2066969184
657,31.5296745984619,2.14656419313847,21,34.1692080121,25.3077421882
658,31.5634285664333,2.16212413735211,21,34.445812363,25.2329997542
659,31.6365136431762,2.20427333461263,21,34.7018928571,25.2906856522
660,31.6878807068476,2.32238094845513,21,34.959168806,25.2001400219
661,31.7380423141905,2.41650344060747,21,35.5200402872,25.2993392013
662,31.6044626566762,2.26167914316781,21,34.8165304734,25.3420757857
663,31.5589298459762,2.19539437235256,21,34.7604938003,25.4432321602
664,31.5999461938286,2.24369813924957,21,34.8763294939,25.3676400161
665,31.5508019918381,2.23234616693992,21,35.0712687117,25.4278780224
666,31.4972727357524,2.19019272174951,21,35.2211190025,25.4599739271
667,31.4951392742095,2.19519007416863,21,35.4103032737,25.5723600705
668,31.747869312035,1.79809157967273,20,34.9635268466,29.1147266078
669,31.743241916935,1.83239592416556,20,35.1102359999,29.2407223282
670,31.78822457916,1.86940409031971,20,35.5579809208,29.1040719263
671,31.80405353161,1.89874113527188,20,35.9410050566,29.0002513086
672,31.68452889761,1.82048947677589,20,34.9939858396,29.0643261505
673,31.70778933025,1.78855742317361,20,35.3540171896,29.159202019
674,31.669556569255,1.86165818572965,20,35.7420435125,29.0719602445
675,31.655042937675,1.88735995159193,20,36.0860218932,28.9358981387
676,31.66040320348,1.88629312941893,20,36.2616665934,28.7828946154
677,31.615683628685,1.91167701112775,20,36.4405138229,28.89098175
678,31.543433465715,1.86730719496174,20,35.8232249921,29.013786234
679,31.59513327816,1.90650534024234,20,36.2421481914,28.8531608995
680,31.566410902785,1.98301729091255,20,36.5519342725,28.7115137544
681,31.557408215245,2.05717052665341,20,36.7923840731,28.5913016466
682,31.475059326235,1.95197964527643,20,35.5382237687,28.0021382858
683,31.560603596705,1.94098070436138,20,35.9199359382,28.676417214
684,31.54297368855,2.04719615225203,20,36.3076108785,27.9157363177
685,31.45852366962,1.99843638391695,20,35.2164125638,27.5170233433
686,31.5373853926,1.77744882881101,20,34.5195536821,28.9728775699
687,31.516570834865,1.86610618530347,20,34.8687312091,28.4011448261
688,31.5096147333,1.77926099944816,20,34.2658809208,28.7880352394
689,31.50373426943,1.85676693854572,20,34.4560407358,28.3406209215
690,31.501251175125,2.02843506516009,20,34.944790652,27.1063093659
691,31.467429312525,2.18009467032193,20,34.6874773132,25.7852205202
